iteration	loss	baseline	error	formula	error	
1	0.15633117	0.34501910	0.34501910	1.40104270	(1.1185*sin((((0.3718*(cos(x0))+0.8291*(cos(x1))+0.9758*(cos(x2))+1.0229*(cos(x3))+0.9621*(cos(x4))+0.3193))-((-0.2053*(sin(x0))+-0.0972*(sin(x1))+0.1237*(sin(x2))+-0.2593*(sin(x3))+-0.2026*(sin(x4))+-0.5165))))+2.1873)	
2	1.10263824	0.34688687	0.38237482	0.43897182	(2.2423*cos((((0.0313*(cos(x0))+-0.7154*(cos(x1))+-0.6887*(cos(x2))+-0.7569*(cos(x3))+-0.7811*(cos(x4))+-0.0568))-((-0.0323*(x0)+-0.0249*(x1)+0.0063*(x2)+-0.0030*(x3)+-0.0324*(x4)+0.0748))))+2.5512)	
3	0.20023547	0.34384435	0.28603658	0.43897182	(2.2423*cos((((0.0313*(cos(x0))+-0.7154*(cos(x1))+-0.6887*(cos(x2))+-0.7569*(cos(x3))+-0.7811*(cos(x4))+-0.0568))-((-0.0323*(x0)+-0.0249*(x1)+0.0063*(x2)+-0.0030*(x3)+-0.0324*(x4)+0.0748))))+2.5512)	
4	0.57703465	0.34120026	0.29096219	0.43897182	(2.2423*cos((((0.0313*(cos(x0))+-0.7154*(cos(x1))+-0.6887*(cos(x2))+-0.7569*(cos(x3))+-0.7811*(cos(x4))+-0.0568))-((-0.0323*(x0)+-0.0249*(x1)+0.0063*(x2)+-0.0030*(x3)+-0.0324*(x4)+0.0748))))+2.5512)	
5	1.53931916	0.34289008	0.37499696	0.00000027	(-0.7675*(((-0.0223*(1)+-0.0475*(1)+-0.0817*(1)+-0.0105*(1)+0.0049*(1)+0.0311))+((-0.0002*((x0)**2)+-0.6515*((x1)**2)+-0.6511*((x2)**2)+-0.6514*((x3)**2)+-0.6517*((x4)**2)+-0.0325)))+-0.1216)	
6	0.52336323	0.34173319	0.31975231	0.00000027	(-0.7675*(((-0.0223*(1)+-0.0475*(1)+-0.0817*(1)+-0.0105*(1)+0.0049*(1)+0.0311))+((-0.0002*((x0)**2)+-0.6515*((x1)**2)+-0.6511*((x2)**2)+-0.6514*((x3)**2)+-0.6517*((x4)**2)+-0.0325)))+-0.1216)	
7	0.64546150	0.34415331	0.39013591	0.00000027	(-0.7675*(((-0.0223*(1)+-0.0475*(1)+-0.0817*(1)+-0.0105*(1)+0.0049*(1)+0.0311))+((-0.0002*((x0)**2)+-0.6515*((x1)**2)+-0.6511*((x2)**2)+-0.6514*((x3)**2)+-0.6517*((x4)**2)+-0.0325)))+-0.1216)	
8	0.27089188	0.34324506	0.32598826	0.00000027	(-0.7675*(((-0.0223*(1)+-0.0475*(1)+-0.0817*(1)+-0.0105*(1)+0.0049*(1)+0.0311))+((-0.0002*((x0)**2)+-0.6515*((x1)**2)+-0.6511*((x2)**2)+-0.6514*((x3)**2)+-0.6517*((x4)**2)+-0.0325)))+-0.1216)	
9	0.36141184	0.34232655	0.32487521	0.00000027	(-0.7675*(((-0.0223*(1)+-0.0475*(1)+-0.0817*(1)+-0.0105*(1)+0.0049*(1)+0.0311))+((-0.0002*((x0)**2)+-0.6515*((x1)**2)+-0.6511*((x2)**2)+-0.6514*((x3)**2)+-0.6517*((x4)**2)+-0.0325)))+-0.1216)	
10	0.32130396	0.33948395	0.28547463	0.00000027	(-0.7675*(((-0.0223*(1)+-0.0475*(1)+-0.0817*(1)+-0.0105*(1)+0.0049*(1)+0.0311))+((-0.0002*((x0)**2)+-0.6515*((x1)**2)+-0.6511*((x2)**2)+-0.6514*((x3)**2)+-0.6517*((x4)**2)+-0.0325)))+-0.1216)	
