iteration	loss	baseline	error	formula	error	
1	0.88823265	0.59323001	0.59323001	0.01216305	(0.0174*((((-0.0609*(cos(x0))+-0.0480*(cos(x1))+0.0755*(cos(x2))+-0.2290*(cos(x3))+0.0023*(cos(x4))+0.1156*(cos(x5))+-0.0435*(cos(x6))+-0.0062*(cos(x7))+-0.2227*(cos(x8))+-0.0630*(cos(x9))+-0.1026*(cos(x10))+0.0179*(cos(x11))+-0.0090*(cos(x12))+-0.0613*(cos(x13))+-0.0239*(cos(x14))+-0.0863*(cos(x15))+0.0301*(cos(x16))+-0.0351*(cos(x17))+-0.0620*(cos(x18))+-0.1909*(cos(x19))+-0.0263*(cos(x20))+0.0922*(cos(x21))+-0.1126*(cos(x22))+-0.0865*(cos(x23))+0.0182*(cos(x24))+-0.1422*(cos(x25))+-0.1299*(cos(x26))+-0.1246*(cos(x27))+0.0239*(cos(x28))+-0.0612*(cos(x29))+-0.2084*(cos(x30))+-0.0897*(cos(x31))+-0.1518*(cos(x32))+-0.0821*(cos(x33))+-0.1519*(cos(x34))+-0.0091*(cos(x35))+-0.0511*(cos(x36))+-0.0721*(cos(x37))+-0.1947*(cos(x38))+-0.0778*(cos(x39))+-0.1749*(cos(x40))+0.0800*(cos(x41))+-0.0545*(cos(x42))+-0.0806*(cos(x43))+0.0031*(cos(x44))+-0.3519*(cos(x45))+-0.1551*(cos(x46))+-0.0648*(cos(x47))+0.1087*(cos(x48))+-0.0019*(cos(x49))+0.0193*(cos(x50))+-0.0399))-((0.1558*((x0)**2)+0.1123*((x1)**2)+0.0361*((x2)**2)+0.1322*((x3)**2)+0.0446*((x4)**2)+0.0575*((x5)**2)+0.0987*((x6)**2)+0.0548*((x7)**2)+0.1249*((x8)**2)+0.1163*((x9)**2)+0.1478*((x10)**2)+0.0925*((x11)**2)+0.0971*((x12)**2)+0.1201*((x13)**2)+0.0601*((x14)**2)+0.1341*((x15)**2)+0.0487*((x16)**2)+0.0459*((x17)**2)+0.0685*((x18)**2)+0.1122*((x19)**2)+0.1206*((x20)**2)+0.0629*((x21)**2)+0.1283*((x22)**2)+0.0805*((x23)**2)+0.0340*((x24)**2)+0.1253*((x25)**2)+0.1101*((x26)**2)+0.0756*((x27)**2)+0.0348*((x28)**2)+0.1217*((x29)**2)+0.1400*((x30)**2)+0.0558*((x31)**2)+0.0958*((x32)**2)+0.1140*((x33)**2)+0.1073*((x34)**2)+0.1067*((x35)**2)+0.0684*((x36)**2)+0.0784*((x37)**2)+0.1431*((x38)**2)+0.0423*((x39)**2)+0.1393*((x40)**2)+0.0778*((x41)**2)+0.0694*((x42)**2)+0.0900*((x43)**2)+0.0872*((x44)**2)+0.1178*((x45)**2)+0.0553*((x46)**2)+0.1006*((x47)**2)+0.0471*((x48)**2)+0.0457*((x49)**2)+0.0656*((x50)**2)+0.1019))))**2+0.1855)	
2	0.69529474	0.59627306	0.65409201	0.01216305	(0.0174*((((-0.0609*(cos(x0))+-0.0480*(cos(x1))+0.0755*(cos(x2))+-0.2290*(cos(x3))+0.0023*(cos(x4))+0.1156*(cos(x5))+-0.0435*(cos(x6))+-0.0062*(cos(x7))+-0.2227*(cos(x8))+-0.0630*(cos(x9))+-0.1026*(cos(x10))+0.0179*(cos(x11))+-0.0090*(cos(x12))+-0.0613*(cos(x13))+-0.0239*(cos(x14))+-0.0863*(cos(x15))+0.0301*(cos(x16))+-0.0351*(cos(x17))+-0.0620*(cos(x18))+-0.1909*(cos(x19))+-0.0263*(cos(x20))+0.0922*(cos(x21))+-0.1126*(cos(x22))+-0.0865*(cos(x23))+0.0182*(cos(x24))+-0.1422*(cos(x25))+-0.1299*(cos(x26))+-0.1246*(cos(x27))+0.0239*(cos(x28))+-0.0612*(cos(x29))+-0.2084*(cos(x30))+-0.0897*(cos(x31))+-0.1518*(cos(x32))+-0.0821*(cos(x33))+-0.1519*(cos(x34))+-0.0091*(cos(x35))+-0.0511*(cos(x36))+-0.0721*(cos(x37))+-0.1947*(cos(x38))+-0.0778*(cos(x39))+-0.1749*(cos(x40))+0.0800*(cos(x41))+-0.0545*(cos(x42))+-0.0806*(cos(x43))+0.0031*(cos(x44))+-0.3519*(cos(x45))+-0.1551*(cos(x46))+-0.0648*(cos(x47))+0.1087*(cos(x48))+-0.0019*(cos(x49))+0.0193*(cos(x50))+-0.0399))-((0.1558*((x0)**2)+0.1123*((x1)**2)+0.0361*((x2)**2)+0.1322*((x3)**2)+0.0446*((x4)**2)+0.0575*((x5)**2)+0.0987*((x6)**2)+0.0548*((x7)**2)+0.1249*((x8)**2)+0.1163*((x9)**2)+0.1478*((x10)**2)+0.0925*((x11)**2)+0.0971*((x12)**2)+0.1201*((x13)**2)+0.0601*((x14)**2)+0.1341*((x15)**2)+0.0487*((x16)**2)+0.0459*((x17)**2)+0.0685*((x18)**2)+0.1122*((x19)**2)+0.1206*((x20)**2)+0.0629*((x21)**2)+0.1283*((x22)**2)+0.0805*((x23)**2)+0.0340*((x24)**2)+0.1253*((x25)**2)+0.1101*((x26)**2)+0.0756*((x27)**2)+0.0348*((x28)**2)+0.1217*((x29)**2)+0.1400*((x30)**2)+0.0558*((x31)**2)+0.0958*((x32)**2)+0.1140*((x33)**2)+0.1073*((x34)**2)+0.1067*((x35)**2)+0.0684*((x36)**2)+0.0784*((x37)**2)+0.1431*((x38)**2)+0.0423*((x39)**2)+0.1393*((x40)**2)+0.0778*((x41)**2)+0.0694*((x42)**2)+0.0900*((x43)**2)+0.0872*((x44)**2)+0.1178*((x45)**2)+0.0553*((x46)**2)+0.1006*((x47)**2)+0.0471*((x48)**2)+0.0457*((x49)**2)+0.0656*((x50)**2)+0.1019))))**2+0.1855)	
3	0.43617460	0.60141104	0.69903225	0.01216305	(0.0174*((((-0.0609*(cos(x0))+-0.0480*(cos(x1))+0.0755*(cos(x2))+-0.2290*(cos(x3))+0.0023*(cos(x4))+0.1156*(cos(x5))+-0.0435*(cos(x6))+-0.0062*(cos(x7))+-0.2227*(cos(x8))+-0.0630*(cos(x9))+-0.1026*(cos(x10))+0.0179*(cos(x11))+-0.0090*(cos(x12))+-0.0613*(cos(x13))+-0.0239*(cos(x14))+-0.0863*(cos(x15))+0.0301*(cos(x16))+-0.0351*(cos(x17))+-0.0620*(cos(x18))+-0.1909*(cos(x19))+-0.0263*(cos(x20))+0.0922*(cos(x21))+-0.1126*(cos(x22))+-0.0865*(cos(x23))+0.0182*(cos(x24))+-0.1422*(cos(x25))+-0.1299*(cos(x26))+-0.1246*(cos(x27))+0.0239*(cos(x28))+-0.0612*(cos(x29))+-0.2084*(cos(x30))+-0.0897*(cos(x31))+-0.1518*(cos(x32))+-0.0821*(cos(x33))+-0.1519*(cos(x34))+-0.0091*(cos(x35))+-0.0511*(cos(x36))+-0.0721*(cos(x37))+-0.1947*(cos(x38))+-0.0778*(cos(x39))+-0.1749*(cos(x40))+0.0800*(cos(x41))+-0.0545*(cos(x42))+-0.0806*(cos(x43))+0.0031*(cos(x44))+-0.3519*(cos(x45))+-0.1551*(cos(x46))+-0.0648*(cos(x47))+0.1087*(cos(x48))+-0.0019*(cos(x49))+0.0193*(cos(x50))+-0.0399))-((0.1558*((x0)**2)+0.1123*((x1)**2)+0.0361*((x2)**2)+0.1322*((x3)**2)+0.0446*((x4)**2)+0.0575*((x5)**2)+0.0987*((x6)**2)+0.0548*((x7)**2)+0.1249*((x8)**2)+0.1163*((x9)**2)+0.1478*((x10)**2)+0.0925*((x11)**2)+0.0971*((x12)**2)+0.1201*((x13)**2)+0.0601*((x14)**2)+0.1341*((x15)**2)+0.0487*((x16)**2)+0.0459*((x17)**2)+0.0685*((x18)**2)+0.1122*((x19)**2)+0.1206*((x20)**2)+0.0629*((x21)**2)+0.1283*((x22)**2)+0.0805*((x23)**2)+0.0340*((x24)**2)+0.1253*((x25)**2)+0.1101*((x26)**2)+0.0756*((x27)**2)+0.0348*((x28)**2)+0.1217*((x29)**2)+0.1400*((x30)**2)+0.0558*((x31)**2)+0.0958*((x32)**2)+0.1140*((x33)**2)+0.1073*((x34)**2)+0.1067*((x35)**2)+0.0684*((x36)**2)+0.0784*((x37)**2)+0.1431*((x38)**2)+0.0423*((x39)**2)+0.1393*((x40)**2)+0.0778*((x41)**2)+0.0694*((x42)**2)+0.0900*((x43)**2)+0.0872*((x44)**2)+0.1178*((x45)**2)+0.0553*((x46)**2)+0.1006*((x47)**2)+0.0471*((x48)**2)+0.0457*((x49)**2)+0.0656*((x50)**2)+0.1019))))**2+0.1855)	
4	0.89343828	0.59932142	0.55961871	0.00010087	(-0.0917*(((-0.3726*(x0)+-0.0264*(x1)+0.0106*(x2)+0.0091*(x3)+0.0362*(x4)+-0.0236*(x5)+-0.0019*(x6)+-0.0363*(x7)+0.0085*(x8)+0.0153*(x9)+0.0170*(x10)+-0.0220*(x11)+0.0010*(x12)+0.0126*(x13)+-0.0181*(x14)+0.0152*(x15)+-0.0436*(x16)+-0.0065*(x17)+0.0384*(x18)+-0.0738*(x19)+-0.0835*(x20)+0.0337*(x21)+0.0300*(x22)+0.0294*(x23)+0.0082*(x24)+-0.0164*(x25)+0.0451*(x26)+0.0014*(x27)+-0.0035*(x28)+0.0218*(x29)+-0.0025*(x30)+-0.0228*(x31)+0.0371*(x32)+0.0124*(x33)+-0.0261*(x34)+0.0139*(x35)+0.0042*(x36)+-0.0433*(x37)+0.0311*(x38)+-0.0112*(x39)+0.0102*(x40)+-0.0452*(x41)+-0.0118*(x42)+-0.0414*(x43)+0.0049*(x44)+-0.0127*(x45)+-0.0093*(x46)+0.0251*(x47)+0.0295*(x48)+-0.0086*(x49)+-0.0019*(x50)+-0.1980))-((0.1739*((x0)**2)+0.1611*((x1)**2)+0.1711*((x2)**2)+0.1448*((x3)**2)+0.1570*((x4)**2)+0.1531*((x5)**2)+0.1554*((x6)**2)+0.1438*((x7)**2)+0.1947*((x8)**2)+0.1655*((x9)**2)+0.1611*((x10)**2)+0.1901*((x11)**2)+0.1554*((x12)**2)+0.2074*((x13)**2)+0.1827*((x14)**2)+0.1493*((x15)**2)+0.1737*((x16)**2)+0.1743*((x17)**2)+0.1978*((x18)**2)+0.1956*((x19)**2)+0.1916*((x20)**2)+0.1917*((x21)**2)+0.1961*((x22)**2)+0.1998*((x23)**2)+0.2002*((x24)**2)+0.1823*((x25)**2)+0.1818*((x26)**2)+0.2122*((x27)**2)+0.2038*((x28)**2)+0.1914*((x29)**2)+0.2063*((x30)**2)+0.1757*((x31)**2)+0.1584*((x32)**2)+0.1628*((x33)**2)+0.1432*((x34)**2)+0.1995*((x35)**2)+0.1604*((x36)**2)+0.2089*((x37)**2)+0.1649*((x38)**2)+0.1457*((x39)**2)+0.1625*((x40)**2)+0.1754*((x41)**2)+0.1550*((x42)**2)+0.1449*((x43)**2)+0.1745*((x44)**2)+0.1561*((x45)**2)+0.1650*((x46)**2)+0.2020*((x47)**2)+0.1736*((x48)**2)+0.2038*((x49)**2)+0.1929*((x50)**2)+0.1762)))+0.1357)	
5	0.82633495	0.60474992	0.70789123	0.00010087	(-0.0917*(((-0.3726*(x0)+-0.0264*(x1)+0.0106*(x2)+0.0091*(x3)+0.0362*(x4)+-0.0236*(x5)+-0.0019*(x6)+-0.0363*(x7)+0.0085*(x8)+0.0153*(x9)+0.0170*(x10)+-0.0220*(x11)+0.0010*(x12)+0.0126*(x13)+-0.0181*(x14)+0.0152*(x15)+-0.0436*(x16)+-0.0065*(x17)+0.0384*(x18)+-0.0738*(x19)+-0.0835*(x20)+0.0337*(x21)+0.0300*(x22)+0.0294*(x23)+0.0082*(x24)+-0.0164*(x25)+0.0451*(x26)+0.0014*(x27)+-0.0035*(x28)+0.0218*(x29)+-0.0025*(x30)+-0.0228*(x31)+0.0371*(x32)+0.0124*(x33)+-0.0261*(x34)+0.0139*(x35)+0.0042*(x36)+-0.0433*(x37)+0.0311*(x38)+-0.0112*(x39)+0.0102*(x40)+-0.0452*(x41)+-0.0118*(x42)+-0.0414*(x43)+0.0049*(x44)+-0.0127*(x45)+-0.0093*(x46)+0.0251*(x47)+0.0295*(x48)+-0.0086*(x49)+-0.0019*(x50)+-0.1980))-((0.1739*((x0)**2)+0.1611*((x1)**2)+0.1711*((x2)**2)+0.1448*((x3)**2)+0.1570*((x4)**2)+0.1531*((x5)**2)+0.1554*((x6)**2)+0.1438*((x7)**2)+0.1947*((x8)**2)+0.1655*((x9)**2)+0.1611*((x10)**2)+0.1901*((x11)**2)+0.1554*((x12)**2)+0.2074*((x13)**2)+0.1827*((x14)**2)+0.1493*((x15)**2)+0.1737*((x16)**2)+0.1743*((x17)**2)+0.1978*((x18)**2)+0.1956*((x19)**2)+0.1916*((x20)**2)+0.1917*((x21)**2)+0.1961*((x22)**2)+0.1998*((x23)**2)+0.2002*((x24)**2)+0.1823*((x25)**2)+0.1818*((x26)**2)+0.2122*((x27)**2)+0.2038*((x28)**2)+0.1914*((x29)**2)+0.2063*((x30)**2)+0.1757*((x31)**2)+0.1584*((x32)**2)+0.1628*((x33)**2)+0.1432*((x34)**2)+0.1995*((x35)**2)+0.1604*((x36)**2)+0.2089*((x37)**2)+0.1649*((x38)**2)+0.1457*((x39)**2)+0.1625*((x40)**2)+0.1754*((x41)**2)+0.1550*((x42)**2)+0.1449*((x43)**2)+0.1745*((x44)**2)+0.1561*((x45)**2)+0.1650*((x46)**2)+0.2020*((x47)**2)+0.1736*((x48)**2)+0.2038*((x49)**2)+0.1929*((x50)**2)+0.1762)))+0.1357)	
6	0.58212107	0.60931528	0.69605696	0.00010087	(-0.0917*(((-0.3726*(x0)+-0.0264*(x1)+0.0106*(x2)+0.0091*(x3)+0.0362*(x4)+-0.0236*(x5)+-0.0019*(x6)+-0.0363*(x7)+0.0085*(x8)+0.0153*(x9)+0.0170*(x10)+-0.0220*(x11)+0.0010*(x12)+0.0126*(x13)+-0.0181*(x14)+0.0152*(x15)+-0.0436*(x16)+-0.0065*(x17)+0.0384*(x18)+-0.0738*(x19)+-0.0835*(x20)+0.0337*(x21)+0.0300*(x22)+0.0294*(x23)+0.0082*(x24)+-0.0164*(x25)+0.0451*(x26)+0.0014*(x27)+-0.0035*(x28)+0.0218*(x29)+-0.0025*(x30)+-0.0228*(x31)+0.0371*(x32)+0.0124*(x33)+-0.0261*(x34)+0.0139*(x35)+0.0042*(x36)+-0.0433*(x37)+0.0311*(x38)+-0.0112*(x39)+0.0102*(x40)+-0.0452*(x41)+-0.0118*(x42)+-0.0414*(x43)+0.0049*(x44)+-0.0127*(x45)+-0.0093*(x46)+0.0251*(x47)+0.0295*(x48)+-0.0086*(x49)+-0.0019*(x50)+-0.1980))-((0.1739*((x0)**2)+0.1611*((x1)**2)+0.1711*((x2)**2)+0.1448*((x3)**2)+0.1570*((x4)**2)+0.1531*((x5)**2)+0.1554*((x6)**2)+0.1438*((x7)**2)+0.1947*((x8)**2)+0.1655*((x9)**2)+0.1611*((x10)**2)+0.1901*((x11)**2)+0.1554*((x12)**2)+0.2074*((x13)**2)+0.1827*((x14)**2)+0.1493*((x15)**2)+0.1737*((x16)**2)+0.1743*((x17)**2)+0.1978*((x18)**2)+0.1956*((x19)**2)+0.1916*((x20)**2)+0.1917*((x21)**2)+0.1961*((x22)**2)+0.1998*((x23)**2)+0.2002*((x24)**2)+0.1823*((x25)**2)+0.1818*((x26)**2)+0.2122*((x27)**2)+0.2038*((x28)**2)+0.1914*((x29)**2)+0.2063*((x30)**2)+0.1757*((x31)**2)+0.1584*((x32)**2)+0.1628*((x33)**2)+0.1432*((x34)**2)+0.1995*((x35)**2)+0.1604*((x36)**2)+0.2089*((x37)**2)+0.1649*((x38)**2)+0.1457*((x39)**2)+0.1625*((x40)**2)+0.1754*((x41)**2)+0.1550*((x42)**2)+0.1449*((x43)**2)+0.1745*((x44)**2)+0.1561*((x45)**2)+0.1650*((x46)**2)+0.2020*((x47)**2)+0.1736*((x48)**2)+0.2038*((x49)**2)+0.1929*((x50)**2)+0.1762)))+0.1357)	
7	1.33355820	0.61220139	0.66703779	0.00010087	(-0.0917*(((-0.3726*(x0)+-0.0264*(x1)+0.0106*(x2)+0.0091*(x3)+0.0362*(x4)+-0.0236*(x5)+-0.0019*(x6)+-0.0363*(x7)+0.0085*(x8)+0.0153*(x9)+0.0170*(x10)+-0.0220*(x11)+0.0010*(x12)+0.0126*(x13)+-0.0181*(x14)+0.0152*(x15)+-0.0436*(x16)+-0.0065*(x17)+0.0384*(x18)+-0.0738*(x19)+-0.0835*(x20)+0.0337*(x21)+0.0300*(x22)+0.0294*(x23)+0.0082*(x24)+-0.0164*(x25)+0.0451*(x26)+0.0014*(x27)+-0.0035*(x28)+0.0218*(x29)+-0.0025*(x30)+-0.0228*(x31)+0.0371*(x32)+0.0124*(x33)+-0.0261*(x34)+0.0139*(x35)+0.0042*(x36)+-0.0433*(x37)+0.0311*(x38)+-0.0112*(x39)+0.0102*(x40)+-0.0452*(x41)+-0.0118*(x42)+-0.0414*(x43)+0.0049*(x44)+-0.0127*(x45)+-0.0093*(x46)+0.0251*(x47)+0.0295*(x48)+-0.0086*(x49)+-0.0019*(x50)+-0.1980))-((0.1739*((x0)**2)+0.1611*((x1)**2)+0.1711*((x2)**2)+0.1448*((x3)**2)+0.1570*((x4)**2)+0.1531*((x5)**2)+0.1554*((x6)**2)+0.1438*((x7)**2)+0.1947*((x8)**2)+0.1655*((x9)**2)+0.1611*((x10)**2)+0.1901*((x11)**2)+0.1554*((x12)**2)+0.2074*((x13)**2)+0.1827*((x14)**2)+0.1493*((x15)**2)+0.1737*((x16)**2)+0.1743*((x17)**2)+0.1978*((x18)**2)+0.1956*((x19)**2)+0.1916*((x20)**2)+0.1917*((x21)**2)+0.1961*((x22)**2)+0.1998*((x23)**2)+0.2002*((x24)**2)+0.1823*((x25)**2)+0.1818*((x26)**2)+0.2122*((x27)**2)+0.2038*((x28)**2)+0.1914*((x29)**2)+0.2063*((x30)**2)+0.1757*((x31)**2)+0.1584*((x32)**2)+0.1628*((x33)**2)+0.1432*((x34)**2)+0.1995*((x35)**2)+0.1604*((x36)**2)+0.2089*((x37)**2)+0.1649*((x38)**2)+0.1457*((x39)**2)+0.1625*((x40)**2)+0.1754*((x41)**2)+0.1550*((x42)**2)+0.1449*((x43)**2)+0.1745*((x44)**2)+0.1561*((x45)**2)+0.1650*((x46)**2)+0.2020*((x47)**2)+0.1736*((x48)**2)+0.2038*((x49)**2)+0.1929*((x50)**2)+0.1762)))+0.1357)	
8	0.46381989	0.60849380	0.53805012	0.00010087	(-0.0917*(((-0.3726*(x0)+-0.0264*(x1)+0.0106*(x2)+0.0091*(x3)+0.0362*(x4)+-0.0236*(x5)+-0.0019*(x6)+-0.0363*(x7)+0.0085*(x8)+0.0153*(x9)+0.0170*(x10)+-0.0220*(x11)+0.0010*(x12)+0.0126*(x13)+-0.0181*(x14)+0.0152*(x15)+-0.0436*(x16)+-0.0065*(x17)+0.0384*(x18)+-0.0738*(x19)+-0.0835*(x20)+0.0337*(x21)+0.0300*(x22)+0.0294*(x23)+0.0082*(x24)+-0.0164*(x25)+0.0451*(x26)+0.0014*(x27)+-0.0035*(x28)+0.0218*(x29)+-0.0025*(x30)+-0.0228*(x31)+0.0371*(x32)+0.0124*(x33)+-0.0261*(x34)+0.0139*(x35)+0.0042*(x36)+-0.0433*(x37)+0.0311*(x38)+-0.0112*(x39)+0.0102*(x40)+-0.0452*(x41)+-0.0118*(x42)+-0.0414*(x43)+0.0049*(x44)+-0.0127*(x45)+-0.0093*(x46)+0.0251*(x47)+0.0295*(x48)+-0.0086*(x49)+-0.0019*(x50)+-0.1980))-((0.1739*((x0)**2)+0.1611*((x1)**2)+0.1711*((x2)**2)+0.1448*((x3)**2)+0.1570*((x4)**2)+0.1531*((x5)**2)+0.1554*((x6)**2)+0.1438*((x7)**2)+0.1947*((x8)**2)+0.1655*((x9)**2)+0.1611*((x10)**2)+0.1901*((x11)**2)+0.1554*((x12)**2)+0.2074*((x13)**2)+0.1827*((x14)**2)+0.1493*((x15)**2)+0.1737*((x16)**2)+0.1743*((x17)**2)+0.1978*((x18)**2)+0.1956*((x19)**2)+0.1916*((x20)**2)+0.1917*((x21)**2)+0.1961*((x22)**2)+0.1998*((x23)**2)+0.2002*((x24)**2)+0.1823*((x25)**2)+0.1818*((x26)**2)+0.2122*((x27)**2)+0.2038*((x28)**2)+0.1914*((x29)**2)+0.2063*((x30)**2)+0.1757*((x31)**2)+0.1584*((x32)**2)+0.1628*((x33)**2)+0.1432*((x34)**2)+0.1995*((x35)**2)+0.1604*((x36)**2)+0.2089*((x37)**2)+0.1649*((x38)**2)+0.1457*((x39)**2)+0.1625*((x40)**2)+0.1754*((x41)**2)+0.1550*((x42)**2)+0.1449*((x43)**2)+0.1745*((x44)**2)+0.1561*((x45)**2)+0.1650*((x46)**2)+0.2020*((x47)**2)+0.1736*((x48)**2)+0.2038*((x49)**2)+0.1929*((x50)**2)+0.1762)))+0.1357)	
9	0.36985478	0.60594052	0.55742908	0.00010087	(-0.0917*(((-0.3726*(x0)+-0.0264*(x1)+0.0106*(x2)+0.0091*(x3)+0.0362*(x4)+-0.0236*(x5)+-0.0019*(x6)+-0.0363*(x7)+0.0085*(x8)+0.0153*(x9)+0.0170*(x10)+-0.0220*(x11)+0.0010*(x12)+0.0126*(x13)+-0.0181*(x14)+0.0152*(x15)+-0.0436*(x16)+-0.0065*(x17)+0.0384*(x18)+-0.0738*(x19)+-0.0835*(x20)+0.0337*(x21)+0.0300*(x22)+0.0294*(x23)+0.0082*(x24)+-0.0164*(x25)+0.0451*(x26)+0.0014*(x27)+-0.0035*(x28)+0.0218*(x29)+-0.0025*(x30)+-0.0228*(x31)+0.0371*(x32)+0.0124*(x33)+-0.0261*(x34)+0.0139*(x35)+0.0042*(x36)+-0.0433*(x37)+0.0311*(x38)+-0.0112*(x39)+0.0102*(x40)+-0.0452*(x41)+-0.0118*(x42)+-0.0414*(x43)+0.0049*(x44)+-0.0127*(x45)+-0.0093*(x46)+0.0251*(x47)+0.0295*(x48)+-0.0086*(x49)+-0.0019*(x50)+-0.1980))-((0.1739*((x0)**2)+0.1611*((x1)**2)+0.1711*((x2)**2)+0.1448*((x3)**2)+0.1570*((x4)**2)+0.1531*((x5)**2)+0.1554*((x6)**2)+0.1438*((x7)**2)+0.1947*((x8)**2)+0.1655*((x9)**2)+0.1611*((x10)**2)+0.1901*((x11)**2)+0.1554*((x12)**2)+0.2074*((x13)**2)+0.1827*((x14)**2)+0.1493*((x15)**2)+0.1737*((x16)**2)+0.1743*((x17)**2)+0.1978*((x18)**2)+0.1956*((x19)**2)+0.1916*((x20)**2)+0.1917*((x21)**2)+0.1961*((x22)**2)+0.1998*((x23)**2)+0.2002*((x24)**2)+0.1823*((x25)**2)+0.1818*((x26)**2)+0.2122*((x27)**2)+0.2038*((x28)**2)+0.1914*((x29)**2)+0.2063*((x30)**2)+0.1757*((x31)**2)+0.1584*((x32)**2)+0.1628*((x33)**2)+0.1432*((x34)**2)+0.1995*((x35)**2)+0.1604*((x36)**2)+0.2089*((x37)**2)+0.1649*((x38)**2)+0.1457*((x39)**2)+0.1625*((x40)**2)+0.1754*((x41)**2)+0.1550*((x42)**2)+0.1449*((x43)**2)+0.1745*((x44)**2)+0.1561*((x45)**2)+0.1650*((x46)**2)+0.2020*((x47)**2)+0.1736*((x48)**2)+0.2038*((x49)**2)+0.1929*((x50)**2)+0.1762)))+0.1357)	
10	0.55720055	0.60495538	0.58623797	0.00010087	(-0.0917*(((-0.3726*(x0)+-0.0264*(x1)+0.0106*(x2)+0.0091*(x3)+0.0362*(x4)+-0.0236*(x5)+-0.0019*(x6)+-0.0363*(x7)+0.0085*(x8)+0.0153*(x9)+0.0170*(x10)+-0.0220*(x11)+0.0010*(x12)+0.0126*(x13)+-0.0181*(x14)+0.0152*(x15)+-0.0436*(x16)+-0.0065*(x17)+0.0384*(x18)+-0.0738*(x19)+-0.0835*(x20)+0.0337*(x21)+0.0300*(x22)+0.0294*(x23)+0.0082*(x24)+-0.0164*(x25)+0.0451*(x26)+0.0014*(x27)+-0.0035*(x28)+0.0218*(x29)+-0.0025*(x30)+-0.0228*(x31)+0.0371*(x32)+0.0124*(x33)+-0.0261*(x34)+0.0139*(x35)+0.0042*(x36)+-0.0433*(x37)+0.0311*(x38)+-0.0112*(x39)+0.0102*(x40)+-0.0452*(x41)+-0.0118*(x42)+-0.0414*(x43)+0.0049*(x44)+-0.0127*(x45)+-0.0093*(x46)+0.0251*(x47)+0.0295*(x48)+-0.0086*(x49)+-0.0019*(x50)+-0.1980))-((0.1739*((x0)**2)+0.1611*((x1)**2)+0.1711*((x2)**2)+0.1448*((x3)**2)+0.1570*((x4)**2)+0.1531*((x5)**2)+0.1554*((x6)**2)+0.1438*((x7)**2)+0.1947*((x8)**2)+0.1655*((x9)**2)+0.1611*((x10)**2)+0.1901*((x11)**2)+0.1554*((x12)**2)+0.2074*((x13)**2)+0.1827*((x14)**2)+0.1493*((x15)**2)+0.1737*((x16)**2)+0.1743*((x17)**2)+0.1978*((x18)**2)+0.1956*((x19)**2)+0.1916*((x20)**2)+0.1917*((x21)**2)+0.1961*((x22)**2)+0.1998*((x23)**2)+0.2002*((x24)**2)+0.1823*((x25)**2)+0.1818*((x26)**2)+0.2122*((x27)**2)+0.2038*((x28)**2)+0.1914*((x29)**2)+0.2063*((x30)**2)+0.1757*((x31)**2)+0.1584*((x32)**2)+0.1628*((x33)**2)+0.1432*((x34)**2)+0.1995*((x35)**2)+0.1604*((x36)**2)+0.2089*((x37)**2)+0.1649*((x38)**2)+0.1457*((x39)**2)+0.1625*((x40)**2)+0.1754*((x41)**2)+0.1550*((x42)**2)+0.1449*((x43)**2)+0.1745*((x44)**2)+0.1561*((x45)**2)+0.1650*((x46)**2)+0.2020*((x47)**2)+0.1736*((x48)**2)+0.2038*((x49)**2)+0.1929*((x50)**2)+0.1762)))+0.1357)	
