iteration	loss	baseline	error	formula	error	
1	0.26537946	0.66640514	0.66640514	0.07892796	(0.0083*((((0.1520*(exp(x0))+0.0538*(exp(x1))+0.1076*(exp(x2))+0.1090*(exp(x3))+0.0585*(exp(x4))+0.1023*(exp(x5))+0.0233*(exp(x6))+0.0215*(exp(x7))+-0.0208*(exp(x8))+0.0711*(exp(x9))+0.0805*(exp(x10))+0.0933*(exp(x11))+0.0223*(exp(x12))+0.0904*(exp(x13))+-0.0412*(exp(x14))+-0.0156*(exp(x15))+0.0365*(exp(x16))+0.1217*(exp(x17))+0.0334*(exp(x18))+0.0707*(exp(x19))+0.0725*(exp(x20))+0.0224*(exp(x21))+0.0884*(exp(x22))+0.0760*(exp(x23))+0.0131*(exp(x24))+0.1207*(exp(x25))+0.0586*(exp(x26))+0.0340*(exp(x27))+-0.0905*(exp(x28))+0.0706*(exp(x29))+0.0820*(exp(x30))+0.0549*(exp(x31))+0.0561*(exp(x32))+-0.0547*(exp(x33))+0.0499*(exp(x34))+0.0461*(exp(x35))+-0.1194*(exp(x36))+0.0700*(exp(x37))+0.0795*(exp(x38))+0.1198*(exp(x39))+0.0289*(exp(x40))+0.0707*(exp(x41))+0.1198*(exp(x42))+-0.0453*(exp(x43))+0.1217*(exp(x44))+0.0765*(exp(x45))+0.0900*(exp(x46))+0.0446*(exp(x47))+-0.0034*(exp(x48))+0.0645*(exp(x49))+0.0467*(exp(x50))+-0.0219))-((0.0074*((x0)**2)+-0.1123*((x1)**2)+0.0540*((x2)**2)+0.1655*((x3)**2)+0.0027*((x4)**2)+0.1034*((x5)**2)+-0.1484*((x6)**2)+-0.1427*((x7)**2)+-0.2447*((x8)**2)+-0.0725*((x9)**2)+-0.0912*((x10)**2)+0.0326*((x11)**2)+-0.1660*((x12)**2)+-0.1088*((x13)**2)+-0.1124*((x14)**2)+-0.0097*((x15)**2)+-0.1404*((x16)**2)+0.0693*((x17)**2)+0.0386*((x18)**2)+-0.0262*((x19)**2)+-0.0437*((x20)**2)+-0.0538*((x21)**2)+-0.0209*((x22)**2)+-0.0296*((x23)**2)+-0.0467*((x24)**2)+0.2120*((x25)**2)+-0.0250*((x26)**2)+-0.1108*((x27)**2)+-0.0439*((x28)**2)+-0.0777*((x29)**2)+-0.0174*((x30)**2)+-0.0033*((x31)**2)+-0.1763*((x32)**2)+0.0042*((x33)**2)+-0.1060*((x34)**2)+-0.1419*((x35)**2)+-0.0737*((x36)**2)+0.0175*((x37)**2)+-0.0869*((x38)**2)+0.1670*((x39)**2)+-0.1494*((x40)**2)+-0.0670*((x41)**2)+0.0583*((x42)**2)+-0.1421*((x43)**2)+0.0694*((x44)**2)+-0.0709*((x45)**2)+-0.0202*((x46)**2)+-0.0716*((x47)**2)+-0.2612*((x48)**2)+-0.0357*((x49)**2)+-0.0429*((x50)**2)+0.0037))))**2+0.6469)	
2	0.80001891	0.66859466	0.71019548	0.00296569	(1.1522*sin((((0.0127*(0)+0.0621*(0)+0.0331*(0)+-0.1531*(0)+0.1383*(0)+-0.0752*(0)+0.0417*(0)+-0.0404*(0)+0.0480*(0)+-0.0723*(0)+0.1439*(0)+-0.1671*(0)+0.1046*(0)+0.2122*(0)+-0.0418*(0)+-0.0613*(0)+0.0467*(0)+-0.2493*(0)+-0.1058*(0)+-0.0348*(0)+0.0595*(0)+0.0186*(0)+0.1403*(0)+0.0541*(0)+-0.0745*(0)+0.1913*(0)+-0.0265*(0)+-0.1518*(0)+-0.0366*(0)+0.0091*(0)+-0.0717*(0)+0.0230*(0)+-0.0597*(0)+-0.0349*(0)+0.0200*(0)+-0.0063*(0)+-0.2016*(0)+0.0903*(0)+0.0798*(0)+0.0316*(0)+-0.0187*(0)+-0.0594*(0)+-0.0366*(0)+-0.0678*(0)+-0.0027*(0)+0.0036*(0)+0.1708*(0)+-0.0864*(0)+0.0923*(0)+-0.0875*(0)+-0.1104*(0)+-0.2936))+((-0.0080*((x0)**2)+0.0187*((x1)**2)+0.0205*((x2)**2)+0.0197*((x3)**2)+0.0189*((x4)**2)+0.0188*((x5)**2)+0.0185*((x6)**2)+0.0168*((x7)**2)+0.0194*((x8)**2)+0.0189*((x9)**2)+0.0173*((x10)**2)+0.0191*((x11)**2)+0.0188*((x12)**2)+0.0201*((x13)**2)+0.0182*((x14)**2)+0.0169*((x15)**2)+0.0174*((x16)**2)+0.0192*((x17)**2)+0.0177*((x18)**2)+0.0193*((x19)**2)+0.0189*((x20)**2)+0.0176*((x21)**2)+0.0197*((x22)**2)+0.0200*((x23)**2)+0.0212*((x24)**2)+0.0185*((x25)**2)+0.0176*((x26)**2)+0.0192*((x27)**2)+0.0191*((x28)**2)+0.0185*((x29)**2)+0.0185*((x30)**2)+0.0184*((x31)**2)+0.0186*((x32)**2)+0.0179*((x33)**2)+0.0201*((x34)**2)+0.0192*((x35)**2)+0.0179*((x36)**2)+0.0178*((x37)**2)+0.0191*((x38)**2)+0.0175*((x39)**2)+0.0171*((x40)**2)+0.0171*((x41)**2)+0.0172*((x42)**2)+0.0161*((x43)**2)+0.0189*((x44)**2)+0.0167*((x45)**2)+0.0187*((x46)**2)+0.0174*((x47)**2)+0.0180*((x48)**2)+0.0185*((x49)**2)+0.0180*((x50)**2)+-0.3970))))+0.7410)	
3	1.37453258	0.66035205	0.50374240	0.00296569	(1.1522*sin((((0.0127*(0)+0.0621*(0)+0.0331*(0)+-0.1531*(0)+0.1383*(0)+-0.0752*(0)+0.0417*(0)+-0.0404*(0)+0.0480*(0)+-0.0723*(0)+0.1439*(0)+-0.1671*(0)+0.1046*(0)+0.2122*(0)+-0.0418*(0)+-0.0613*(0)+0.0467*(0)+-0.2493*(0)+-0.1058*(0)+-0.0348*(0)+0.0595*(0)+0.0186*(0)+0.1403*(0)+0.0541*(0)+-0.0745*(0)+0.1913*(0)+-0.0265*(0)+-0.1518*(0)+-0.0366*(0)+0.0091*(0)+-0.0717*(0)+0.0230*(0)+-0.0597*(0)+-0.0349*(0)+0.0200*(0)+-0.0063*(0)+-0.2016*(0)+0.0903*(0)+0.0798*(0)+0.0316*(0)+-0.0187*(0)+-0.0594*(0)+-0.0366*(0)+-0.0678*(0)+-0.0027*(0)+0.0036*(0)+0.1708*(0)+-0.0864*(0)+0.0923*(0)+-0.0875*(0)+-0.1104*(0)+-0.2936))+((-0.0080*((x0)**2)+0.0187*((x1)**2)+0.0205*((x2)**2)+0.0197*((x3)**2)+0.0189*((x4)**2)+0.0188*((x5)**2)+0.0185*((x6)**2)+0.0168*((x7)**2)+0.0194*((x8)**2)+0.0189*((x9)**2)+0.0173*((x10)**2)+0.0191*((x11)**2)+0.0188*((x12)**2)+0.0201*((x13)**2)+0.0182*((x14)**2)+0.0169*((x15)**2)+0.0174*((x16)**2)+0.0192*((x17)**2)+0.0177*((x18)**2)+0.0193*((x19)**2)+0.0189*((x20)**2)+0.0176*((x21)**2)+0.0197*((x22)**2)+0.0200*((x23)**2)+0.0212*((x24)**2)+0.0185*((x25)**2)+0.0176*((x26)**2)+0.0192*((x27)**2)+0.0191*((x28)**2)+0.0185*((x29)**2)+0.0185*((x30)**2)+0.0184*((x31)**2)+0.0186*((x32)**2)+0.0179*((x33)**2)+0.0201*((x34)**2)+0.0192*((x35)**2)+0.0179*((x36)**2)+0.0178*((x37)**2)+0.0191*((x38)**2)+0.0175*((x39)**2)+0.0171*((x40)**2)+0.0171*((x41)**2)+0.0172*((x42)**2)+0.0161*((x43)**2)+0.0189*((x44)**2)+0.0167*((x45)**2)+0.0187*((x46)**2)+0.0174*((x47)**2)+0.0180*((x48)**2)+0.0185*((x49)**2)+0.0180*((x50)**2)+-0.3970))))+0.7410)	
4	1.14508557	0.66338217	0.72095555	0.00000033	(0.1296*(((0.3021*((x0)**2)+0.0737*((x1)**2)+0.1838*((x2)**2)+0.3223*((x3)**2)+0.0749*((x4)**2)+0.0750*((x5)**2)+0.0683*((x6)**2)+0.0568*((x7)**2)+0.2059*((x8)**2)+0.0821*((x9)**2)+0.2250*((x10)**2)+0.0945*((x11)**2)+0.1546*((x12)**2)+0.2086*((x13)**2)+0.0179*((x14)**2)+0.1692*((x15)**2)+0.0495*((x16)**2)+0.0596*((x17)**2)+0.1591*((x18)**2)+0.1168*((x19)**2)+0.2031*((x20)**2)+0.0459*((x21)**2)+0.1870*((x22)**2)+0.2035*((x23)**2)+0.0520*((x24)**2)+0.1880*((x25)**2)+0.2172*((x26)**2)+0.0973*((x27)**2)+0.1579*((x28)**2)+0.2372*((x29)**2)+0.0923*((x30)**2)+0.1726*((x31)**2)+0.0816*((x32)**2)+0.2003*((x33)**2)+0.1923*((x34)**2)+0.0679*((x35)**2)+0.1219*((x36)**2)+0.0416*((x37)**2)+0.2427*((x38)**2)+0.1763*((x39)**2)+0.0997*((x40)**2)+0.1778*((x41)**2)+0.1486*((x42)**2)+0.1925*((x43)**2)+0.3939*((x44)**2)+0.1711*((x45)**2)+0.0372*((x46)**2)+0.2050*((x47)**2)+0.2336*((x48)**2)+0.0840*((x49)**2)+0.1097*((x50)**2)+-0.0676))+((0.2581*(1)+0.0142*(1)+0.1017*(1)+-0.0120*(1)+-0.0398*(1)+0.1181*(1)+0.0038*(1)+0.1104*(1)+-0.0145*(1)+0.1494*(1)+-0.1311*(1)+-0.0564*(1)+0.1885*(1)+0.0105*(1)+0.1522*(1)+0.2003*(1)+0.0749*(1)+0.0345*(1)+0.0886*(1)+0.0300*(1)+0.1449*(1)+0.1291*(1)+-0.0073*(1)+-0.0111*(1)+0.2403*(1)+-0.0095*(1)+-0.0071*(1)+-0.0336*(1)+0.1003*(1)+0.0426*(1)+-0.1159*(1)+-0.0114*(1)+0.1179*(1)+0.0274*(1)+0.0141*(1)+0.0778*(1)+0.1725*(1)+-0.0081*(1)+0.1339*(1)+-0.0359*(1)+0.1839*(1)+-0.0148*(1)+-0.1829*(1)+-0.1113*(1)+0.1210*(1)+0.1282*(1)+-0.0073*(1)+-0.0231*(1)+0.0628*(1)+-0.1043*(1)+0.1846*(1)+-0.0437)))+-0.2806)	
5	1.19970572	0.66681445	0.73202670	0.00000033	(0.1296*(((0.3021*((x0)**2)+0.0737*((x1)**2)+0.1838*((x2)**2)+0.3223*((x3)**2)+0.0749*((x4)**2)+0.0750*((x5)**2)+0.0683*((x6)**2)+0.0568*((x7)**2)+0.2059*((x8)**2)+0.0821*((x9)**2)+0.2250*((x10)**2)+0.0945*((x11)**2)+0.1546*((x12)**2)+0.2086*((x13)**2)+0.0179*((x14)**2)+0.1692*((x15)**2)+0.0495*((x16)**2)+0.0596*((x17)**2)+0.1591*((x18)**2)+0.1168*((x19)**2)+0.2031*((x20)**2)+0.0459*((x21)**2)+0.1870*((x22)**2)+0.2035*((x23)**2)+0.0520*((x24)**2)+0.1880*((x25)**2)+0.2172*((x26)**2)+0.0973*((x27)**2)+0.1579*((x28)**2)+0.2372*((x29)**2)+0.0923*((x30)**2)+0.1726*((x31)**2)+0.0816*((x32)**2)+0.2003*((x33)**2)+0.1923*((x34)**2)+0.0679*((x35)**2)+0.1219*((x36)**2)+0.0416*((x37)**2)+0.2427*((x38)**2)+0.1763*((x39)**2)+0.0997*((x40)**2)+0.1778*((x41)**2)+0.1486*((x42)**2)+0.1925*((x43)**2)+0.3939*((x44)**2)+0.1711*((x45)**2)+0.0372*((x46)**2)+0.2050*((x47)**2)+0.2336*((x48)**2)+0.0840*((x49)**2)+0.1097*((x50)**2)+-0.0676))+((0.2581*(1)+0.0142*(1)+0.1017*(1)+-0.0120*(1)+-0.0398*(1)+0.1181*(1)+0.0038*(1)+0.1104*(1)+-0.0145*(1)+0.1494*(1)+-0.1311*(1)+-0.0564*(1)+0.1885*(1)+0.0105*(1)+0.1522*(1)+0.2003*(1)+0.0749*(1)+0.0345*(1)+0.0886*(1)+0.0300*(1)+0.1449*(1)+0.1291*(1)+-0.0073*(1)+-0.0111*(1)+0.2403*(1)+-0.0095*(1)+-0.0071*(1)+-0.0336*(1)+0.1003*(1)+0.0426*(1)+-0.1159*(1)+-0.0114*(1)+0.1179*(1)+0.0274*(1)+0.0141*(1)+0.0778*(1)+0.1725*(1)+-0.0081*(1)+0.1339*(1)+-0.0359*(1)+0.1839*(1)+-0.0148*(1)+-0.1829*(1)+-0.1113*(1)+0.1210*(1)+0.1282*(1)+-0.0073*(1)+-0.0231*(1)+0.0628*(1)+-0.1043*(1)+0.1846*(1)+-0.0437)))+-0.2806)	
6	0.84840631	0.66077763	0.54607886	0.00000033	(0.1296*(((0.3021*((x0)**2)+0.0737*((x1)**2)+0.1838*((x2)**2)+0.3223*((x3)**2)+0.0749*((x4)**2)+0.0750*((x5)**2)+0.0683*((x6)**2)+0.0568*((x7)**2)+0.2059*((x8)**2)+0.0821*((x9)**2)+0.2250*((x10)**2)+0.0945*((x11)**2)+0.1546*((x12)**2)+0.2086*((x13)**2)+0.0179*((x14)**2)+0.1692*((x15)**2)+0.0495*((x16)**2)+0.0596*((x17)**2)+0.1591*((x18)**2)+0.1168*((x19)**2)+0.2031*((x20)**2)+0.0459*((x21)**2)+0.1870*((x22)**2)+0.2035*((x23)**2)+0.0520*((x24)**2)+0.1880*((x25)**2)+0.2172*((x26)**2)+0.0973*((x27)**2)+0.1579*((x28)**2)+0.2372*((x29)**2)+0.0923*((x30)**2)+0.1726*((x31)**2)+0.0816*((x32)**2)+0.2003*((x33)**2)+0.1923*((x34)**2)+0.0679*((x35)**2)+0.1219*((x36)**2)+0.0416*((x37)**2)+0.2427*((x38)**2)+0.1763*((x39)**2)+0.0997*((x40)**2)+0.1778*((x41)**2)+0.1486*((x42)**2)+0.1925*((x43)**2)+0.3939*((x44)**2)+0.1711*((x45)**2)+0.0372*((x46)**2)+0.2050*((x47)**2)+0.2336*((x48)**2)+0.0840*((x49)**2)+0.1097*((x50)**2)+-0.0676))+((0.2581*(1)+0.0142*(1)+0.1017*(1)+-0.0120*(1)+-0.0398*(1)+0.1181*(1)+0.0038*(1)+0.1104*(1)+-0.0145*(1)+0.1494*(1)+-0.1311*(1)+-0.0564*(1)+0.1885*(1)+0.0105*(1)+0.1522*(1)+0.2003*(1)+0.0749*(1)+0.0345*(1)+0.0886*(1)+0.0300*(1)+0.1449*(1)+0.1291*(1)+-0.0073*(1)+-0.0111*(1)+0.2403*(1)+-0.0095*(1)+-0.0071*(1)+-0.0336*(1)+0.1003*(1)+0.0426*(1)+-0.1159*(1)+-0.0114*(1)+0.1179*(1)+0.0274*(1)+0.0141*(1)+0.0778*(1)+0.1725*(1)+-0.0081*(1)+0.1339*(1)+-0.0359*(1)+0.1839*(1)+-0.0148*(1)+-0.1829*(1)+-0.1113*(1)+0.1210*(1)+0.1282*(1)+-0.0073*(1)+-0.0231*(1)+0.0628*(1)+-0.1043*(1)+0.1846*(1)+-0.0437)))+-0.2806)	
7	1.40221524	0.66515863	0.74839830	0.00000033	(0.1296*(((0.3021*((x0)**2)+0.0737*((x1)**2)+0.1838*((x2)**2)+0.3223*((x3)**2)+0.0749*((x4)**2)+0.0750*((x5)**2)+0.0683*((x6)**2)+0.0568*((x7)**2)+0.2059*((x8)**2)+0.0821*((x9)**2)+0.2250*((x10)**2)+0.0945*((x11)**2)+0.1546*((x12)**2)+0.2086*((x13)**2)+0.0179*((x14)**2)+0.1692*((x15)**2)+0.0495*((x16)**2)+0.0596*((x17)**2)+0.1591*((x18)**2)+0.1168*((x19)**2)+0.2031*((x20)**2)+0.0459*((x21)**2)+0.1870*((x22)**2)+0.2035*((x23)**2)+0.0520*((x24)**2)+0.1880*((x25)**2)+0.2172*((x26)**2)+0.0973*((x27)**2)+0.1579*((x28)**2)+0.2372*((x29)**2)+0.0923*((x30)**2)+0.1726*((x31)**2)+0.0816*((x32)**2)+0.2003*((x33)**2)+0.1923*((x34)**2)+0.0679*((x35)**2)+0.1219*((x36)**2)+0.0416*((x37)**2)+0.2427*((x38)**2)+0.1763*((x39)**2)+0.0997*((x40)**2)+0.1778*((x41)**2)+0.1486*((x42)**2)+0.1925*((x43)**2)+0.3939*((x44)**2)+0.1711*((x45)**2)+0.0372*((x46)**2)+0.2050*((x47)**2)+0.2336*((x48)**2)+0.0840*((x49)**2)+0.1097*((x50)**2)+-0.0676))+((0.2581*(1)+0.0142*(1)+0.1017*(1)+-0.0120*(1)+-0.0398*(1)+0.1181*(1)+0.0038*(1)+0.1104*(1)+-0.0145*(1)+0.1494*(1)+-0.1311*(1)+-0.0564*(1)+0.1885*(1)+0.0105*(1)+0.1522*(1)+0.2003*(1)+0.0749*(1)+0.0345*(1)+0.0886*(1)+0.0300*(1)+0.1449*(1)+0.1291*(1)+-0.0073*(1)+-0.0111*(1)+0.2403*(1)+-0.0095*(1)+-0.0071*(1)+-0.0336*(1)+0.1003*(1)+0.0426*(1)+-0.1159*(1)+-0.0114*(1)+0.1179*(1)+0.0274*(1)+0.0141*(1)+0.0778*(1)+0.1725*(1)+-0.0081*(1)+0.1339*(1)+-0.0359*(1)+0.1839*(1)+-0.0148*(1)+-0.1829*(1)+-0.1113*(1)+0.1210*(1)+0.1282*(1)+-0.0073*(1)+-0.0231*(1)+0.0628*(1)+-0.1043*(1)+0.1846*(1)+-0.0437)))+-0.2806)	
8	0.64285147	0.66731614	0.70830923	0.00000033	(0.1296*(((0.3021*((x0)**2)+0.0737*((x1)**2)+0.1838*((x2)**2)+0.3223*((x3)**2)+0.0749*((x4)**2)+0.0750*((x5)**2)+0.0683*((x6)**2)+0.0568*((x7)**2)+0.2059*((x8)**2)+0.0821*((x9)**2)+0.2250*((x10)**2)+0.0945*((x11)**2)+0.1546*((x12)**2)+0.2086*((x13)**2)+0.0179*((x14)**2)+0.1692*((x15)**2)+0.0495*((x16)**2)+0.0596*((x17)**2)+0.1591*((x18)**2)+0.1168*((x19)**2)+0.2031*((x20)**2)+0.0459*((x21)**2)+0.1870*((x22)**2)+0.2035*((x23)**2)+0.0520*((x24)**2)+0.1880*((x25)**2)+0.2172*((x26)**2)+0.0973*((x27)**2)+0.1579*((x28)**2)+0.2372*((x29)**2)+0.0923*((x30)**2)+0.1726*((x31)**2)+0.0816*((x32)**2)+0.2003*((x33)**2)+0.1923*((x34)**2)+0.0679*((x35)**2)+0.1219*((x36)**2)+0.0416*((x37)**2)+0.2427*((x38)**2)+0.1763*((x39)**2)+0.0997*((x40)**2)+0.1778*((x41)**2)+0.1486*((x42)**2)+0.1925*((x43)**2)+0.3939*((x44)**2)+0.1711*((x45)**2)+0.0372*((x46)**2)+0.2050*((x47)**2)+0.2336*((x48)**2)+0.0840*((x49)**2)+0.1097*((x50)**2)+-0.0676))+((0.2581*(1)+0.0142*(1)+0.1017*(1)+-0.0120*(1)+-0.0398*(1)+0.1181*(1)+0.0038*(1)+0.1104*(1)+-0.0145*(1)+0.1494*(1)+-0.1311*(1)+-0.0564*(1)+0.1885*(1)+0.0105*(1)+0.1522*(1)+0.2003*(1)+0.0749*(1)+0.0345*(1)+0.0886*(1)+0.0300*(1)+0.1449*(1)+0.1291*(1)+-0.0073*(1)+-0.0111*(1)+0.2403*(1)+-0.0095*(1)+-0.0071*(1)+-0.0336*(1)+0.1003*(1)+0.0426*(1)+-0.1159*(1)+-0.0114*(1)+0.1179*(1)+0.0274*(1)+0.0141*(1)+0.0778*(1)+0.1725*(1)+-0.0081*(1)+0.1339*(1)+-0.0359*(1)+0.1839*(1)+-0.0148*(1)+-0.1829*(1)+-0.1113*(1)+0.1210*(1)+0.1282*(1)+-0.0073*(1)+-0.0231*(1)+0.0628*(1)+-0.1043*(1)+0.1846*(1)+-0.0437)))+-0.2806)	
9	0.73103887	0.66578126	0.63661814	0.00000033	(0.1296*(((0.3021*((x0)**2)+0.0737*((x1)**2)+0.1838*((x2)**2)+0.3223*((x3)**2)+0.0749*((x4)**2)+0.0750*((x5)**2)+0.0683*((x6)**2)+0.0568*((x7)**2)+0.2059*((x8)**2)+0.0821*((x9)**2)+0.2250*((x10)**2)+0.0945*((x11)**2)+0.1546*((x12)**2)+0.2086*((x13)**2)+0.0179*((x14)**2)+0.1692*((x15)**2)+0.0495*((x16)**2)+0.0596*((x17)**2)+0.1591*((x18)**2)+0.1168*((x19)**2)+0.2031*((x20)**2)+0.0459*((x21)**2)+0.1870*((x22)**2)+0.2035*((x23)**2)+0.0520*((x24)**2)+0.1880*((x25)**2)+0.2172*((x26)**2)+0.0973*((x27)**2)+0.1579*((x28)**2)+0.2372*((x29)**2)+0.0923*((x30)**2)+0.1726*((x31)**2)+0.0816*((x32)**2)+0.2003*((x33)**2)+0.1923*((x34)**2)+0.0679*((x35)**2)+0.1219*((x36)**2)+0.0416*((x37)**2)+0.2427*((x38)**2)+0.1763*((x39)**2)+0.0997*((x40)**2)+0.1778*((x41)**2)+0.1486*((x42)**2)+0.1925*((x43)**2)+0.3939*((x44)**2)+0.1711*((x45)**2)+0.0372*((x46)**2)+0.2050*((x47)**2)+0.2336*((x48)**2)+0.0840*((x49)**2)+0.1097*((x50)**2)+-0.0676))+((0.2581*(1)+0.0142*(1)+0.1017*(1)+-0.0120*(1)+-0.0398*(1)+0.1181*(1)+0.0038*(1)+0.1104*(1)+-0.0145*(1)+0.1494*(1)+-0.1311*(1)+-0.0564*(1)+0.1885*(1)+0.0105*(1)+0.1522*(1)+0.2003*(1)+0.0749*(1)+0.0345*(1)+0.0886*(1)+0.0300*(1)+0.1449*(1)+0.1291*(1)+-0.0073*(1)+-0.0111*(1)+0.2403*(1)+-0.0095*(1)+-0.0071*(1)+-0.0336*(1)+0.1003*(1)+0.0426*(1)+-0.1159*(1)+-0.0114*(1)+0.1179*(1)+0.0274*(1)+0.0141*(1)+0.0778*(1)+0.1725*(1)+-0.0081*(1)+0.1339*(1)+-0.0359*(1)+0.1839*(1)+-0.0148*(1)+-0.1829*(1)+-0.1113*(1)+0.1210*(1)+0.1282*(1)+-0.0073*(1)+-0.0231*(1)+0.0628*(1)+-0.1043*(1)+0.1846*(1)+-0.0437)))+-0.2806)	
10	0.98361582	0.67094970	0.76915026	0.00000033	(0.1296*(((0.3021*((x0)**2)+0.0737*((x1)**2)+0.1838*((x2)**2)+0.3223*((x3)**2)+0.0749*((x4)**2)+0.0750*((x5)**2)+0.0683*((x6)**2)+0.0568*((x7)**2)+0.2059*((x8)**2)+0.0821*((x9)**2)+0.2250*((x10)**2)+0.0945*((x11)**2)+0.1546*((x12)**2)+0.2086*((x13)**2)+0.0179*((x14)**2)+0.1692*((x15)**2)+0.0495*((x16)**2)+0.0596*((x17)**2)+0.1591*((x18)**2)+0.1168*((x19)**2)+0.2031*((x20)**2)+0.0459*((x21)**2)+0.1870*((x22)**2)+0.2035*((x23)**2)+0.0520*((x24)**2)+0.1880*((x25)**2)+0.2172*((x26)**2)+0.0973*((x27)**2)+0.1579*((x28)**2)+0.2372*((x29)**2)+0.0923*((x30)**2)+0.1726*((x31)**2)+0.0816*((x32)**2)+0.2003*((x33)**2)+0.1923*((x34)**2)+0.0679*((x35)**2)+0.1219*((x36)**2)+0.0416*((x37)**2)+0.2427*((x38)**2)+0.1763*((x39)**2)+0.0997*((x40)**2)+0.1778*((x41)**2)+0.1486*((x42)**2)+0.1925*((x43)**2)+0.3939*((x44)**2)+0.1711*((x45)**2)+0.0372*((x46)**2)+0.2050*((x47)**2)+0.2336*((x48)**2)+0.0840*((x49)**2)+0.1097*((x50)**2)+-0.0676))+((0.2581*(1)+0.0142*(1)+0.1017*(1)+-0.0120*(1)+-0.0398*(1)+0.1181*(1)+0.0038*(1)+0.1104*(1)+-0.0145*(1)+0.1494*(1)+-0.1311*(1)+-0.0564*(1)+0.1885*(1)+0.0105*(1)+0.1522*(1)+0.2003*(1)+0.0749*(1)+0.0345*(1)+0.0886*(1)+0.0300*(1)+0.1449*(1)+0.1291*(1)+-0.0073*(1)+-0.0111*(1)+0.2403*(1)+-0.0095*(1)+-0.0071*(1)+-0.0336*(1)+0.1003*(1)+0.0426*(1)+-0.1159*(1)+-0.0114*(1)+0.1179*(1)+0.0274*(1)+0.0141*(1)+0.0778*(1)+0.1725*(1)+-0.0081*(1)+0.1339*(1)+-0.0359*(1)+0.1839*(1)+-0.0148*(1)+-0.1829*(1)+-0.1113*(1)+0.1210*(1)+0.1282*(1)+-0.0073*(1)+-0.0231*(1)+0.0628*(1)+-0.1043*(1)+0.1846*(1)+-0.0437)))+-0.2806)	
