iteration	loss	baseline	error	formula	error	
1	0.83970433	0.08586429	0.08586429	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
2	0.25464222	0.08421495	0.05287745	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
3	0.26582652	0.08179165	0.03574904	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
4	0.04192592	0.08037087	0.05337603	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
5	0.23696041	0.07963996	0.06575289	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
6	0.02788110	0.07849703	0.05678128	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
7	0.19883439	0.07675852	0.04372680	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
8	0.29341149	0.07555725	0.05273325	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
9	0.28688321	0.07474624	0.05933706	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
10	0.05536844	0.07468165	0.07345449	1.16689348	(1.7423*(((0.0256*((x0)**2)+0.2314*((x1)**2)+0.2487*((x2)**2)+0.3245*((x3)**2)+0.2591*((x4)**2)+0.2396*((x5)**2)+0.2845*((x6)**2)+0.1758*((x7)**2)+0.3069*((x8)**2)+0.2091*((x9)**2)+0.3072*((x10)**2)+0.2252*((x11)**2)+0.2624*((x12)**2)+0.3294*((x13)**2)+0.2580*((x14)**2)+0.3512*((x15)**2)+0.2837*((x16)**2)+0.1619*((x17)**2)+0.2752*((x18)**2)+0.2966*((x19)**2)+0.2734*((x20)**2)+0.3012*((x21)**2)+0.2859*((x22)**2)+0.2782*((x23)**2)+0.2298*((x24)**2)+0.2761*((x25)**2)+0.3100*((x26)**2)+0.3742*((x27)**2)+0.3207*((x28)**2)+0.2935*((x29)**2)+0.3367*((x30)**2)+0.2700*((x31)**2)+0.2031*((x32)**2)+0.3472*((x33)**2)+0.2608*((x34)**2)+0.3183*((x35)**2)+0.3259*((x36)**2)+0.2844*((x37)**2)+0.3278*((x38)**2)+0.2199*((x39)**2)+0.2689*((x40)**2)+0.2657*((x41)**2)+0.3320*((x42)**2)+0.2295*((x43)**2)+0.3049*((x44)**2)+0.2922*((x45)**2)+0.2548*((x46)**2)+0.2548*((x47)**2)+0.2514*((x48)**2)+0.2632*((x49)**2)+0.2821*((x50)**2)+0.1760))-((-0.3029*(x0)+0.0066*(x1)+0.0203*(x2)+-0.0457*(x3)+0.0098*(x4)+0.0592*(x5)+-0.0068*(x6)+0.0254*(x7)+0.0103*(x8)+0.0190*(x9)+-0.0028*(x10)+-0.0035*(x11)+-0.0329*(x12)+0.0325*(x13)+-0.0187*(x14)+0.0375*(x15)+0.0091*(x16)+0.0345*(x17)+-0.0247*(x18)+0.0178*(x19)+-0.0085*(x20)+0.0148*(x21)+-0.0102*(x22)+0.0308*(x23)+-0.0633*(x24)+0.0213*(x25)+-0.0058*(x26)+0.0166*(x27)+0.0167*(x28)+0.0573*(x29)+-0.0169*(x30)+0.0073*(x31)+-0.0047*(x32)+0.0017*(x33)+-0.0015*(x34)+-0.0083*(x35)+-0.0318*(x36)+0.0167*(x37)+-0.0192*(x38)+0.0071*(x39)+-0.0754*(x40)+0.0208*(x41)+0.0035*(x42)+-0.0095*(x43)+-0.0256*(x44)+0.0303*(x45)+0.0302*(x46)+0.0452*(x47)+0.0474*(x48)+0.0126*(x49)+0.0158*(x50)+-0.1040)))+0.3910)	
