iteration	loss	baseline	error	formula	error	
1	0.10414654	0.60452288	0.60452288	0.17116690	(0.1089*((((-0.2386*(x0)+-0.0505*(x1)+0.0772*(x2)+-0.0915*(x3)+0.0078*(x4)+-0.0644*(x5)+-0.0449*(x6)+-0.0257*(x7)+-0.0648*(x8)+-0.0557*(x9)+0.0321*(x10)+0.0212*(x11)+0.0965*(x12)+0.0786*(x13)+-0.0326*(x14)+-0.0260*(x15)+-0.0318*(x16)+0.0450*(x17)+-0.0250*(x18)+0.0948*(x19)+0.0455*(x20)+0.0431*(x21)+0.1015*(x22)+0.0037*(x23)+-0.0581*(x24)+-0.0497*(x25)+-0.0659*(x26)+0.1208*(x27)+0.0474*(x28)+-0.0635*(x29)+0.0161*(x30)+0.0749*(x31)+-0.0206*(x32)+-0.1094*(x33)+-0.1428*(x34)+0.0931*(x35)+0.0447*(x36)+-0.1085*(x37)+0.0315*(x38)+0.0050*(x39)+-0.0207*(x40)+0.0488*(x41)+0.0075*(x42)+0.1199*(x43)+-0.0155*(x44)+-0.0853*(x45)+-0.0231*(x46)+0.0129*(x47)+-0.0573*(x48)+-0.1021*(x49)+0.0717*(x50)+-0.2069))+((-0.2394*(x0)+0.0136*(x1)+-0.1133*(x2)+0.0566*(x3)+-0.0408*(x4)+0.0206*(x5)+0.0515*(x6)+0.0058*(x7)+0.0486*(x8)+0.0064*(x9)+-0.0382*(x10)+-0.0202*(x11)+-0.1074*(x12)+-0.1231*(x13)+-0.0260*(x14)+0.0069*(x15)+0.0325*(x16)+-0.0502*(x17)+0.0172*(x18)+-0.0989*(x19)+-0.0761*(x20)+-0.0870*(x21)+-0.0978*(x22)+-0.0127*(x23)+0.0489*(x24)+0.0180*(x25)+0.0709*(x26)+-0.1530*(x27)+-0.0380*(x28)+0.0225*(x29)+-0.0478*(x30)+-0.1028*(x31)+-0.0185*(x32)+0.0517*(x33)+0.0920*(x34)+-0.1556*(x35)+-0.0383*(x36)+0.0317*(x37)+-0.0322*(x38)+-0.0523*(x39)+-0.0279*(x40)+-0.0991*(x41)+-0.0096*(x42)+-0.1933*(x43)+-0.0311*(x44)+0.0329*(x45)+-0.0144*(x46)+-0.0261*(x47)+0.0222*(x48)+0.0703*(x49)+-0.0822*(x50)+-0.2725))))**4+0.8820)	
2	0.64224142	0.60989857	0.71203667	0.00870312	(-0.7598*sin((((0.0859*(1)+-0.1077*(1)+-0.0901*(1)+0.0655*(1)+-0.0311*(1)+0.2009*(1)+0.0174*(1)+-0.0466*(1)+0.1129*(1)+0.0040*(1)+-0.1301*(1)+-0.1317*(1)+0.0298*(1)+-0.0977*(1)+-0.0196*(1)+-0.1047*(1)+-0.1675*(1)+-0.2671*(1)+-0.0418*(1)+-0.0289*(1)+0.0617*(1)+-0.0629*(1)+0.0203*(1)+-0.1760*(1)+-0.1165*(1)+-0.0370*(1)+-0.0303*(1)+0.0100*(1)+-0.0606*(1)+0.0331*(1)+-0.0560*(1)+0.1913*(1)+0.0510*(1)+-0.0697*(1)+-0.0454*(1)+0.0481*(1)+0.1629*(1)+-0.0455*(1)+0.0581*(1)+-0.1223*(1)+0.1730*(1)+0.0860*(1)+0.0418*(1)+-0.0941*(1)+-0.0190*(1)+-0.1004*(1)+-0.1425*(1)+0.1778*(1)+0.0802*(1)+-0.0667*(1)+0.0143*(1)+-0.0744))-((0.1718*(cos(x0))+0.0822*(cos(x1))+0.0932*(cos(x2))+0.0644*(cos(x3))+0.0796*(cos(x4))+0.0854*(cos(x5))+0.0642*(cos(x6))+0.0788*(cos(x7))+0.0848*(cos(x8))+0.0781*(cos(x9))+0.0792*(cos(x10))+0.0797*(cos(x11))+0.0846*(cos(x12))+0.0638*(cos(x13))+0.0684*(cos(x14))+0.0950*(cos(x15))+0.0772*(cos(x16))+0.0954*(cos(x17))+0.0809*(cos(x18))+0.0919*(cos(x19))+0.0680*(cos(x20))+0.0783*(cos(x21))+0.0770*(cos(x22))+0.0737*(cos(x23))+0.0917*(cos(x24))+0.0782*(cos(x25))+0.0999*(cos(x26))+0.0913*(cos(x27))+0.1046*(cos(x28))+0.0787*(cos(x29))+0.0888*(cos(x30))+0.0717*(cos(x31))+0.0814*(cos(x32))+0.0814*(cos(x33))+0.0919*(cos(x34))+0.0876*(cos(x35))+0.0937*(cos(x36))+0.0948*(cos(x37))+0.0854*(cos(x38))+0.0928*(cos(x39))+0.0824*(cos(x40))+0.0930*(cos(x41))+0.0661*(cos(x42))+0.0776*(cos(x43))+0.0843*(cos(x44))+0.0738*(cos(x45))+0.0523*(cos(x46))+0.0843*(cos(x47))+0.0893*(cos(x48))+0.0851*(cos(x49))+0.0845*(cos(x50))+-0.0204))))+1.2100)	
3	0.84447354	0.61356723	0.68327159	0.00870312	(-0.7598*sin((((0.0859*(1)+-0.1077*(1)+-0.0901*(1)+0.0655*(1)+-0.0311*(1)+0.2009*(1)+0.0174*(1)+-0.0466*(1)+0.1129*(1)+0.0040*(1)+-0.1301*(1)+-0.1317*(1)+0.0298*(1)+-0.0977*(1)+-0.0196*(1)+-0.1047*(1)+-0.1675*(1)+-0.2671*(1)+-0.0418*(1)+-0.0289*(1)+0.0617*(1)+-0.0629*(1)+0.0203*(1)+-0.1760*(1)+-0.1165*(1)+-0.0370*(1)+-0.0303*(1)+0.0100*(1)+-0.0606*(1)+0.0331*(1)+-0.0560*(1)+0.1913*(1)+0.0510*(1)+-0.0697*(1)+-0.0454*(1)+0.0481*(1)+0.1629*(1)+-0.0455*(1)+0.0581*(1)+-0.1223*(1)+0.1730*(1)+0.0860*(1)+0.0418*(1)+-0.0941*(1)+-0.0190*(1)+-0.1004*(1)+-0.1425*(1)+0.1778*(1)+0.0802*(1)+-0.0667*(1)+0.0143*(1)+-0.0744))-((0.1718*(cos(x0))+0.0822*(cos(x1))+0.0932*(cos(x2))+0.0644*(cos(x3))+0.0796*(cos(x4))+0.0854*(cos(x5))+0.0642*(cos(x6))+0.0788*(cos(x7))+0.0848*(cos(x8))+0.0781*(cos(x9))+0.0792*(cos(x10))+0.0797*(cos(x11))+0.0846*(cos(x12))+0.0638*(cos(x13))+0.0684*(cos(x14))+0.0950*(cos(x15))+0.0772*(cos(x16))+0.0954*(cos(x17))+0.0809*(cos(x18))+0.0919*(cos(x19))+0.0680*(cos(x20))+0.0783*(cos(x21))+0.0770*(cos(x22))+0.0737*(cos(x23))+0.0917*(cos(x24))+0.0782*(cos(x25))+0.0999*(cos(x26))+0.0913*(cos(x27))+0.1046*(cos(x28))+0.0787*(cos(x29))+0.0888*(cos(x30))+0.0717*(cos(x31))+0.0814*(cos(x32))+0.0814*(cos(x33))+0.0919*(cos(x34))+0.0876*(cos(x35))+0.0937*(cos(x36))+0.0948*(cos(x37))+0.0854*(cos(x38))+0.0928*(cos(x39))+0.0824*(cos(x40))+0.0930*(cos(x41))+0.0661*(cos(x42))+0.0776*(cos(x43))+0.0843*(cos(x44))+0.0738*(cos(x45))+0.0523*(cos(x46))+0.0843*(cos(x47))+0.0893*(cos(x48))+0.0851*(cos(x49))+0.0845*(cos(x50))+-0.0204))))+1.2100)	
4	1.42945981	0.61940712	0.73036498	0.00738002	(1.0409*cos((((0.0025*(0)+-0.0004*(0)+-0.0489*(0)+0.1225*(0)+-0.0456*(0)+0.1069*(0)+-0.0896*(0)+0.0512*(0)+-0.1688*(0)+-0.1002*(0)+-0.1484*(0)+0.0134*(0)+-0.0539*(0)+-0.0405*(0)+0.0529*(0)+0.1386*(0)+-0.0758*(0)+0.1377*(0)+0.0931*(0)+0.0562*(0)+0.2334*(0)+-0.0038*(0)+-0.0645*(0)+0.1399*(0)+0.0548*(0)+0.0617*(0)+0.1093*(0)+0.0626*(0)+0.0639*(0)+0.0281*(0)+0.0192*(0)+0.0800*(0)+0.0431*(0)+-0.1400*(0)+0.0518*(0)+-0.1723*(0)+-0.0877*(0)+-0.0508*(0)+0.0790*(0)+0.0349*(0)+0.2633*(0)+0.1112*(0)+0.0702*(0)+0.1499*(0)+0.0061*(0)+0.0842*(0)+-0.0305*(0)+-0.0180*(0)+0.0483*(0)+0.1885*(0)+-0.0467*(0)+-0.0537))+((0.0046*(cos(x0))+0.0613*(cos(x1))+0.0656*(cos(x2))+0.0671*(cos(x3))+0.0624*(cos(x4))+0.0587*(cos(x5))+0.0625*(cos(x6))+0.0650*(cos(x7))+0.0582*(cos(x8))+0.0661*(cos(x9))+0.0635*(cos(x10))+0.0655*(cos(x11))+0.0622*(cos(x12))+0.0593*(cos(x13))+0.0683*(cos(x14))+0.0628*(cos(x15))+0.0605*(cos(x16))+0.0656*(cos(x17))+0.0689*(cos(x18))+0.0648*(cos(x19))+0.0619*(cos(x20))+0.0672*(cos(x21))+0.0629*(cos(x22))+0.0726*(cos(x23))+0.0610*(cos(x24))+0.0633*(cos(x25))+0.0721*(cos(x26))+0.0662*(cos(x27))+0.0627*(cos(x28))+0.0730*(cos(x29))+0.0695*(cos(x30))+0.0614*(cos(x31))+0.0635*(cos(x32))+0.0663*(cos(x33))+0.0640*(cos(x34))+0.0716*(cos(x35))+0.0650*(cos(x36))+0.0594*(cos(x37))+0.0653*(cos(x38))+0.0638*(cos(x39))+0.0683*(cos(x40))+0.0632*(cos(x41))+0.0639*(cos(x42))+0.0636*(cos(x43))+0.0621*(cos(x44))+0.0636*(cos(x45))+0.0713*(cos(x46))+0.0701*(cos(x47))+0.0659*(cos(x48))+0.0661*(cos(x49))+0.0723*(cos(x50))+-0.3588))))+0.9858)	
5	1.03051174	0.62447816	0.72082728	0.00738002	(1.0409*cos((((0.0025*(0)+-0.0004*(0)+-0.0489*(0)+0.1225*(0)+-0.0456*(0)+0.1069*(0)+-0.0896*(0)+0.0512*(0)+-0.1688*(0)+-0.1002*(0)+-0.1484*(0)+0.0134*(0)+-0.0539*(0)+-0.0405*(0)+0.0529*(0)+0.1386*(0)+-0.0758*(0)+0.1377*(0)+0.0931*(0)+0.0562*(0)+0.2334*(0)+-0.0038*(0)+-0.0645*(0)+0.1399*(0)+0.0548*(0)+0.0617*(0)+0.1093*(0)+0.0626*(0)+0.0639*(0)+0.0281*(0)+0.0192*(0)+0.0800*(0)+0.0431*(0)+-0.1400*(0)+0.0518*(0)+-0.1723*(0)+-0.0877*(0)+-0.0508*(0)+0.0790*(0)+0.0349*(0)+0.2633*(0)+0.1112*(0)+0.0702*(0)+0.1499*(0)+0.0061*(0)+0.0842*(0)+-0.0305*(0)+-0.0180*(0)+0.0483*(0)+0.1885*(0)+-0.0467*(0)+-0.0537))+((0.0046*(cos(x0))+0.0613*(cos(x1))+0.0656*(cos(x2))+0.0671*(cos(x3))+0.0624*(cos(x4))+0.0587*(cos(x5))+0.0625*(cos(x6))+0.0650*(cos(x7))+0.0582*(cos(x8))+0.0661*(cos(x9))+0.0635*(cos(x10))+0.0655*(cos(x11))+0.0622*(cos(x12))+0.0593*(cos(x13))+0.0683*(cos(x14))+0.0628*(cos(x15))+0.0605*(cos(x16))+0.0656*(cos(x17))+0.0689*(cos(x18))+0.0648*(cos(x19))+0.0619*(cos(x20))+0.0672*(cos(x21))+0.0629*(cos(x22))+0.0726*(cos(x23))+0.0610*(cos(x24))+0.0633*(cos(x25))+0.0721*(cos(x26))+0.0662*(cos(x27))+0.0627*(cos(x28))+0.0730*(cos(x29))+0.0695*(cos(x30))+0.0614*(cos(x31))+0.0635*(cos(x32))+0.0663*(cos(x33))+0.0640*(cos(x34))+0.0716*(cos(x35))+0.0650*(cos(x36))+0.0594*(cos(x37))+0.0653*(cos(x38))+0.0638*(cos(x39))+0.0683*(cos(x40))+0.0632*(cos(x41))+0.0639*(cos(x42))+0.0636*(cos(x43))+0.0621*(cos(x44))+0.0636*(cos(x45))+0.0713*(cos(x46))+0.0701*(cos(x47))+0.0659*(cos(x48))+0.0661*(cos(x49))+0.0723*(cos(x50))+-0.3588))))+0.9858)	
6	1.25981617	0.62842679	0.70345038	0.00690583	(-0.6774*sin((((-0.1211*(cos(x0))+-0.1071*(cos(x1))+-0.0931*(cos(x2))+-0.0987*(cos(x3))+-0.1099*(cos(x4))+-0.1008*(cos(x5))+-0.0878*(cos(x6))+-0.1002*(cos(x7))+-0.1080*(cos(x8))+-0.0903*(cos(x9))+-0.1056*(cos(x10))+-0.0948*(cos(x11))+-0.1066*(cos(x12))+-0.0918*(cos(x13))+-0.0920*(cos(x14))+-0.0934*(cos(x15))+-0.1134*(cos(x16))+-0.1124*(cos(x17))+-0.1069*(cos(x18))+-0.0995*(cos(x19))+-0.0903*(cos(x20))+-0.0935*(cos(x21))+-0.0909*(cos(x22))+-0.0918*(cos(x23))+-0.0910*(cos(x24))+-0.0906*(cos(x25))+-0.0862*(cos(x26))+-0.1104*(cos(x27))+-0.1017*(cos(x28))+-0.0967*(cos(x29))+-0.0894*(cos(x30))+-0.0990*(cos(x31))+-0.0868*(cos(x32))+-0.0910*(cos(x33))+-0.0845*(cos(x34))+-0.0858*(cos(x35))+-0.1026*(cos(x36))+-0.0962*(cos(x37))+-0.1070*(cos(x38))+-0.0831*(cos(x39))+-0.1041*(cos(x40))+-0.1022*(cos(x41))+-0.1037*(cos(x42))+-0.1072*(cos(x43))+-0.0901*(cos(x44))+-0.1106*(cos(x45))+-0.0952*(cos(x46))+-0.1051*(cos(x47))+-0.0979*(cos(x48))+-0.1046*(cos(x49))+-0.0934*(cos(x50))+-0.1445))-((-0.0015*(sin(x0))+-0.0133*(sin(x1))+-0.0092*(sin(x2))+-0.0016*(sin(x3))+0.0036*(sin(x4))+0.0011*(sin(x5))+0.0091*(sin(x6))+0.0110*(sin(x7))+-0.0038*(sin(x8))+-0.0048*(sin(x9))+0.0118*(sin(x10))+-0.0043*(sin(x11))+0.0074*(sin(x12))+0.0091*(sin(x13))+-0.0025*(sin(x14))+-0.0047*(sin(x15))+-0.0008*(sin(x16))+0.0031*(sin(x17))+0.0021*(sin(x18))+-0.0009*(sin(x19))+-0.0063*(sin(x20))+0.0085*(sin(x21))+-0.0087*(sin(x22))+0.0133*(sin(x23))+0.0038*(sin(x24))+-0.0171*(sin(x25))+-0.0091*(sin(x26))+-0.0053*(sin(x27))+-0.0154*(sin(x28))+0.0032*(sin(x29))+0.0037*(sin(x30))+-0.0066*(sin(x31))+-0.0054*(sin(x32))+0.0021*(sin(x33))+0.0059*(sin(x34))+0.0010*(sin(x35))+-0.0002*(sin(x36))+0.0039*(sin(x37))+-0.0002*(sin(x38))+-0.0003*(sin(x39))+-0.0061*(sin(x40))+0.0018*(sin(x41))+0.0084*(sin(x42))+-0.0039*(sin(x43))+-0.0003*(sin(x44))+0.0037*(sin(x45))+-0.0009*(sin(x46))+-0.0040*(sin(x47))+-0.0073*(sin(x48))+-0.0036*(sin(x49))+0.0005*(sin(x50))+0.2419))))+1.1797)	
7	0.88867062	0.62714738	0.60283947	0.00690583	(-0.6774*sin((((-0.1211*(cos(x0))+-0.1071*(cos(x1))+-0.0931*(cos(x2))+-0.0987*(cos(x3))+-0.1099*(cos(x4))+-0.1008*(cos(x5))+-0.0878*(cos(x6))+-0.1002*(cos(x7))+-0.1080*(cos(x8))+-0.0903*(cos(x9))+-0.1056*(cos(x10))+-0.0948*(cos(x11))+-0.1066*(cos(x12))+-0.0918*(cos(x13))+-0.0920*(cos(x14))+-0.0934*(cos(x15))+-0.1134*(cos(x16))+-0.1124*(cos(x17))+-0.1069*(cos(x18))+-0.0995*(cos(x19))+-0.0903*(cos(x20))+-0.0935*(cos(x21))+-0.0909*(cos(x22))+-0.0918*(cos(x23))+-0.0910*(cos(x24))+-0.0906*(cos(x25))+-0.0862*(cos(x26))+-0.1104*(cos(x27))+-0.1017*(cos(x28))+-0.0967*(cos(x29))+-0.0894*(cos(x30))+-0.0990*(cos(x31))+-0.0868*(cos(x32))+-0.0910*(cos(x33))+-0.0845*(cos(x34))+-0.0858*(cos(x35))+-0.1026*(cos(x36))+-0.0962*(cos(x37))+-0.1070*(cos(x38))+-0.0831*(cos(x39))+-0.1041*(cos(x40))+-0.1022*(cos(x41))+-0.1037*(cos(x42))+-0.1072*(cos(x43))+-0.0901*(cos(x44))+-0.1106*(cos(x45))+-0.0952*(cos(x46))+-0.1051*(cos(x47))+-0.0979*(cos(x48))+-0.1046*(cos(x49))+-0.0934*(cos(x50))+-0.1445))-((-0.0015*(sin(x0))+-0.0133*(sin(x1))+-0.0092*(sin(x2))+-0.0016*(sin(x3))+0.0036*(sin(x4))+0.0011*(sin(x5))+0.0091*(sin(x6))+0.0110*(sin(x7))+-0.0038*(sin(x8))+-0.0048*(sin(x9))+0.0118*(sin(x10))+-0.0043*(sin(x11))+0.0074*(sin(x12))+0.0091*(sin(x13))+-0.0025*(sin(x14))+-0.0047*(sin(x15))+-0.0008*(sin(x16))+0.0031*(sin(x17))+0.0021*(sin(x18))+-0.0009*(sin(x19))+-0.0063*(sin(x20))+0.0085*(sin(x21))+-0.0087*(sin(x22))+0.0133*(sin(x23))+0.0038*(sin(x24))+-0.0171*(sin(x25))+-0.0091*(sin(x26))+-0.0053*(sin(x27))+-0.0154*(sin(x28))+0.0032*(sin(x29))+0.0037*(sin(x30))+-0.0066*(sin(x31))+-0.0054*(sin(x32))+0.0021*(sin(x33))+0.0059*(sin(x34))+0.0010*(sin(x35))+-0.0002*(sin(x36))+0.0039*(sin(x37))+-0.0002*(sin(x38))+-0.0003*(sin(x39))+-0.0061*(sin(x40))+0.0018*(sin(x41))+0.0084*(sin(x42))+-0.0039*(sin(x43))+-0.0003*(sin(x44))+0.0037*(sin(x45))+-0.0009*(sin(x46))+-0.0040*(sin(x47))+-0.0073*(sin(x48))+-0.0036*(sin(x49))+0.0005*(sin(x50))+0.2419))))+1.1797)	
8	0.50575274	0.63132215	0.71064186	0.00690583	(-0.6774*sin((((-0.1211*(cos(x0))+-0.1071*(cos(x1))+-0.0931*(cos(x2))+-0.0987*(cos(x3))+-0.1099*(cos(x4))+-0.1008*(cos(x5))+-0.0878*(cos(x6))+-0.1002*(cos(x7))+-0.1080*(cos(x8))+-0.0903*(cos(x9))+-0.1056*(cos(x10))+-0.0948*(cos(x11))+-0.1066*(cos(x12))+-0.0918*(cos(x13))+-0.0920*(cos(x14))+-0.0934*(cos(x15))+-0.1134*(cos(x16))+-0.1124*(cos(x17))+-0.1069*(cos(x18))+-0.0995*(cos(x19))+-0.0903*(cos(x20))+-0.0935*(cos(x21))+-0.0909*(cos(x22))+-0.0918*(cos(x23))+-0.0910*(cos(x24))+-0.0906*(cos(x25))+-0.0862*(cos(x26))+-0.1104*(cos(x27))+-0.1017*(cos(x28))+-0.0967*(cos(x29))+-0.0894*(cos(x30))+-0.0990*(cos(x31))+-0.0868*(cos(x32))+-0.0910*(cos(x33))+-0.0845*(cos(x34))+-0.0858*(cos(x35))+-0.1026*(cos(x36))+-0.0962*(cos(x37))+-0.1070*(cos(x38))+-0.0831*(cos(x39))+-0.1041*(cos(x40))+-0.1022*(cos(x41))+-0.1037*(cos(x42))+-0.1072*(cos(x43))+-0.0901*(cos(x44))+-0.1106*(cos(x45))+-0.0952*(cos(x46))+-0.1051*(cos(x47))+-0.0979*(cos(x48))+-0.1046*(cos(x49))+-0.0934*(cos(x50))+-0.1445))-((-0.0015*(sin(x0))+-0.0133*(sin(x1))+-0.0092*(sin(x2))+-0.0016*(sin(x3))+0.0036*(sin(x4))+0.0011*(sin(x5))+0.0091*(sin(x6))+0.0110*(sin(x7))+-0.0038*(sin(x8))+-0.0048*(sin(x9))+0.0118*(sin(x10))+-0.0043*(sin(x11))+0.0074*(sin(x12))+0.0091*(sin(x13))+-0.0025*(sin(x14))+-0.0047*(sin(x15))+-0.0008*(sin(x16))+0.0031*(sin(x17))+0.0021*(sin(x18))+-0.0009*(sin(x19))+-0.0063*(sin(x20))+0.0085*(sin(x21))+-0.0087*(sin(x22))+0.0133*(sin(x23))+0.0038*(sin(x24))+-0.0171*(sin(x25))+-0.0091*(sin(x26))+-0.0053*(sin(x27))+-0.0154*(sin(x28))+0.0032*(sin(x29))+0.0037*(sin(x30))+-0.0066*(sin(x31))+-0.0054*(sin(x32))+0.0021*(sin(x33))+0.0059*(sin(x34))+0.0010*(sin(x35))+-0.0002*(sin(x36))+0.0039*(sin(x37))+-0.0002*(sin(x38))+-0.0003*(sin(x39))+-0.0061*(sin(x40))+0.0018*(sin(x41))+0.0084*(sin(x42))+-0.0039*(sin(x43))+-0.0003*(sin(x44))+0.0037*(sin(x45))+-0.0009*(sin(x46))+-0.0040*(sin(x47))+-0.0073*(sin(x48))+-0.0036*(sin(x49))+0.0005*(sin(x50))+0.2419))))+1.1797)	
9	0.79675406	0.63335192	0.67191833	0.00690583	(-0.6774*sin((((-0.1211*(cos(x0))+-0.1071*(cos(x1))+-0.0931*(cos(x2))+-0.0987*(cos(x3))+-0.1099*(cos(x4))+-0.1008*(cos(x5))+-0.0878*(cos(x6))+-0.1002*(cos(x7))+-0.1080*(cos(x8))+-0.0903*(cos(x9))+-0.1056*(cos(x10))+-0.0948*(cos(x11))+-0.1066*(cos(x12))+-0.0918*(cos(x13))+-0.0920*(cos(x14))+-0.0934*(cos(x15))+-0.1134*(cos(x16))+-0.1124*(cos(x17))+-0.1069*(cos(x18))+-0.0995*(cos(x19))+-0.0903*(cos(x20))+-0.0935*(cos(x21))+-0.0909*(cos(x22))+-0.0918*(cos(x23))+-0.0910*(cos(x24))+-0.0906*(cos(x25))+-0.0862*(cos(x26))+-0.1104*(cos(x27))+-0.1017*(cos(x28))+-0.0967*(cos(x29))+-0.0894*(cos(x30))+-0.0990*(cos(x31))+-0.0868*(cos(x32))+-0.0910*(cos(x33))+-0.0845*(cos(x34))+-0.0858*(cos(x35))+-0.1026*(cos(x36))+-0.0962*(cos(x37))+-0.1070*(cos(x38))+-0.0831*(cos(x39))+-0.1041*(cos(x40))+-0.1022*(cos(x41))+-0.1037*(cos(x42))+-0.1072*(cos(x43))+-0.0901*(cos(x44))+-0.1106*(cos(x45))+-0.0952*(cos(x46))+-0.1051*(cos(x47))+-0.0979*(cos(x48))+-0.1046*(cos(x49))+-0.0934*(cos(x50))+-0.1445))-((-0.0015*(sin(x0))+-0.0133*(sin(x1))+-0.0092*(sin(x2))+-0.0016*(sin(x3))+0.0036*(sin(x4))+0.0011*(sin(x5))+0.0091*(sin(x6))+0.0110*(sin(x7))+-0.0038*(sin(x8))+-0.0048*(sin(x9))+0.0118*(sin(x10))+-0.0043*(sin(x11))+0.0074*(sin(x12))+0.0091*(sin(x13))+-0.0025*(sin(x14))+-0.0047*(sin(x15))+-0.0008*(sin(x16))+0.0031*(sin(x17))+0.0021*(sin(x18))+-0.0009*(sin(x19))+-0.0063*(sin(x20))+0.0085*(sin(x21))+-0.0087*(sin(x22))+0.0133*(sin(x23))+0.0038*(sin(x24))+-0.0171*(sin(x25))+-0.0091*(sin(x26))+-0.0053*(sin(x27))+-0.0154*(sin(x28))+0.0032*(sin(x29))+0.0037*(sin(x30))+-0.0066*(sin(x31))+-0.0054*(sin(x32))+0.0021*(sin(x33))+0.0059*(sin(x34))+0.0010*(sin(x35))+-0.0002*(sin(x36))+0.0039*(sin(x37))+-0.0002*(sin(x38))+-0.0003*(sin(x39))+-0.0061*(sin(x40))+0.0018*(sin(x41))+0.0084*(sin(x42))+-0.0039*(sin(x43))+-0.0003*(sin(x44))+0.0037*(sin(x45))+-0.0009*(sin(x46))+-0.0040*(sin(x47))+-0.0073*(sin(x48))+-0.0036*(sin(x49))+0.0005*(sin(x50))+0.2419))))+1.1797)	
10	0.78817189	0.63420010	0.65031475	0.00690583	(-0.6774*sin((((-0.1211*(cos(x0))+-0.1071*(cos(x1))+-0.0931*(cos(x2))+-0.0987*(cos(x3))+-0.1099*(cos(x4))+-0.1008*(cos(x5))+-0.0878*(cos(x6))+-0.1002*(cos(x7))+-0.1080*(cos(x8))+-0.0903*(cos(x9))+-0.1056*(cos(x10))+-0.0948*(cos(x11))+-0.1066*(cos(x12))+-0.0918*(cos(x13))+-0.0920*(cos(x14))+-0.0934*(cos(x15))+-0.1134*(cos(x16))+-0.1124*(cos(x17))+-0.1069*(cos(x18))+-0.0995*(cos(x19))+-0.0903*(cos(x20))+-0.0935*(cos(x21))+-0.0909*(cos(x22))+-0.0918*(cos(x23))+-0.0910*(cos(x24))+-0.0906*(cos(x25))+-0.0862*(cos(x26))+-0.1104*(cos(x27))+-0.1017*(cos(x28))+-0.0967*(cos(x29))+-0.0894*(cos(x30))+-0.0990*(cos(x31))+-0.0868*(cos(x32))+-0.0910*(cos(x33))+-0.0845*(cos(x34))+-0.0858*(cos(x35))+-0.1026*(cos(x36))+-0.0962*(cos(x37))+-0.1070*(cos(x38))+-0.0831*(cos(x39))+-0.1041*(cos(x40))+-0.1022*(cos(x41))+-0.1037*(cos(x42))+-0.1072*(cos(x43))+-0.0901*(cos(x44))+-0.1106*(cos(x45))+-0.0952*(cos(x46))+-0.1051*(cos(x47))+-0.0979*(cos(x48))+-0.1046*(cos(x49))+-0.0934*(cos(x50))+-0.1445))-((-0.0015*(sin(x0))+-0.0133*(sin(x1))+-0.0092*(sin(x2))+-0.0016*(sin(x3))+0.0036*(sin(x4))+0.0011*(sin(x5))+0.0091*(sin(x6))+0.0110*(sin(x7))+-0.0038*(sin(x8))+-0.0048*(sin(x9))+0.0118*(sin(x10))+-0.0043*(sin(x11))+0.0074*(sin(x12))+0.0091*(sin(x13))+-0.0025*(sin(x14))+-0.0047*(sin(x15))+-0.0008*(sin(x16))+0.0031*(sin(x17))+0.0021*(sin(x18))+-0.0009*(sin(x19))+-0.0063*(sin(x20))+0.0085*(sin(x21))+-0.0087*(sin(x22))+0.0133*(sin(x23))+0.0038*(sin(x24))+-0.0171*(sin(x25))+-0.0091*(sin(x26))+-0.0053*(sin(x27))+-0.0154*(sin(x28))+0.0032*(sin(x29))+0.0037*(sin(x30))+-0.0066*(sin(x31))+-0.0054*(sin(x32))+0.0021*(sin(x33))+0.0059*(sin(x34))+0.0010*(sin(x35))+-0.0002*(sin(x36))+0.0039*(sin(x37))+-0.0002*(sin(x38))+-0.0003*(sin(x39))+-0.0061*(sin(x40))+0.0018*(sin(x41))+0.0084*(sin(x42))+-0.0039*(sin(x43))+-0.0003*(sin(x44))+0.0037*(sin(x45))+-0.0009*(sin(x46))+-0.0040*(sin(x47))+-0.0073*(sin(x48))+-0.0036*(sin(x49))+0.0005*(sin(x50))+0.2419))))+1.1797)	
