iteration	loss	baseline	error	formula	error	
1	0.15824226	0.62608302	0.62608302	0.10636289	(0.6861*sin((((-0.5672*(sin(x0))+-0.0484*(sin(x1))+0.0356*(sin(x2))+-0.0066*(sin(x3))+-0.0055*(sin(x4))+-0.0309*(sin(x5))+0.0108*(sin(x6))+0.0028*(sin(x7))+0.0003*(sin(x8))+-0.0149*(sin(x9))+-0.0025*(sin(x10))+0.0276*(sin(x11))+0.0036*(sin(x12))+-0.0181*(sin(x13))+-0.0033*(sin(x14))+-0.0298*(sin(x15))+0.0101*(sin(x16))+0.0299*(sin(x17))+-0.0067*(sin(x18))+-0.0375*(sin(x19))+-0.0152*(sin(x20))+-0.0088*(sin(x21))+-0.0081*(sin(x22))+-0.0150*(sin(x23))+-0.0261*(sin(x24))+0.0247*(sin(x25))+0.0999))+((0.0607*(1)+-0.0046*(1)+0.0101*(1)+0.0626*(1)+0.1283*(1)+0.1512*(1)+0.1850*(1)+0.2736*(1)+0.1821*(1)+0.0926*(1)+-0.0088*(1)+0.0920*(1)+0.1783*(1)+0.3449*(1)+0.1620*(1)+-0.0618*(1)+0.1242*(1)+0.2139*(1)+0.0303*(1)+0.1547*(1)+0.1980*(1)+0.1920*(1)+0.1364*(1)+0.1392*(1)+0.1208*(1)+0.1753*(1)+-0.0508))))+0.7955)	
2	0.03215453	0.62308180	0.56605971	0.10636289	(0.6861*sin((((-0.5672*(sin(x0))+-0.0484*(sin(x1))+0.0356*(sin(x2))+-0.0066*(sin(x3))+-0.0055*(sin(x4))+-0.0309*(sin(x5))+0.0108*(sin(x6))+0.0028*(sin(x7))+0.0003*(sin(x8))+-0.0149*(sin(x9))+-0.0025*(sin(x10))+0.0276*(sin(x11))+0.0036*(sin(x12))+-0.0181*(sin(x13))+-0.0033*(sin(x14))+-0.0298*(sin(x15))+0.0101*(sin(x16))+0.0299*(sin(x17))+-0.0067*(sin(x18))+-0.0375*(sin(x19))+-0.0152*(sin(x20))+-0.0088*(sin(x21))+-0.0081*(sin(x22))+-0.0150*(sin(x23))+-0.0261*(sin(x24))+0.0247*(sin(x25))+0.0999))+((0.0607*(1)+-0.0046*(1)+0.0101*(1)+0.0626*(1)+0.1283*(1)+0.1512*(1)+0.1850*(1)+0.2736*(1)+0.1821*(1)+0.0926*(1)+-0.0088*(1)+0.0920*(1)+0.1783*(1)+0.3449*(1)+0.1620*(1)+-0.0618*(1)+0.1242*(1)+0.2139*(1)+0.0303*(1)+0.1547*(1)+0.1980*(1)+0.1920*(1)+0.1364*(1)+0.1392*(1)+0.1208*(1)+0.1753*(1)+-0.0508))))+0.7955)	
3	0.33502743	0.62760633	0.71357244	0.09427609	(-0.0923*((((-0.2929*(x0)+-0.0017*(x1)+-0.0019*(x2)+-0.0013*(x3)+-0.0077*(x4)+0.0000*(x5)+-0.0010*(x6)+0.0009*(x7)+-0.0073*(x8)+0.0051*(x9)+-0.0023*(x10)+0.0051*(x11)+0.0042*(x12)+0.0040*(x13)+0.0010*(x14)+-0.0082*(x15)+-0.0014*(x16)+-0.0016*(x17)+0.0016*(x18)+0.0006*(x19)+0.0118*(x20)+-0.0058*(x21)+-0.0012*(x22)+0.0011*(x23)+0.0050*(x24)+0.0001*(x25)+-0.0366))+((-0.1187*(1)+-0.0661*(1)+-0.0647*(1)+-0.0813*(1)+-0.1475*(1)+-0.0114*(1)+-0.1731*(1)+-0.1798*(1)+-0.1586*(1)+-0.0721*(1)+-0.0689*(1)+-0.1294*(1)+-0.1749*(1)+-0.0104*(1)+-0.0245*(1)+-0.0581*(1)+-0.0968*(1)+-0.2593*(1)+0.1593*(1)+0.1591*(1)+-0.1338*(1)+-0.0431*(1)+-0.0123*(1)+0.1149*(1)+-0.0666*(1)+-0.1597*(1)+0.0900))))**3+0.1266)	
4	0.67433411	0.63204169	0.71631294	0.03508136	(-2.6410*exp((((-0.0709*(1)+-0.0829*(1)+-0.0506*(1)+-0.1144*(1)+-0.0457*(1)+0.0207*(1)+0.1913*(1)+-0.0089*(1)+0.0089*(1)+-0.0320*(1)+0.1024*(1)+0.0509*(1)+0.1731*(1)+-0.0276*(1)+-0.0642*(1)+-0.0834*(1)+-0.1411*(1)+-0.1261*(1)+-0.1262*(1)+-0.1884*(1)+-0.0919*(1)+-0.2242*(1)+0.0596*(1)+-0.0805*(1)+0.0240*(1)+-0.0093*(1)+-0.1040))*((0.0230*((x0)**2)+0.0565*((x1)**2)+0.0605*((x2)**2)+0.0335*((x3)**2)+0.0582*((x4)**2)+0.0599*((x5)**2)+0.0418*((x6)**2)+0.0447*((x7)**2)+0.0544*((x8)**2)+0.0645*((x9)**2)+0.0517*((x10)**2)+0.0534*((x11)**2)+0.0582*((x12)**2)+0.0727*((x13)**2)+0.0509*((x14)**2)+0.0667*((x15)**2)+0.0608*((x16)**2)+0.0553*((x17)**2)+0.0474*((x18)**2)+0.0502*((x19)**2)+0.0452*((x20)**2)+0.0684*((x21)**2)+0.0627*((x22)**2)+0.0636*((x23)**2)+0.0520*((x24)**2)+0.0650*((x25)**2)+0.0070))))+1.6199)	
5	0.87461376	0.62906879	0.57258362	0.00457171	(1.3756*sin((((-0.0224*(sin(x0))+-0.0012*(sin(x1))+0.0226*(sin(x2))+-0.0200*(sin(x3))+0.0347*(sin(x4))+-0.0219*(sin(x5))+-0.0012*(sin(x6))+-0.0116*(sin(x7))+0.0170*(sin(x8))+-0.0132*(sin(x9))+0.0039*(sin(x10))+0.0101*(sin(x11))+-0.0233*(sin(x12))+-0.0064*(sin(x13))+0.0242*(sin(x14))+0.0175*(sin(x15))+-0.0034*(sin(x16))+0.0015*(sin(x17))+-0.0085*(sin(x18))+0.0042*(sin(x19))+0.0057*(sin(x20))+-0.0010*(sin(x21))+0.0030*(sin(x22))+0.0279*(sin(x23))+0.0086*(sin(x24))+-0.0185*(sin(x25))+-0.4936))-((-0.0237*((x0)**2)+-0.0123*((x1)**2)+-0.0246*((x2)**2)+-0.0282*((x3)**2)+0.0107*((x4)**2)+0.0064*((x5)**2)+-0.0149*((x6)**2)+0.0069*((x7)**2)+-0.0419*((x8)**2)+-0.0224*((x9)**2)+-0.0483*((x10)**2)+-0.0233*((x11)**2)+-0.0373*((x12)**2)+0.0024*((x13)**2)+-0.0230*((x14)**2)+-0.0109*((x15)**2)+-0.0343*((x16)**2)+-0.0293*((x17)**2)+-0.0405*((x18)**2)+-0.0157*((x19)**2)+-0.0144*((x20)**2)+-0.0212*((x21)**2)+-0.0509*((x22)**2)+-0.0212*((x23)**2)+-0.0208*((x24)**2)+-0.0549*((x25)**2)+0.3109))))+1.2192)	
6	0.44802400	0.62940115	0.63571578	0.00457171	(1.3756*sin((((-0.0224*(sin(x0))+-0.0012*(sin(x1))+0.0226*(sin(x2))+-0.0200*(sin(x3))+0.0347*(sin(x4))+-0.0219*(sin(x5))+-0.0012*(sin(x6))+-0.0116*(sin(x7))+0.0170*(sin(x8))+-0.0132*(sin(x9))+0.0039*(sin(x10))+0.0101*(sin(x11))+-0.0233*(sin(x12))+-0.0064*(sin(x13))+0.0242*(sin(x14))+0.0175*(sin(x15))+-0.0034*(sin(x16))+0.0015*(sin(x17))+-0.0085*(sin(x18))+0.0042*(sin(x19))+0.0057*(sin(x20))+-0.0010*(sin(x21))+0.0030*(sin(x22))+0.0279*(sin(x23))+0.0086*(sin(x24))+-0.0185*(sin(x25))+-0.4936))-((-0.0237*((x0)**2)+-0.0123*((x1)**2)+-0.0246*((x2)**2)+-0.0282*((x3)**2)+0.0107*((x4)**2)+0.0064*((x5)**2)+-0.0149*((x6)**2)+0.0069*((x7)**2)+-0.0419*((x8)**2)+-0.0224*((x9)**2)+-0.0483*((x10)**2)+-0.0233*((x11)**2)+-0.0373*((x12)**2)+0.0024*((x13)**2)+-0.0230*((x14)**2)+-0.0109*((x15)**2)+-0.0343*((x16)**2)+-0.0293*((x17)**2)+-0.0405*((x18)**2)+-0.0157*((x19)**2)+-0.0144*((x20)**2)+-0.0212*((x21)**2)+-0.0509*((x22)**2)+-0.0212*((x23)**2)+-0.0208*((x24)**2)+-0.0549*((x25)**2)+0.3109))))+1.2192)	
7	0.12998144	0.62841082	0.60959417	0.00457171	(1.3756*sin((((-0.0224*(sin(x0))+-0.0012*(sin(x1))+0.0226*(sin(x2))+-0.0200*(sin(x3))+0.0347*(sin(x4))+-0.0219*(sin(x5))+-0.0012*(sin(x6))+-0.0116*(sin(x7))+0.0170*(sin(x8))+-0.0132*(sin(x9))+0.0039*(sin(x10))+0.0101*(sin(x11))+-0.0233*(sin(x12))+-0.0064*(sin(x13))+0.0242*(sin(x14))+0.0175*(sin(x15))+-0.0034*(sin(x16))+0.0015*(sin(x17))+-0.0085*(sin(x18))+0.0042*(sin(x19))+0.0057*(sin(x20))+-0.0010*(sin(x21))+0.0030*(sin(x22))+0.0279*(sin(x23))+0.0086*(sin(x24))+-0.0185*(sin(x25))+-0.4936))-((-0.0237*((x0)**2)+-0.0123*((x1)**2)+-0.0246*((x2)**2)+-0.0282*((x3)**2)+0.0107*((x4)**2)+0.0064*((x5)**2)+-0.0149*((x6)**2)+0.0069*((x7)**2)+-0.0419*((x8)**2)+-0.0224*((x9)**2)+-0.0483*((x10)**2)+-0.0233*((x11)**2)+-0.0373*((x12)**2)+0.0024*((x13)**2)+-0.0230*((x14)**2)+-0.0109*((x15)**2)+-0.0343*((x16)**2)+-0.0293*((x17)**2)+-0.0405*((x18)**2)+-0.0157*((x19)**2)+-0.0144*((x20)**2)+-0.0212*((x21)**2)+-0.0509*((x22)**2)+-0.0212*((x23)**2)+-0.0208*((x24)**2)+-0.0549*((x25)**2)+0.3109))))+1.2192)	
8	0.61869615	0.62864208	0.63303536	0.00457171	(1.3756*sin((((-0.0224*(sin(x0))+-0.0012*(sin(x1))+0.0226*(sin(x2))+-0.0200*(sin(x3))+0.0347*(sin(x4))+-0.0219*(sin(x5))+-0.0012*(sin(x6))+-0.0116*(sin(x7))+0.0170*(sin(x8))+-0.0132*(sin(x9))+0.0039*(sin(x10))+0.0101*(sin(x11))+-0.0233*(sin(x12))+-0.0064*(sin(x13))+0.0242*(sin(x14))+0.0175*(sin(x15))+-0.0034*(sin(x16))+0.0015*(sin(x17))+-0.0085*(sin(x18))+0.0042*(sin(x19))+0.0057*(sin(x20))+-0.0010*(sin(x21))+0.0030*(sin(x22))+0.0279*(sin(x23))+0.0086*(sin(x24))+-0.0185*(sin(x25))+-0.4936))-((-0.0237*((x0)**2)+-0.0123*((x1)**2)+-0.0246*((x2)**2)+-0.0282*((x3)**2)+0.0107*((x4)**2)+0.0064*((x5)**2)+-0.0149*((x6)**2)+0.0069*((x7)**2)+-0.0419*((x8)**2)+-0.0224*((x9)**2)+-0.0483*((x10)**2)+-0.0233*((x11)**2)+-0.0373*((x12)**2)+0.0024*((x13)**2)+-0.0230*((x14)**2)+-0.0109*((x15)**2)+-0.0343*((x16)**2)+-0.0293*((x17)**2)+-0.0405*((x18)**2)+-0.0157*((x19)**2)+-0.0144*((x20)**2)+-0.0212*((x21)**2)+-0.0509*((x22)**2)+-0.0212*((x23)**2)+-0.0208*((x24)**2)+-0.0549*((x25)**2)+0.3109))))+1.2192)	
9	4.45930386	0.61491776	0.35415503	0.00457171	(1.3756*sin((((-0.0224*(sin(x0))+-0.0012*(sin(x1))+0.0226*(sin(x2))+-0.0200*(sin(x3))+0.0347*(sin(x4))+-0.0219*(sin(x5))+-0.0012*(sin(x6))+-0.0116*(sin(x7))+0.0170*(sin(x8))+-0.0132*(sin(x9))+0.0039*(sin(x10))+0.0101*(sin(x11))+-0.0233*(sin(x12))+-0.0064*(sin(x13))+0.0242*(sin(x14))+0.0175*(sin(x15))+-0.0034*(sin(x16))+0.0015*(sin(x17))+-0.0085*(sin(x18))+0.0042*(sin(x19))+0.0057*(sin(x20))+-0.0010*(sin(x21))+0.0030*(sin(x22))+0.0279*(sin(x23))+0.0086*(sin(x24))+-0.0185*(sin(x25))+-0.4936))-((-0.0237*((x0)**2)+-0.0123*((x1)**2)+-0.0246*((x2)**2)+-0.0282*((x3)**2)+0.0107*((x4)**2)+0.0064*((x5)**2)+-0.0149*((x6)**2)+0.0069*((x7)**2)+-0.0419*((x8)**2)+-0.0224*((x9)**2)+-0.0483*((x10)**2)+-0.0233*((x11)**2)+-0.0373*((x12)**2)+0.0024*((x13)**2)+-0.0230*((x14)**2)+-0.0109*((x15)**2)+-0.0343*((x16)**2)+-0.0293*((x17)**2)+-0.0405*((x18)**2)+-0.0157*((x19)**2)+-0.0144*((x20)**2)+-0.0212*((x21)**2)+-0.0509*((x22)**2)+-0.0212*((x23)**2)+-0.0208*((x24)**2)+-0.0549*((x25)**2)+0.3109))))+1.2192)	
10	0.86800873	0.61989683	0.71450043	0.00457171	(1.3756*sin((((-0.0224*(sin(x0))+-0.0012*(sin(x1))+0.0226*(sin(x2))+-0.0200*(sin(x3))+0.0347*(sin(x4))+-0.0219*(sin(x5))+-0.0012*(sin(x6))+-0.0116*(sin(x7))+0.0170*(sin(x8))+-0.0132*(sin(x9))+0.0039*(sin(x10))+0.0101*(sin(x11))+-0.0233*(sin(x12))+-0.0064*(sin(x13))+0.0242*(sin(x14))+0.0175*(sin(x15))+-0.0034*(sin(x16))+0.0015*(sin(x17))+-0.0085*(sin(x18))+0.0042*(sin(x19))+0.0057*(sin(x20))+-0.0010*(sin(x21))+0.0030*(sin(x22))+0.0279*(sin(x23))+0.0086*(sin(x24))+-0.0185*(sin(x25))+-0.4936))-((-0.0237*((x0)**2)+-0.0123*((x1)**2)+-0.0246*((x2)**2)+-0.0282*((x3)**2)+0.0107*((x4)**2)+0.0064*((x5)**2)+-0.0149*((x6)**2)+0.0069*((x7)**2)+-0.0419*((x8)**2)+-0.0224*((x9)**2)+-0.0483*((x10)**2)+-0.0233*((x11)**2)+-0.0373*((x12)**2)+0.0024*((x13)**2)+-0.0230*((x14)**2)+-0.0109*((x15)**2)+-0.0343*((x16)**2)+-0.0293*((x17)**2)+-0.0405*((x18)**2)+-0.0157*((x19)**2)+-0.0144*((x20)**2)+-0.0212*((x21)**2)+-0.0509*((x22)**2)+-0.0212*((x23)**2)+-0.0208*((x24)**2)+-0.0549*((x25)**2)+0.3109))))+1.2192)	
