iteration	loss	baseline	error	formula	error	
1	0.52347577	0.58901995	0.58901995	0.02812465	(-0.0480*(((-0.1128*((x0)**4)+-0.1084*((x1)**4)+-0.1460*((x2)**4)+-0.1178*((x3)**4)+-0.1148*((x4)**4)+-0.1180*((x5)**4)+-0.0952*((x6)**4)+-0.0799*((x7)**4)+-0.1389*((x8)**4)+-0.1051*((x9)**4)+-0.1052*((x10)**4)+-0.1047*((x11)**4)+-0.1005*((x12)**4)+-0.1230*((x13)**4)+-0.1049*((x14)**4)+-0.1061*((x15)**4)+-0.0878*((x16)**4)+-0.1181*((x17)**4)+-0.1072*((x18)**4)+-0.1151*((x19)**4)+-0.0966*((x20)**4)+-0.1222*((x21)**4)+-0.1175*((x22)**4)+-0.1203*((x23)**4)+-0.1070*((x24)**4)+-0.1086*((x25)**4)+-0.1507))-((0.1011*(sin(x0))+-0.0467*(sin(x1))+-0.0389*(sin(x2))+0.0116*(sin(x3))+-0.0630*(sin(x4))+0.1161*(sin(x5))+0.0424*(sin(x6))+-0.0009*(sin(x7))+-0.1333*(sin(x8))+-0.0413*(sin(x9))+0.0489*(sin(x10))+-0.0059*(sin(x11))+-0.0300*(sin(x12))+-0.0141*(sin(x13))+0.0027*(sin(x14))+0.0147*(sin(x15))+-0.0198*(sin(x16))+-0.1838*(sin(x17))+-0.0510*(sin(x18))+0.0028*(sin(x19))+0.0044*(sin(x20))+0.0302*(sin(x21))+0.0044*(sin(x22))+-0.0957*(sin(x23))+0.0659*(sin(x24))+0.0202*(sin(x25))+0.3176)))+0.5542)	
2	0.46448398	0.59076047	0.62383002	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
3	0.67123240	0.59693974	0.71434653	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
4	0.48248979	0.60255843	0.70931333	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
5	0.29776630	0.60694933	0.69037718	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
6	0.75665349	0.61037707	0.67550361	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
7	0.47503400	0.61360830	0.67500204	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
8	0.85877150	0.61147881	0.57101852	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
9	0.24591719	0.61284345	0.63877249	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
10	0.53430146	0.61474258	0.65082568	0.00701732	(-2.6984*exp((((0.2945*((x0)**2)+0.2426*((x1)**2)+0.2394*((x2)**2)+0.2456*((x3)**2)+0.2211*((x4)**2)+0.3124*((x5)**2)+0.2234*((x6)**2)+0.3191*((x7)**2)+0.2657*((x8)**2)+0.2674*((x9)**2)+0.2895*((x10)**2)+0.2585*((x11)**2)+0.2610*((x12)**2)+0.3050*((x13)**2)+0.2397*((x14)**2)+0.2533*((x15)**2)+0.1928*((x16)**2)+0.2384*((x17)**2)+0.3654*((x18)**2)+0.2631*((x19)**2)+0.3407*((x20)**2)+0.3141*((x21)**2)+0.2460*((x22)**2)+0.2810*((x23)**2)+0.2656*((x24)**2)+0.2553*((x25)**2)+0.1160))*((0.0995*(0)+0.1281*(0)+-0.0157*(0)+0.1280*(0)+0.1832*(0)+-0.0095*(0)+0.0792*(0)+-0.0433*(0)+-0.2418*(0)+0.0790*(0)+-0.0378*(0)+-0.0267*(0)+0.1076*(0)+0.0013*(0)+0.0050*(0)+-0.0421*(0)+0.1125*(0)+0.0266*(0)+-0.0536*(0)+-0.1263*(0)+-0.0310*(0)+0.0158*(0)+0.1332*(0)+-0.0294*(0)+-0.0418*(0)+0.1472*(0)+-0.1334))))+2.0654)	
