iteration	loss	baseline	error	formula	error	
1	1.14486051	0.65893430	0.65893430	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
2	0.08749977	0.65267873	0.53382295	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
3	0.22639571	0.65425837	0.68427199	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
4	0.59518355	0.65811038	0.73129940	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
5	0.72218049	0.66232359	0.74237484	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
6	0.27125934	0.66034406	0.62273258	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
7	0.72456324	0.66463017	0.74606639	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
8	0.48466769	0.66426682	0.65736234	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
9	0.47767568	0.66252613	0.62945384	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
10	0.56628197	0.65699637	0.55193013	0.00015087	(-0.1761*(((-0.2035*(sin(x0))+-0.0054*(sin(x1))+-0.0208*(sin(x2))+-0.0047*(sin(x3))+0.0051*(sin(x4))+0.0373*(sin(x5))+-0.0542*(sin(x6))+0.1176*(sin(x7))+0.0757*(sin(x8))+0.1129*(sin(x9))+-0.0282*(sin(x10))+-0.0511*(sin(x11))+0.0098*(sin(x12))+-0.1471*(sin(x13))+0.2102*(sin(x14))+0.0682*(sin(x15))+-0.0098*(sin(x16))+-0.0086*(sin(x17))+-0.0021*(sin(x18))+0.0304*(sin(x19))+0.0107*(sin(x20))+-0.0146*(sin(x21))+-0.0187*(sin(x22))+0.0370*(sin(x23))+0.1002*(sin(x24))+0.1328*(sin(x25))+-0.1599))+((-0.0604*((x0)**2)+-0.1875*((x1)**2)+-0.1517*((x2)**2)+-0.1895*((x3)**2)+-0.2184*((x4)**2)+-0.1791*((x5)**2)+-0.2496*((x6)**2)+-0.2574*((x7)**2)+-0.2499*((x8)**2)+-0.0934*((x9)**2)+-0.2494*((x10)**2)+-0.1706*((x11)**2)+-0.1530*((x12)**2)+-0.1332*((x13)**2)+-0.2129*((x14)**2)+-0.2638*((x15)**2)+-0.1839*((x16)**2)+-0.1586*((x17)**2)+-0.2307*((x18)**2)+-0.2605*((x19)**2)+-0.2076*((x20)**2)+-0.2107*((x21)**2)+-0.1796*((x22)**2)+-0.1537*((x23)**2)+-0.2219*((x24)**2)+-0.1723*((x25)**2)+-0.0114)))+0.0176)	
