iteration	loss	baseline	error	formula	error	
1	0.78406298	0.67599815	0.67599815	0.01185874	(2.1350*exp((((-0.1812*(cos(x0))+-0.1180*(cos(x1))+-0.1143*(cos(x2))+-0.1146*(cos(x3))+-0.1242*(cos(x4))+-0.1279*(cos(x5))+-0.1049*(cos(x6))+-0.1090*(cos(x7))+-0.1315*(cos(x8))+-0.1044*(cos(x9))+-0.1186*(cos(x10))+-0.1170*(cos(x11))+-0.1270*(cos(x12))+-0.1210*(cos(x13))+-0.1079*(cos(x14))+-0.1108*(cos(x15))+-0.1238*(cos(x16))+-0.1171*(cos(x17))+-0.1206*(cos(x18))+-0.1097*(cos(x19))+-0.0995*(cos(x20))+-0.1130*(cos(x21))+-0.1502*(cos(x22))+-0.1271*(cos(x23))+-0.1323*(cos(x24))+-0.1207*(cos(x25))+0.3337))-((-0.0442*(0)+0.0074*(0)+-0.0194*(0)+0.1697*(0)+0.0976*(0)+0.0264*(0)+0.0807*(0)+0.0434*(0)+-0.0165*(0)+-0.1676*(0)+0.0764*(0)+0.0170*(0)+-0.0278*(0)+-0.1132*(0)+-0.0799*(0)+-0.1286*(0)+0.1152*(0)+-0.0299*(0)+-0.0947*(0)+-0.0350*(0)+0.0051*(0)+-0.0651*(0)+0.0385*(0)+0.0576*(0)+-0.0262*(0)+-0.0065*(0)+-0.5919))))+0.1674)	
2	0.93285143	0.68271786	0.81039220	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
3	0.74616784	0.68468219	0.72200364	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
4	0.49338418	0.68328995	0.65683693	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
5	0.76888227	0.67994285	0.61634797	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
6	0.51403660	0.68164003	0.71388692	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
7	0.60163468	0.68412030	0.73124516	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
8	0.71191734	0.68138480	0.62941027	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
9	0.95191997	0.68122572	0.67820305	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
10	0.25762776	0.67647409	0.58619386	0.00000000	(0.1744*(((-0.0762*(0)+0.1263*(0)+-0.0436*(0)+0.1529*(0)+0.0030*(0)+-0.0575*(0)+0.0922*(0)+0.0654*(0)+0.0212*(0)+-0.0085*(0)+-0.0426*(0)+0.1270*(0)+0.0316*(0)+-0.0517*(0)+0.2456*(0)+-0.1125*(0)+-0.0039*(0)+-0.0700*(0)+0.0124*(0)+-0.1375*(0)+0.0752*(0)+0.1594*(0)+-0.1105*(0)+-0.0451*(0)+-0.1223*(0)+0.0860*(0)+0.1529))+((0.0781*((x0)**2)+0.2187*((x1)**2)+0.2161*((x2)**2)+0.2270*((x3)**2)+0.2343*((x4)**2)+0.2094*((x5)**2)+0.2102*((x6)**2)+0.2268*((x7)**2)+0.2297*((x8)**2)+0.2027*((x9)**2)+0.2230*((x10)**2)+0.2552*((x11)**2)+0.2154*((x12)**2)+0.2105*((x13)**2)+0.2300*((x14)**2)+0.2187*((x15)**2)+0.2013*((x16)**2)+0.1959*((x17)**2)+0.2231*((x18)**2)+0.2503*((x19)**2)+0.2323*((x20)**2)+0.2053*((x21)**2)+0.2253*((x22)**2)+0.2080*((x23)**2)+0.2378*((x24)**2)+0.2034*((x25)**2)+0.1171)))+-0.0223)	
