iteration	loss	baseline	error	formula	error	
1	0.07803905	0.66053623	0.66053623	0.15728448	(0.2885*exp((((0.2310*((x0)**2)+0.0292*((x1)**2)+-0.0109*((x2)**2)+-0.0501*((x3)**2)+-0.0143*((x4)**2)+0.0585*((x5)**2)+0.0795*((x6)**2)+0.1151*((x7)**2)+0.0932*((x8)**2)+0.0970*((x9)**2)+0.0167*((x10)**2)+-0.0329*((x11)**2)+0.1127*((x12)**2)+0.0695*((x13)**2)+0.0836*((x14)**2)+0.0747*((x15)**2)+0.0763*((x16)**2)+0.0421*((x17)**2)+0.1208*((x18)**2)+0.0178*((x19)**2)+0.0269*((x20)**2)+0.0582*((x21)**2)+0.2199*((x22)**2)+0.0416*((x23)**2)+-0.0060*((x24)**2)+0.0942*((x25)**2)+-0.1356))*((-0.0230*(cos(x0))+0.0784*(cos(x1))+0.0556*(cos(x2))+0.0039*(cos(x3))+-0.0288*(cos(x4))+0.0115*(cos(x5))+0.0109*(cos(x6))+0.0384*(cos(x7))+0.0032*(cos(x8))+0.0413*(cos(x9))+-0.0389*(cos(x10))+0.0047*(cos(x11))+0.0220*(cos(x12))+0.1019*(cos(x13))+0.0768*(cos(x14))+0.0091*(cos(x15))+0.0569*(cos(x16))+-0.0210*(cos(x17))+0.0415*(cos(x18))+-0.0839*(cos(x19))+0.0436*(cos(x20))+-0.0322*(cos(x21))+-0.0061*(cos(x22))+0.0545*(cos(x23))+-0.0045*(cos(x24))+0.0712*(cos(x25))+0.3570))))+0.3853)	
2	0.60062051	0.66412371	0.73228562	0.01364896	(0.0296*((((0.1226*(1)+0.0861*(1)+0.0768*(1)+-0.0335*(1)+0.1877*(1)+0.0329*(1)+0.0749*(1)+-0.0088*(1)+0.0152*(1)+0.0715*(1)+0.1173*(1)+0.1150*(1)+0.1312*(1)+0.1844*(1)+0.0514*(1)+0.0258*(1)+0.1420*(1)+0.1448*(1)+0.0682*(1)+0.0066*(1)+0.1225*(1)+0.1083*(1)+0.1915*(1)+-0.0563*(1)+0.0213*(1)+0.2599*(1)+0.0665))+((0.0417*((x0)**2)+0.0340*((x1)**2)+0.0349*((x2)**2)+0.0377*((x3)**2)+0.0370*((x4)**2)+0.0329*((x5)**2)+0.0353*((x6)**2)+0.0359*((x7)**2)+0.0334*((x8)**2)+0.0341*((x9)**2)+0.0349*((x10)**2)+0.0333*((x11)**2)+0.0349*((x12)**2)+0.0373*((x13)**2)+0.0328*((x14)**2)+0.0364*((x15)**2)+0.0344*((x16)**2)+0.0344*((x17)**2)+0.0329*((x18)**2)+0.0361*((x19)**2)+0.0367*((x20)**2)+0.0361*((x21)**2)+0.0343*((x22)**2)+0.0336*((x23)**2)+0.0394*((x24)**2)+0.0356*((x25)**2)+-0.0163))))**3+-0.0205)	
3	0.61908215	0.66450125	0.67167372	0.01364896	(0.0296*((((0.1226*(1)+0.0861*(1)+0.0768*(1)+-0.0335*(1)+0.1877*(1)+0.0329*(1)+0.0749*(1)+-0.0088*(1)+0.0152*(1)+0.0715*(1)+0.1173*(1)+0.1150*(1)+0.1312*(1)+0.1844*(1)+0.0514*(1)+0.0258*(1)+0.1420*(1)+0.1448*(1)+0.0682*(1)+0.0066*(1)+0.1225*(1)+0.1083*(1)+0.1915*(1)+-0.0563*(1)+0.0213*(1)+0.2599*(1)+0.0665))+((0.0417*((x0)**2)+0.0340*((x1)**2)+0.0349*((x2)**2)+0.0377*((x3)**2)+0.0370*((x4)**2)+0.0329*((x5)**2)+0.0353*((x6)**2)+0.0359*((x7)**2)+0.0334*((x8)**2)+0.0341*((x9)**2)+0.0349*((x10)**2)+0.0333*((x11)**2)+0.0349*((x12)**2)+0.0373*((x13)**2)+0.0328*((x14)**2)+0.0364*((x15)**2)+0.0344*((x16)**2)+0.0344*((x17)**2)+0.0329*((x18)**2)+0.0361*((x19)**2)+0.0367*((x20)**2)+0.0361*((x21)**2)+0.0343*((x22)**2)+0.0336*((x23)**2)+0.0394*((x24)**2)+0.0356*((x25)**2)+-0.0163))))**3+-0.0205)	
4	0.08622475	0.65664381	0.50735277	0.01364896	(0.0296*((((0.1226*(1)+0.0861*(1)+0.0768*(1)+-0.0335*(1)+0.1877*(1)+0.0329*(1)+0.0749*(1)+-0.0088*(1)+0.0152*(1)+0.0715*(1)+0.1173*(1)+0.1150*(1)+0.1312*(1)+0.1844*(1)+0.0514*(1)+0.0258*(1)+0.1420*(1)+0.1448*(1)+0.0682*(1)+0.0066*(1)+0.1225*(1)+0.1083*(1)+0.1915*(1)+-0.0563*(1)+0.0213*(1)+0.2599*(1)+0.0665))+((0.0417*((x0)**2)+0.0340*((x1)**2)+0.0349*((x2)**2)+0.0377*((x3)**2)+0.0370*((x4)**2)+0.0329*((x5)**2)+0.0353*((x6)**2)+0.0359*((x7)**2)+0.0334*((x8)**2)+0.0341*((x9)**2)+0.0349*((x10)**2)+0.0333*((x11)**2)+0.0349*((x12)**2)+0.0373*((x13)**2)+0.0328*((x14)**2)+0.0364*((x15)**2)+0.0344*((x16)**2)+0.0344*((x17)**2)+0.0329*((x18)**2)+0.0361*((x19)**2)+0.0367*((x20)**2)+0.0361*((x21)**2)+0.0343*((x22)**2)+0.0336*((x23)**2)+0.0394*((x24)**2)+0.0356*((x25)**2)+-0.0163))))**3+-0.0205)	
5	0.73650831	0.65638065	0.65138060	0.00006932	(-0.1926*(((-0.0268*((x0)**2)+-0.2178*((x1)**2)+-0.1977*((x2)**2)+-0.2078*((x3)**2)+-0.1813*((x4)**2)+-0.2051*((x5)**2)+-0.1814*((x6)**2)+-0.2029*((x7)**2)+-0.2282*((x8)**2)+-0.1953*((x9)**2)+-0.1932*((x10)**2)+-0.1680*((x11)**2)+-0.2121*((x12)**2)+-0.2139*((x13)**2)+-0.1905*((x14)**2)+-0.2108*((x15)**2)+-0.1860*((x16)**2)+-0.1930*((x17)**2)+-0.1928*((x18)**2)+-0.1960*((x19)**2)+-0.2031*((x20)**2)+-0.2043*((x21)**2)+-0.2176*((x22)**2)+-0.1963*((x23)**2)+-0.1894*((x24)**2)+-0.2073*((x25)**2)+-0.2168))-((0.0788*(sin(x0))+0.0216*(sin(x1))+-0.0144*(sin(x2))+-0.0221*(sin(x3))+0.0073*(sin(x4))+-0.0006*(sin(x5))+0.0057*(sin(x6))+0.0451*(sin(x7))+0.0062*(sin(x8))+-0.0195*(sin(x9))+0.0074*(sin(x10))+0.0050*(sin(x11))+-0.0503*(sin(x12))+0.0718*(sin(x13))+-0.0147*(sin(x14))+-0.0117*(sin(x15))+-0.0386*(sin(x16))+0.0609*(sin(x17))+-0.0357*(sin(x18))+-0.0178*(sin(x19))+-0.0076*(sin(x20))+-0.0195*(sin(x21))+0.0188*(sin(x22))+-0.0141*(sin(x23))+0.0485*(sin(x24))+0.0139*(sin(x25))+0.0609)))+-0.0344)	
6	0.82030308	0.65761214	0.68101019	0.00006932	(-0.1926*(((-0.0268*((x0)**2)+-0.2178*((x1)**2)+-0.1977*((x2)**2)+-0.2078*((x3)**2)+-0.1813*((x4)**2)+-0.2051*((x5)**2)+-0.1814*((x6)**2)+-0.2029*((x7)**2)+-0.2282*((x8)**2)+-0.1953*((x9)**2)+-0.1932*((x10)**2)+-0.1680*((x11)**2)+-0.2121*((x12)**2)+-0.2139*((x13)**2)+-0.1905*((x14)**2)+-0.2108*((x15)**2)+-0.1860*((x16)**2)+-0.1930*((x17)**2)+-0.1928*((x18)**2)+-0.1960*((x19)**2)+-0.2031*((x20)**2)+-0.2043*((x21)**2)+-0.2176*((x22)**2)+-0.1963*((x23)**2)+-0.1894*((x24)**2)+-0.2073*((x25)**2)+-0.2168))-((0.0788*(sin(x0))+0.0216*(sin(x1))+-0.0144*(sin(x2))+-0.0221*(sin(x3))+0.0073*(sin(x4))+-0.0006*(sin(x5))+0.0057*(sin(x6))+0.0451*(sin(x7))+0.0062*(sin(x8))+-0.0195*(sin(x9))+0.0074*(sin(x10))+0.0050*(sin(x11))+-0.0503*(sin(x12))+0.0718*(sin(x13))+-0.0147*(sin(x14))+-0.0117*(sin(x15))+-0.0386*(sin(x16))+0.0609*(sin(x17))+-0.0357*(sin(x18))+-0.0178*(sin(x19))+-0.0076*(sin(x20))+-0.0195*(sin(x21))+0.0188*(sin(x22))+-0.0141*(sin(x23))+0.0485*(sin(x24))+0.0139*(sin(x25))+0.0609)))+-0.0344)	
7	1.02430940	0.66201162	0.74560207	0.00006932	(-0.1926*(((-0.0268*((x0)**2)+-0.2178*((x1)**2)+-0.1977*((x2)**2)+-0.2078*((x3)**2)+-0.1813*((x4)**2)+-0.2051*((x5)**2)+-0.1814*((x6)**2)+-0.2029*((x7)**2)+-0.2282*((x8)**2)+-0.1953*((x9)**2)+-0.1932*((x10)**2)+-0.1680*((x11)**2)+-0.2121*((x12)**2)+-0.2139*((x13)**2)+-0.1905*((x14)**2)+-0.2108*((x15)**2)+-0.1860*((x16)**2)+-0.1930*((x17)**2)+-0.1928*((x18)**2)+-0.1960*((x19)**2)+-0.2031*((x20)**2)+-0.2043*((x21)**2)+-0.2176*((x22)**2)+-0.1963*((x23)**2)+-0.1894*((x24)**2)+-0.2073*((x25)**2)+-0.2168))-((0.0788*(sin(x0))+0.0216*(sin(x1))+-0.0144*(sin(x2))+-0.0221*(sin(x3))+0.0073*(sin(x4))+-0.0006*(sin(x5))+0.0057*(sin(x6))+0.0451*(sin(x7))+0.0062*(sin(x8))+-0.0195*(sin(x9))+0.0074*(sin(x10))+0.0050*(sin(x11))+-0.0503*(sin(x12))+0.0718*(sin(x13))+-0.0147*(sin(x14))+-0.0117*(sin(x15))+-0.0386*(sin(x16))+0.0609*(sin(x17))+-0.0357*(sin(x18))+-0.0178*(sin(x19))+-0.0076*(sin(x20))+-0.0195*(sin(x21))+0.0188*(sin(x22))+-0.0141*(sin(x23))+0.0485*(sin(x24))+0.0139*(sin(x25))+0.0609)))+-0.0344)	
8	0.88486809	0.66198057	0.66139120	0.00006932	(-0.1926*(((-0.0268*((x0)**2)+-0.2178*((x1)**2)+-0.1977*((x2)**2)+-0.2078*((x3)**2)+-0.1813*((x4)**2)+-0.2051*((x5)**2)+-0.1814*((x6)**2)+-0.2029*((x7)**2)+-0.2282*((x8)**2)+-0.1953*((x9)**2)+-0.1932*((x10)**2)+-0.1680*((x11)**2)+-0.2121*((x12)**2)+-0.2139*((x13)**2)+-0.1905*((x14)**2)+-0.2108*((x15)**2)+-0.1860*((x16)**2)+-0.1930*((x17)**2)+-0.1928*((x18)**2)+-0.1960*((x19)**2)+-0.2031*((x20)**2)+-0.2043*((x21)**2)+-0.2176*((x22)**2)+-0.1963*((x23)**2)+-0.1894*((x24)**2)+-0.2073*((x25)**2)+-0.2168))-((0.0788*(sin(x0))+0.0216*(sin(x1))+-0.0144*(sin(x2))+-0.0221*(sin(x3))+0.0073*(sin(x4))+-0.0006*(sin(x5))+0.0057*(sin(x6))+0.0451*(sin(x7))+0.0062*(sin(x8))+-0.0195*(sin(x9))+0.0074*(sin(x10))+0.0050*(sin(x11))+-0.0503*(sin(x12))+0.0718*(sin(x13))+-0.0147*(sin(x14))+-0.0117*(sin(x15))+-0.0386*(sin(x16))+0.0609*(sin(x17))+-0.0357*(sin(x18))+-0.0178*(sin(x19))+-0.0076*(sin(x20))+-0.0195*(sin(x21))+0.0188*(sin(x22))+-0.0141*(sin(x23))+0.0485*(sin(x24))+0.0139*(sin(x25))+0.0609)))+-0.0344)	
9	0.31598359	0.65993977	0.62116498	0.00006932	(-0.1926*(((-0.0268*((x0)**2)+-0.2178*((x1)**2)+-0.1977*((x2)**2)+-0.2078*((x3)**2)+-0.1813*((x4)**2)+-0.2051*((x5)**2)+-0.1814*((x6)**2)+-0.2029*((x7)**2)+-0.2282*((x8)**2)+-0.1953*((x9)**2)+-0.1932*((x10)**2)+-0.1680*((x11)**2)+-0.2121*((x12)**2)+-0.2139*((x13)**2)+-0.1905*((x14)**2)+-0.2108*((x15)**2)+-0.1860*((x16)**2)+-0.1930*((x17)**2)+-0.1928*((x18)**2)+-0.1960*((x19)**2)+-0.2031*((x20)**2)+-0.2043*((x21)**2)+-0.2176*((x22)**2)+-0.1963*((x23)**2)+-0.1894*((x24)**2)+-0.2073*((x25)**2)+-0.2168))-((0.0788*(sin(x0))+0.0216*(sin(x1))+-0.0144*(sin(x2))+-0.0221*(sin(x3))+0.0073*(sin(x4))+-0.0006*(sin(x5))+0.0057*(sin(x6))+0.0451*(sin(x7))+0.0062*(sin(x8))+-0.0195*(sin(x9))+0.0074*(sin(x10))+0.0050*(sin(x11))+-0.0503*(sin(x12))+0.0718*(sin(x13))+-0.0147*(sin(x14))+-0.0117*(sin(x15))+-0.0386*(sin(x16))+0.0609*(sin(x17))+-0.0357*(sin(x18))+-0.0178*(sin(x19))+-0.0076*(sin(x20))+-0.0195*(sin(x21))+0.0188*(sin(x22))+-0.0141*(sin(x23))+0.0485*(sin(x24))+0.0139*(sin(x25))+0.0609)))+-0.0344)	
10	1.15102577	0.66036820	0.66850913	0.00006932	(-0.1926*(((-0.0268*((x0)**2)+-0.2178*((x1)**2)+-0.1977*((x2)**2)+-0.2078*((x3)**2)+-0.1813*((x4)**2)+-0.2051*((x5)**2)+-0.1814*((x6)**2)+-0.2029*((x7)**2)+-0.2282*((x8)**2)+-0.1953*((x9)**2)+-0.1932*((x10)**2)+-0.1680*((x11)**2)+-0.2121*((x12)**2)+-0.2139*((x13)**2)+-0.1905*((x14)**2)+-0.2108*((x15)**2)+-0.1860*((x16)**2)+-0.1930*((x17)**2)+-0.1928*((x18)**2)+-0.1960*((x19)**2)+-0.2031*((x20)**2)+-0.2043*((x21)**2)+-0.2176*((x22)**2)+-0.1963*((x23)**2)+-0.1894*((x24)**2)+-0.2073*((x25)**2)+-0.2168))-((0.0788*(sin(x0))+0.0216*(sin(x1))+-0.0144*(sin(x2))+-0.0221*(sin(x3))+0.0073*(sin(x4))+-0.0006*(sin(x5))+0.0057*(sin(x6))+0.0451*(sin(x7))+0.0062*(sin(x8))+-0.0195*(sin(x9))+0.0074*(sin(x10))+0.0050*(sin(x11))+-0.0503*(sin(x12))+0.0718*(sin(x13))+-0.0147*(sin(x14))+-0.0117*(sin(x15))+-0.0386*(sin(x16))+0.0609*(sin(x17))+-0.0357*(sin(x18))+-0.0178*(sin(x19))+-0.0076*(sin(x20))+-0.0195*(sin(x21))+0.0188*(sin(x22))+-0.0141*(sin(x23))+0.0485*(sin(x24))+0.0139*(sin(x25))+0.0609)))+-0.0344)	
