iteration	loss	baseline	error	formula	error	
1	0.85525459	0.64861327	0.64861327	0.00683429	(0.0417*((((-0.1490*((x0)**2)+-0.0824*((x1)**2)+-0.1407*((x2)**2)+-0.1336*((x3)**2)+-0.0939*((x4)**2)+-0.1117*((x5)**2)+-0.0808*((x6)**2)+-0.1004*((x7)**2)+-0.1144*((x8)**2)+-0.1416*((x9)**2)+-0.1301*((x10)**2)+-0.1212*((x11)**2)+-0.1488*((x12)**2)+-0.1119*((x13)**2)+-0.0813*((x14)**2)+-0.1042*((x15)**2)+-0.1336*((x16)**2)+-0.1055*((x17)**2)+-0.1067*((x18)**2)+-0.1362*((x19)**2)+-0.1144*((x20)**2)+-0.0604*((x21)**2)+-0.1251*((x22)**2)+-0.1284*((x23)**2)+-0.0959*((x24)**2)+-0.1274*((x25)**2)+-0.0859))-((-0.0021*(0)+0.1073*(0)+0.1454*(0)+0.0389*(0)+-0.1032*(0)+0.1489*(0)+0.0554*(0)+-0.0321*(0)+0.0333*(0)+-0.0266*(0)+0.1805*(0)+0.0733*(0)+0.2000*(0)+0.0737*(0)+-0.0216*(0)+-0.0793*(0)+0.0256*(0)+0.0061*(0)+0.0731*(0)+0.0514*(0)+-0.1487*(0)+-0.2024*(0)+0.0525*(0)+0.0909*(0)+-0.0972*(0)+-0.0843*(0)+0.2608))))**2+0.5164)	
2	0.24089213	0.64934558	0.66325873	0.00683429	(0.0417*((((-0.1490*((x0)**2)+-0.0824*((x1)**2)+-0.1407*((x2)**2)+-0.1336*((x3)**2)+-0.0939*((x4)**2)+-0.1117*((x5)**2)+-0.0808*((x6)**2)+-0.1004*((x7)**2)+-0.1144*((x8)**2)+-0.1416*((x9)**2)+-0.1301*((x10)**2)+-0.1212*((x11)**2)+-0.1488*((x12)**2)+-0.1119*((x13)**2)+-0.0813*((x14)**2)+-0.1042*((x15)**2)+-0.1336*((x16)**2)+-0.1055*((x17)**2)+-0.1067*((x18)**2)+-0.1362*((x19)**2)+-0.1144*((x20)**2)+-0.0604*((x21)**2)+-0.1251*((x22)**2)+-0.1284*((x23)**2)+-0.0959*((x24)**2)+-0.1274*((x25)**2)+-0.0859))-((-0.0021*(0)+0.1073*(0)+0.1454*(0)+0.0389*(0)+-0.1032*(0)+0.1489*(0)+0.0554*(0)+-0.0321*(0)+0.0333*(0)+-0.0266*(0)+0.1805*(0)+0.0733*(0)+0.2000*(0)+0.0737*(0)+-0.0216*(0)+-0.0793*(0)+0.0256*(0)+0.0061*(0)+0.0731*(0)+0.0514*(0)+-0.1487*(0)+-0.2024*(0)+0.0525*(0)+0.0909*(0)+-0.0972*(0)+-0.0843*(0)+0.2608))))**2+0.5164)	
3	0.53063905	0.64325994	0.52763301	0.00533414	(1.1724*sin((((0.0074*((x0)**2)+0.0351*((x1)**2)+0.0374*((x2)**2)+0.0372*((x3)**2)+0.0367*((x4)**2)+0.0350*((x5)**2)+0.0383*((x6)**2)+0.0373*((x7)**2)+0.0345*((x8)**2)+0.0357*((x9)**2)+0.0366*((x10)**2)+0.0352*((x11)**2)+0.0338*((x12)**2)+0.0345*((x13)**2)+0.0357*((x14)**2)+0.0366*((x15)**2)+0.0336*((x16)**2)+0.0345*((x17)**2)+0.0360*((x18)**2)+0.0336*((x19)**2)+0.0340*((x20)**2)+0.0348*((x21)**2)+0.0355*((x22)**2)+0.0358*((x23)**2)+0.0332*((x24)**2)+0.0329*((x25)**2)+-0.3344))+((0.0927*(0)+-0.0573*(0)+0.0301*(0)+-0.1037*(0)+-0.0437*(0)+0.1156*(0)+0.0716*(0)+-0.0699*(0)+0.0440*(0)+0.0843*(0)+0.0556*(0)+-0.0003*(0)+0.0319*(0)+-0.0930*(0)+-0.0866*(0)+0.0483*(0)+-0.1490*(0)+-0.0680*(0)+-0.0813*(0)+0.0509*(0)+-0.0584*(0)+-0.0500*(0)+-0.0407*(0)+0.0632*(0)+0.2319*(0)+0.0203*(0)+-0.3088))))+0.7095)	
4	0.42551056	0.64299506	0.63796329	0.00533414	(1.1724*sin((((0.0074*((x0)**2)+0.0351*((x1)**2)+0.0374*((x2)**2)+0.0372*((x3)**2)+0.0367*((x4)**2)+0.0350*((x5)**2)+0.0383*((x6)**2)+0.0373*((x7)**2)+0.0345*((x8)**2)+0.0357*((x9)**2)+0.0366*((x10)**2)+0.0352*((x11)**2)+0.0338*((x12)**2)+0.0345*((x13)**2)+0.0357*((x14)**2)+0.0366*((x15)**2)+0.0336*((x16)**2)+0.0345*((x17)**2)+0.0360*((x18)**2)+0.0336*((x19)**2)+0.0340*((x20)**2)+0.0348*((x21)**2)+0.0355*((x22)**2)+0.0358*((x23)**2)+0.0332*((x24)**2)+0.0329*((x25)**2)+-0.3344))+((0.0927*(0)+-0.0573*(0)+0.0301*(0)+-0.1037*(0)+-0.0437*(0)+0.1156*(0)+0.0716*(0)+-0.0699*(0)+0.0440*(0)+0.0843*(0)+0.0556*(0)+-0.0003*(0)+0.0319*(0)+-0.0930*(0)+-0.0866*(0)+0.0483*(0)+-0.1490*(0)+-0.0680*(0)+-0.0813*(0)+0.0509*(0)+-0.0584*(0)+-0.0500*(0)+-0.0407*(0)+0.0632*(0)+0.2319*(0)+0.0203*(0)+-0.3088))))+0.7095)	
5	1.05347204	0.64368057	0.65670443	0.00129823	(0.9144*sin((((0.0069*((x0)**2)+0.0446*((x1)**2)+0.0468*((x2)**2)+0.0457*((x3)**2)+0.0463*((x4)**2)+0.0455*((x5)**2)+0.0468*((x6)**2)+0.0457*((x7)**2)+0.0452*((x8)**2)+0.0460*((x9)**2)+0.0459*((x10)**2)+0.0452*((x11)**2)+0.0452*((x12)**2)+0.0457*((x13)**2)+0.0463*((x14)**2)+0.0462*((x15)**2)+0.0445*((x16)**2)+0.0460*((x17)**2)+0.0454*((x18)**2)+0.0460*((x19)**2)+0.0453*((x20)**2)+0.0445*((x21)**2)+0.0455*((x22)**2)+0.0456*((x23)**2)+0.0451*((x24)**2)+0.0457*((x25)**2)+0.0687))+((-0.0588*(1)+-0.1966*(1)+0.0880*(1)+-0.1672*(1)+0.0822*(1)+-0.1155*(1)+-0.2240*(1)+-0.0567*(1)+-0.0722*(1)+-0.1009*(1)+0.0479*(1)+-0.0365*(1)+-0.0768*(1)+-0.0069*(1)+0.0641*(1)+-0.0707*(1)+0.0614*(1)+-0.1072*(1)+-0.1158*(1)+-0.0616*(1)+0.0995*(1)+0.0733*(1)+-0.1979*(1)+-0.2637*(1)+-0.0742*(1)+-0.0541*(1)+-0.0195))))+1.2965)	
6	0.37856504	0.64297867	0.62964267	0.00129823	(0.9144*sin((((0.0069*((x0)**2)+0.0446*((x1)**2)+0.0468*((x2)**2)+0.0457*((x3)**2)+0.0463*((x4)**2)+0.0455*((x5)**2)+0.0468*((x6)**2)+0.0457*((x7)**2)+0.0452*((x8)**2)+0.0460*((x9)**2)+0.0459*((x10)**2)+0.0452*((x11)**2)+0.0452*((x12)**2)+0.0457*((x13)**2)+0.0463*((x14)**2)+0.0462*((x15)**2)+0.0445*((x16)**2)+0.0460*((x17)**2)+0.0454*((x18)**2)+0.0460*((x19)**2)+0.0453*((x20)**2)+0.0445*((x21)**2)+0.0455*((x22)**2)+0.0456*((x23)**2)+0.0451*((x24)**2)+0.0457*((x25)**2)+0.0687))+((-0.0588*(1)+-0.1966*(1)+0.0880*(1)+-0.1672*(1)+0.0822*(1)+-0.1155*(1)+-0.2240*(1)+-0.0567*(1)+-0.0722*(1)+-0.1009*(1)+0.0479*(1)+-0.0365*(1)+-0.0768*(1)+-0.0069*(1)+0.0641*(1)+-0.0707*(1)+0.0614*(1)+-0.1072*(1)+-0.1158*(1)+-0.0616*(1)+0.0995*(1)+0.0733*(1)+-0.1979*(1)+-0.2637*(1)+-0.0742*(1)+-0.0541*(1)+-0.0195))))+1.2965)	
7	0.80144399	0.64998633	0.78313267	0.00129823	(0.9144*sin((((0.0069*((x0)**2)+0.0446*((x1)**2)+0.0468*((x2)**2)+0.0457*((x3)**2)+0.0463*((x4)**2)+0.0455*((x5)**2)+0.0468*((x6)**2)+0.0457*((x7)**2)+0.0452*((x8)**2)+0.0460*((x9)**2)+0.0459*((x10)**2)+0.0452*((x11)**2)+0.0452*((x12)**2)+0.0457*((x13)**2)+0.0463*((x14)**2)+0.0462*((x15)**2)+0.0445*((x16)**2)+0.0460*((x17)**2)+0.0454*((x18)**2)+0.0460*((x19)**2)+0.0453*((x20)**2)+0.0445*((x21)**2)+0.0455*((x22)**2)+0.0456*((x23)**2)+0.0451*((x24)**2)+0.0457*((x25)**2)+0.0687))+((-0.0588*(1)+-0.1966*(1)+0.0880*(1)+-0.1672*(1)+0.0822*(1)+-0.1155*(1)+-0.2240*(1)+-0.0567*(1)+-0.0722*(1)+-0.1009*(1)+0.0479*(1)+-0.0365*(1)+-0.0768*(1)+-0.0069*(1)+0.0641*(1)+-0.0707*(1)+0.0614*(1)+-0.1072*(1)+-0.1158*(1)+-0.0616*(1)+0.0995*(1)+0.0733*(1)+-0.1979*(1)+-0.2637*(1)+-0.0742*(1)+-0.0541*(1)+-0.0195))))+1.2965)	
8	0.93410045	0.64714247	0.59310883	0.00006437	(-0.1694*(((-0.0680*((x0)**3)+-0.0094*((x1)**3)+0.0012*((x2)**3)+0.0046*((x3)**3)+-0.0044*((x4)**3)+-0.0085*((x5)**3)+-0.0018*((x6)**3)+-0.0070*((x7)**3)+-0.0041*((x8)**3)+0.0014*((x9)**3)+0.0002*((x10)**3)+-0.0057*((x11)**3)+-0.0021*((x12)**3)+-0.0019*((x13)**3)+-0.0008*((x14)**3)+0.0085*((x15)**3)+0.0045*((x16)**3)+0.0096*((x17)**3)+-0.0108*((x18)**3)+-0.0025*((x19)**3)+0.0021*((x20)**3)+-0.0044*((x21)**3)+0.0024*((x22)**3)+0.0107*((x23)**3)+0.0043*((x24)**3)+0.0012*((x25)**3)+-0.1363))+((-0.0534*((x0)**2)+-0.2348*((x1)**2)+-0.2364*((x2)**2)+-0.2358*((x3)**2)+-0.2403*((x4)**2)+-0.2326*((x5)**2)+-0.2309*((x6)**2)+-0.2232*((x7)**2)+-0.2223*((x8)**2)+-0.2246*((x9)**2)+-0.2255*((x10)**2)+-0.2184*((x11)**2)+-0.2389*((x12)**2)+-0.2271*((x13)**2)+-0.2404*((x14)**2)+-0.2310*((x15)**2)+-0.2278*((x16)**2)+-0.2195*((x17)**2)+-0.2356*((x18)**2)+-0.2337*((x19)**2)+-0.2268*((x20)**2)+-0.2317*((x21)**2)+-0.2406*((x22)**2)+-0.2398*((x23)**2)+-0.2246*((x24)**2)+-0.2144*((x25)**2)+0.0760)))+-0.0151)	
9	0.20175520	0.64172578	0.53880918	0.00006437	(-0.1694*(((-0.0680*((x0)**3)+-0.0094*((x1)**3)+0.0012*((x2)**3)+0.0046*((x3)**3)+-0.0044*((x4)**3)+-0.0085*((x5)**3)+-0.0018*((x6)**3)+-0.0070*((x7)**3)+-0.0041*((x8)**3)+0.0014*((x9)**3)+0.0002*((x10)**3)+-0.0057*((x11)**3)+-0.0021*((x12)**3)+-0.0019*((x13)**3)+-0.0008*((x14)**3)+0.0085*((x15)**3)+0.0045*((x16)**3)+0.0096*((x17)**3)+-0.0108*((x18)**3)+-0.0025*((x19)**3)+0.0021*((x20)**3)+-0.0044*((x21)**3)+0.0024*((x22)**3)+0.0107*((x23)**3)+0.0043*((x24)**3)+0.0012*((x25)**3)+-0.1363))+((-0.0534*((x0)**2)+-0.2348*((x1)**2)+-0.2364*((x2)**2)+-0.2358*((x3)**2)+-0.2403*((x4)**2)+-0.2326*((x5)**2)+-0.2309*((x6)**2)+-0.2232*((x7)**2)+-0.2223*((x8)**2)+-0.2246*((x9)**2)+-0.2255*((x10)**2)+-0.2184*((x11)**2)+-0.2389*((x12)**2)+-0.2271*((x13)**2)+-0.2404*((x14)**2)+-0.2310*((x15)**2)+-0.2278*((x16)**2)+-0.2195*((x17)**2)+-0.2356*((x18)**2)+-0.2337*((x19)**2)+-0.2268*((x20)**2)+-0.2317*((x21)**2)+-0.2406*((x22)**2)+-0.2398*((x23)**2)+-0.2246*((x24)**2)+-0.2144*((x25)**2)+0.0760)))+-0.0151)	
10	1.26234233	0.64395922	0.68639517	0.00000216	(0.1528*(((0.0474*((x0)**2)+0.2287*((x1)**2)+0.2402*((x2)**2)+0.2309*((x3)**2)+0.2364*((x4)**2)+0.2365*((x5)**2)+0.2318*((x6)**2)+0.2678*((x7)**2)+0.2346*((x8)**2)+0.2666*((x9)**2)+0.2284*((x10)**2)+0.2585*((x11)**2)+0.2306*((x12)**2)+0.2340*((x13)**2)+0.2300*((x14)**2)+0.2540*((x15)**2)+0.2103*((x16)**2)+0.2460*((x17)**2)+0.2363*((x18)**2)+0.2190*((x19)**2)+0.2398*((x20)**2)+0.2664*((x21)**2)+0.2536*((x22)**2)+0.2292*((x23)**2)+0.2315*((x24)**2)+0.2460*((x25)**2)+0.0091))+((0.1448*(x0)+-0.0067*(x1)+0.0089*(x2)+0.0017*(x3)+0.0072*(x4)+0.0201*(x5)+0.0111*(x6)+0.0101*(x7)+-0.0056*(x8)+0.0001*(x9)+0.0019*(x10)+-0.0103*(x11)+0.0011*(x12)+-0.0148*(x13)+0.0126*(x14)+0.0062*(x15)+0.0101*(x16)+-0.0038*(x17)+-0.0176*(x18)+0.0100*(x19)+-0.0022*(x20)+0.0096*(x21)+0.0089*(x22)+0.0075*(x23)+-0.0233*(x24)+0.0027*(x25)+-0.0465)))+0.0629)	
