iteration	loss	baseline	error	formula	error	
11	0.44681177	0.66956186	0.57410473	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
12	0.49884996	0.66910243	0.66037238	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
13	0.76851273	0.67373735	0.76180083	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
14	0.47407085	0.67275417	0.65407377	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
15	0.48251325	0.67037165	0.62510407	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
16	0.28063592	0.66844541	0.63184732	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
17	0.63930738	0.66802233	0.65998441	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
18	0.67938524	0.66958880	0.69935173	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
19	1.03057849	0.66241801	0.52617365	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
20	1.23408377	0.66703862	0.75483096	0.00000000	(-0.1805*(((-0.1281*((x0)**2)+-0.2228*((x1)**2)+-0.2183*((x2)**2)+-0.2234*((x3)**2)+-0.2140*((x4)**2)+-0.2217*((x5)**2)+-0.2186*((x6)**2)+-0.2339*((x7)**2)+-0.1960*((x8)**2)+-0.1936*((x9)**2)+-0.2071*((x10)**2)+-0.2041*((x11)**2)+-0.2069*((x12)**2)+-0.2135*((x13)**2)+-0.2211*((x14)**2)+-0.2104*((x15)**2)+-0.1973*((x16)**2)+-0.2262*((x17)**2)+-0.2056*((x18)**2)+-0.2203*((x19)**2)+-0.2025*((x20)**2)+-0.2200*((x21)**2)+-0.1978*((x22)**2)+-0.2086*((x23)**2)+-0.2257*((x24)**2)+-0.1972*((x25)**2)+-0.1044))+((-0.0711*(1)+0.0504*(1)+0.0951*(1)+-0.0246*(1)+0.0551*(1)+-0.0730*(1)+0.0766*(1)+-0.0278*(1)+-0.0578*(1)+0.0280*(1)+-0.0766*(1)+-0.2052*(1)+0.0379*(1)+-0.2801*(1)+0.0252*(1)+0.0883*(1)+0.0392*(1)+0.0636*(1)+0.0111*(1)+-0.0100*(1)+-0.0270*(1)+-0.0094*(1)+-0.0923*(1)+-0.0560*(1)+-0.0366*(1)+-0.0321*(1)+-0.0384)))+-0.0999)	
