iteration	loss	baseline	error	formula	error	
1	1.40850091	0.18795912	0.18795912	0.27257726	(0.2161*((((-0.0687*((x0)**2)+-0.1924*((x1)**2)+-0.2136*((x2)**2)+-0.2219*((x3)**2)+-0.2014*((x4)**2)+-0.1920*((x5)**2)+-0.1891*((x6)**2)+-0.2042*((x7)**2)+-0.2089*((x8)**2)+-0.2158*((x9)**2)+-0.2003*((x10)**2)+-0.3842))+((-0.1214*(1)+-0.1650*(1)+-0.0214*(1)+-0.2823*(1)+-0.1858*(1)+-0.1584*(1)+-0.1690*(1)+-0.1778*(1)+-0.1896*(1)+-0.4040*(1)+-0.2182*(1)+-0.0371))))**2+0.2457)	
2	0.39659223	0.19164072	0.26159120	0.27257726	(0.2161*((((-0.0687*((x0)**2)+-0.1924*((x1)**2)+-0.2136*((x2)**2)+-0.2219*((x3)**2)+-0.2014*((x4)**2)+-0.1920*((x5)**2)+-0.1891*((x6)**2)+-0.2042*((x7)**2)+-0.2089*((x8)**2)+-0.2158*((x9)**2)+-0.2003*((x10)**2)+-0.3842))+((-0.1214*(1)+-0.1650*(1)+-0.0214*(1)+-0.2823*(1)+-0.1858*(1)+-0.1584*(1)+-0.1690*(1)+-0.1778*(1)+-0.1896*(1)+-0.4040*(1)+-0.2182*(1)+-0.0371))))**2+0.2457)	
3	0.29807046	0.19232464	0.20531917	0.27257726	(0.2161*((((-0.0687*((x0)**2)+-0.1924*((x1)**2)+-0.2136*((x2)**2)+-0.2219*((x3)**2)+-0.2014*((x4)**2)+-0.1920*((x5)**2)+-0.1891*((x6)**2)+-0.2042*((x7)**2)+-0.2089*((x8)**2)+-0.2158*((x9)**2)+-0.2003*((x10)**2)+-0.3842))+((-0.1214*(1)+-0.1650*(1)+-0.0214*(1)+-0.2823*(1)+-0.1858*(1)+-0.1584*(1)+-0.1690*(1)+-0.1778*(1)+-0.1896*(1)+-0.4040*(1)+-0.2182*(1)+-0.0371))))**2+0.2457)	
4	1.49233186	0.19953203	0.33647278	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
5	0.53853434	0.20090184	0.22692814	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
6	1.07991982	0.19681668	0.11919872	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
7	0.23941989	0.19727612	0.20600536	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
8	0.76525998	0.20165122	0.28477821	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
9	0.34875855	0.20165090	0.20164485	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
10	0.74760062	0.19993876	0.16740803	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
11	1.11183286	0.19893944	0.17995223	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
12	0.08124611	0.19985889	0.21732850	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
13	0.44249493	0.19956905	0.19406195	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
14	0.35486904	0.20261770	0.26054221	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
15	0.50694901	0.20529300	0.25612360	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
16	0.25887832	0.20418452	0.18312334	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
17	0.15122649	0.20485957	0.21768574	0.02820196	(0.9281*(((-0.0330*(exp(x0))+0.0000*(exp(x1))+0.0170*(exp(x2))+-0.0187*(exp(x3))+-0.0356*(exp(x4))+-0.0171*(exp(x5))+0.0028*(exp(x6))+0.0114*(exp(x7))+-0.0272*(exp(x8))+0.0058*(exp(x9))+-0.0121*(exp(x10))+0.2170))-((-0.0367*((x0)**2)+-0.5391*((x1)**2)+-0.5263*((x2)**2)+-0.5445*((x3)**2)+-0.5613*((x4)**2)+-0.5807*((x5)**2)+-0.5550*((x6)**2)+-0.4886*((x7)**2)+-0.5372*((x8)**2)+-0.5071*((x9)**2)+-0.5509*((x10)**2)+0.0223)))+0.0255)	
