iteration	loss	baseline	error	formula	error	
1	0.35610005	0.61202097	0.61202097	0.05795341	(0.0812*(((0.1154*(1)+0.1926*(1)+0.3182*(1)+-0.0128*(1)+0.2918*(1)+0.3033*(1)+0.2840*(1)+0.1456*(1)+0.0059*(1)+0.2085*(1)+0.3117*(1)+0.2144))-((-0.2181*((x0)**4)+-0.1803*((x1)**4)+-0.1998*((x2)**4)+-0.1560*((x3)**4)+-0.1592*((x4)**4)+-0.1894*((x5)**4)+-0.1495*((x6)**4)+-0.1219*((x7)**4)+-0.1901*((x8)**4)+-0.1490*((x9)**4)+-0.1124*((x10)**4)+-0.2452)))+0.3614)	
2	0.25686681	0.61561352	0.68387288	0.05795341	(0.0812*(((0.1154*(1)+0.1926*(1)+0.3182*(1)+-0.0128*(1)+0.2918*(1)+0.3033*(1)+0.2840*(1)+0.1456*(1)+0.0059*(1)+0.2085*(1)+0.3117*(1)+0.2144))-((-0.2181*((x0)**4)+-0.1803*((x1)**4)+-0.1998*((x2)**4)+-0.1560*((x3)**4)+-0.1592*((x4)**4)+-0.1894*((x5)**4)+-0.1495*((x6)**4)+-0.1219*((x7)**4)+-0.1901*((x8)**4)+-0.1490*((x9)**4)+-0.1124*((x10)**4)+-0.2452)))+0.3614)	
3	0.70926851	0.62055385	0.71441984	0.00774862	(-1.2076*sin((((0.0049*((x0)**2)+-0.0926*((x1)**2)+-0.0907*((x2)**2)+-0.0926*((x3)**2)+-0.0938*((x4)**2)+-0.0925*((x5)**2)+-0.0930*((x6)**2)+-0.0922*((x7)**2)+-0.0969*((x8)**2)+-0.0904*((x9)**2)+-0.0952*((x10)**2)+0.2519))+((0.0555*(1)+0.2477*(1)+0.0883*(1)+0.0735*(1)+0.1083*(1)+-0.0297*(1)+0.1256*(1)+0.1686*(1)+0.0664*(1)+0.1268*(1)+-0.0289*(1)+0.1623))))+1.5391)	
4	0.80862474	0.61832893	0.57605559	0.00774862	(-1.2076*sin((((0.0049*((x0)**2)+-0.0926*((x1)**2)+-0.0907*((x2)**2)+-0.0926*((x3)**2)+-0.0938*((x4)**2)+-0.0925*((x5)**2)+-0.0930*((x6)**2)+-0.0922*((x7)**2)+-0.0969*((x8)**2)+-0.0904*((x9)**2)+-0.0952*((x10)**2)+0.2519))+((0.0555*(1)+0.2477*(1)+0.0883*(1)+0.0735*(1)+0.1083*(1)+-0.0297*(1)+0.1256*(1)+0.1686*(1)+0.0664*(1)+0.1268*(1)+-0.0289*(1)+0.1623))))+1.5391)	
5	0.55742449	0.61319214	0.51559299	0.00774862	(-1.2076*sin((((0.0049*((x0)**2)+-0.0926*((x1)**2)+-0.0907*((x2)**2)+-0.0926*((x3)**2)+-0.0938*((x4)**2)+-0.0925*((x5)**2)+-0.0930*((x6)**2)+-0.0922*((x7)**2)+-0.0969*((x8)**2)+-0.0904*((x9)**2)+-0.0952*((x10)**2)+0.2519))+((0.0555*(1)+0.2477*(1)+0.0883*(1)+0.0735*(1)+0.1083*(1)+-0.0297*(1)+0.1256*(1)+0.1686*(1)+0.0664*(1)+0.1268*(1)+-0.0289*(1)+0.1623))))+1.5391)	
6	0.42362520	0.61607522	0.67085427	0.00774862	(-1.2076*sin((((0.0049*((x0)**2)+-0.0926*((x1)**2)+-0.0907*((x2)**2)+-0.0926*((x3)**2)+-0.0938*((x4)**2)+-0.0925*((x5)**2)+-0.0930*((x6)**2)+-0.0922*((x7)**2)+-0.0969*((x8)**2)+-0.0904*((x9)**2)+-0.0952*((x10)**2)+0.2519))+((0.0555*(1)+0.2477*(1)+0.0883*(1)+0.0735*(1)+0.1083*(1)+-0.0297*(1)+0.1256*(1)+0.1686*(1)+0.0664*(1)+0.1268*(1)+-0.0289*(1)+0.1623))))+1.5391)	
7	0.22769843	0.61843747	0.66331953	0.00774862	(-1.2076*sin((((0.0049*((x0)**2)+-0.0926*((x1)**2)+-0.0907*((x2)**2)+-0.0926*((x3)**2)+-0.0938*((x4)**2)+-0.0925*((x5)**2)+-0.0930*((x6)**2)+-0.0922*((x7)**2)+-0.0969*((x8)**2)+-0.0904*((x9)**2)+-0.0952*((x10)**2)+0.2519))+((0.0555*(1)+0.2477*(1)+0.0883*(1)+0.0735*(1)+0.1083*(1)+-0.0297*(1)+0.1256*(1)+0.1686*(1)+0.0664*(1)+0.1268*(1)+-0.0289*(1)+0.1623))))+1.5391)	
8	0.59543628	0.61761928	0.60207319	0.00774862	(-1.2076*sin((((0.0049*((x0)**2)+-0.0926*((x1)**2)+-0.0907*((x2)**2)+-0.0926*((x3)**2)+-0.0938*((x4)**2)+-0.0925*((x5)**2)+-0.0930*((x6)**2)+-0.0922*((x7)**2)+-0.0969*((x8)**2)+-0.0904*((x9)**2)+-0.0952*((x10)**2)+0.2519))+((0.0555*(1)+0.2477*(1)+0.0883*(1)+0.0735*(1)+0.1083*(1)+-0.0297*(1)+0.1256*(1)+0.1686*(1)+0.0664*(1)+0.1268*(1)+-0.0289*(1)+0.1623))))+1.5391)	
9	1.04171455	0.62259340	0.71710169	0.00612113	(1.1142*cos((((0.2501*(1)+0.2748*(1)+0.3041*(1)+0.2617*(1)+0.2513*(1)+0.1502*(1)+0.0656*(1)+0.2698*(1)+0.3559*(1)+0.2174*(1)+0.1947*(1)+0.0870))-((0.0109*((x0)**2)+0.1020*((x1)**2)+0.0900*((x2)**2)+0.0917*((x3)**2)+0.0888*((x4)**2)+0.0909*((x5)**2)+0.0962*((x6)**2)+0.0977*((x7)**2)+0.0889*((x8)**2)+0.0973*((x9)**2)+0.0893*((x10)**2)+0.0396))))+1.1078)	
10	0.06267387	0.62475169	0.66575903	0.00612113	(1.1142*cos((((0.2501*(1)+0.2748*(1)+0.3041*(1)+0.2617*(1)+0.2513*(1)+0.1502*(1)+0.0656*(1)+0.2698*(1)+0.3559*(1)+0.2174*(1)+0.1947*(1)+0.0870))-((0.0109*((x0)**2)+0.1020*((x1)**2)+0.0900*((x2)**2)+0.0917*((x3)**2)+0.0888*((x4)**2)+0.0909*((x5)**2)+0.0962*((x6)**2)+0.0977*((x7)**2)+0.0889*((x8)**2)+0.0973*((x9)**2)+0.0893*((x10)**2)+0.0396))))+1.1078)	
