iteration	loss	baseline	error	formula	error	
1	0.62495810	0.15281668	0.15281668	7.09373140	(2.5135*(1)+2.5191)	
2	0.91119349	0.15865298	0.26954266	0.10685056	(1.0513*(((0.1253*((x0)**2)+0.4064*((x1)**2)+0.4290*((x2)**2)+0.4486*((x3)**2)+0.4168*((x4)**2)+0.4176*((x5)**2)+0.4351*((x6)**2)+0.4549*((x7)**2)+0.4286*((x8)**2)+0.4485*((x9)**2)+0.4113*((x10)**2)+0.1362))-((0.1462*((x0)**3)+-0.0005*((x1)**3)+0.0050*((x2)**3)+-0.0005*((x3)**3)+-0.0111*((x4)**3)+0.0039*((x5)**3)+0.0156*((x6)**3)+0.0108*((x7)**3)+-0.0004*((x8)**3)+0.0029*((x9)**3)+0.0072*((x10)**3)+-0.1962)))+0.2443)	
3	1.00651431	0.15929079	0.17140934	0.10685056	(1.0513*(((0.1253*((x0)**2)+0.4064*((x1)**2)+0.4290*((x2)**2)+0.4486*((x3)**2)+0.4168*((x4)**2)+0.4176*((x5)**2)+0.4351*((x6)**2)+0.4549*((x7)**2)+0.4286*((x8)**2)+0.4485*((x9)**2)+0.4113*((x10)**2)+0.1362))-((0.1462*((x0)**3)+-0.0005*((x1)**3)+0.0050*((x2)**3)+-0.0005*((x3)**3)+-0.0111*((x4)**3)+0.0039*((x5)**3)+0.0156*((x6)**3)+0.0108*((x7)**3)+-0.0004*((x8)**3)+0.0029*((x9)**3)+0.0072*((x10)**3)+-0.1962)))+0.2443)	
4	0.89831918	0.16598681	0.29321119	0.10685056	(1.0513*(((0.1253*((x0)**2)+0.4064*((x1)**2)+0.4290*((x2)**2)+0.4486*((x3)**2)+0.4168*((x4)**2)+0.4176*((x5)**2)+0.4351*((x6)**2)+0.4549*((x7)**2)+0.4286*((x8)**2)+0.4485*((x9)**2)+0.4113*((x10)**2)+0.1362))-((0.1462*((x0)**3)+-0.0005*((x1)**3)+0.0050*((x2)**3)+-0.0005*((x3)**3)+-0.0111*((x4)**3)+0.0039*((x5)**3)+0.0156*((x6)**3)+0.0108*((x7)**3)+-0.0004*((x8)**3)+0.0029*((x9)**3)+0.0072*((x10)**3)+-0.1962)))+0.2443)	
5	0.59052473	0.16883616	0.22297382	0.10685056	(1.0513*(((0.1253*((x0)**2)+0.4064*((x1)**2)+0.4290*((x2)**2)+0.4486*((x3)**2)+0.4168*((x4)**2)+0.4176*((x5)**2)+0.4351*((x6)**2)+0.4549*((x7)**2)+0.4286*((x8)**2)+0.4485*((x9)**2)+0.4113*((x10)**2)+0.1362))-((0.1462*((x0)**3)+-0.0005*((x1)**3)+0.0050*((x2)**3)+-0.0005*((x3)**3)+-0.0111*((x4)**3)+0.0039*((x5)**3)+0.0156*((x6)**3)+0.0108*((x7)**3)+-0.0004*((x8)**3)+0.0029*((x9)**3)+0.0072*((x10)**3)+-0.1962)))+0.2443)	
6	0.45626220	0.17210793	0.23427172	0.10685056	(1.0513*(((0.1253*((x0)**2)+0.4064*((x1)**2)+0.4290*((x2)**2)+0.4486*((x3)**2)+0.4168*((x4)**2)+0.4176*((x5)**2)+0.4351*((x6)**2)+0.4549*((x7)**2)+0.4286*((x8)**2)+0.4485*((x9)**2)+0.4113*((x10)**2)+0.1362))-((0.1462*((x0)**3)+-0.0005*((x1)**3)+0.0050*((x2)**3)+-0.0005*((x3)**3)+-0.0111*((x4)**3)+0.0039*((x5)**3)+0.0156*((x6)**3)+0.0108*((x7)**3)+-0.0004*((x8)**3)+0.0029*((x9)**3)+0.0072*((x10)**3)+-0.1962)))+0.2443)	
7	0.18126553	0.17423183	0.21458583	0.10685056	(1.0513*(((0.1253*((x0)**2)+0.4064*((x1)**2)+0.4290*((x2)**2)+0.4486*((x3)**2)+0.4168*((x4)**2)+0.4176*((x5)**2)+0.4351*((x6)**2)+0.4549*((x7)**2)+0.4286*((x8)**2)+0.4485*((x9)**2)+0.4113*((x10)**2)+0.1362))-((0.1462*((x0)**3)+-0.0005*((x1)**3)+0.0050*((x2)**3)+-0.0005*((x3)**3)+-0.0111*((x4)**3)+0.0039*((x5)**3)+0.0156*((x6)**3)+0.0108*((x7)**3)+-0.0004*((x8)**3)+0.0029*((x9)**3)+0.0072*((x10)**3)+-0.1962)))+0.2443)	
8	0.43886748	0.17738298	0.23725469	0.10685056	(1.0513*(((0.1253*((x0)**2)+0.4064*((x1)**2)+0.4290*((x2)**2)+0.4486*((x3)**2)+0.4168*((x4)**2)+0.4176*((x5)**2)+0.4351*((x6)**2)+0.4549*((x7)**2)+0.4286*((x8)**2)+0.4485*((x9)**2)+0.4113*((x10)**2)+0.1362))-((0.1462*((x0)**3)+-0.0005*((x1)**3)+0.0050*((x2)**3)+-0.0005*((x3)**3)+-0.0111*((x4)**3)+0.0039*((x5)**3)+0.0156*((x6)**3)+0.0108*((x7)**3)+-0.0004*((x8)**3)+0.0029*((x9)**3)+0.0072*((x10)**3)+-0.1962)))+0.2443)	
9	0.59022421	0.18082079	0.24613933	0.10685056	(1.0513*(((0.1253*((x0)**2)+0.4064*((x1)**2)+0.4290*((x2)**2)+0.4486*((x3)**2)+0.4168*((x4)**2)+0.4176*((x5)**2)+0.4351*((x6)**2)+0.4549*((x7)**2)+0.4286*((x8)**2)+0.4485*((x9)**2)+0.4113*((x10)**2)+0.1362))-((0.1462*((x0)**3)+-0.0005*((x1)**3)+0.0050*((x2)**3)+-0.0005*((x3)**3)+-0.0111*((x4)**3)+0.0039*((x5)**3)+0.0156*((x6)**3)+0.0108*((x7)**3)+-0.0004*((x8)**3)+0.0029*((x9)**3)+0.0072*((x10)**3)+-0.1962)))+0.2443)	
10	1.65468562	0.18424043	0.24921358	0.04455703	(-0.9846*(((-0.0390*(sin(x0))+0.0545*(sin(x1))+0.0727*(sin(x2))+0.0067*(sin(x3))+-0.0189*(sin(x4))+-0.0556*(sin(x5))+-0.0411*(sin(x6))+-0.0401*(sin(x7))+-0.0466*(sin(x8))+-0.0275*(sin(x9))+0.0573*(sin(x10))+0.1248))+((0.0336*((x0)**2)+-0.4677*((x1)**2)+-0.5050*((x2)**2)+-0.5425*((x3)**2)+-0.5157*((x4)**2)+-0.5247*((x5)**2)+-0.5274*((x6)**2)+-0.5391*((x7)**2)+-0.4778*((x8)**2)+-0.4945*((x9)**2)+-0.5819*((x10)**2)+0.1521)))+0.0882)	
