iteration	loss	baseline	error	formula	error	
1	0.72723597	0.09598132	0.09598132	18.90892982	(-3.3225*(((-2.1468*(sin(x0))+0.0740*(sin(x1))+-0.1588*(sin(x2))+0.1448*(sin(x3))+0.1321*(sin(x4))+-0.0555*(sin(x5))+0.0561*(sin(x6))+-0.0211*(sin(x7))+0.0233*(sin(x8))+-0.0080*(sin(x9))+-0.0679*(sin(x10))+0.0021*(sin(x11))+-0.0851*(sin(x12))+-0.0162*(sin(x13))+0.1098*(sin(x14))+-0.0675*(sin(x15))+0.0407*(sin(x16))+-0.0566*(sin(x17))+0.1842*(sin(x18))+-0.0809*(sin(x19))+0.0563*(sin(x20))+-0.0048*(sin(x21))+0.0814*(sin(x22))+-0.0325*(sin(x23))+-0.0261*(sin(x24))+0.0241*(sin(x25))+0.1310*(sin(x26))+-0.1034*(sin(x27))+-0.0576*(sin(x28))+-0.0043*(sin(x29))+-0.0160*(sin(x30))+-1.2318))+((0.2125*(cos(x0))+0.0418*(cos(x1))+0.0631*(cos(x2))+-0.0738*(cos(x3))+-0.1643*(cos(x4))+0.2473*(cos(x5))+-0.0402*(cos(x6))+0.0121*(cos(x7))+-0.1976*(cos(x8))+-0.1021*(cos(x9))+0.1082*(cos(x10))+0.0767*(cos(x11))+-0.0175*(cos(x12))+-0.0754*(cos(x13))+0.1013*(cos(x14))+-0.0879*(cos(x15))+0.0929*(cos(x16))+0.0974*(cos(x17))+-0.0127*(cos(x18))+-0.0883*(cos(x19))+0.0085*(cos(x20))+-0.1068*(cos(x21))+-0.1783*(cos(x22))+-0.0224*(cos(x23))+0.0936*(cos(x24))+0.0960*(cos(x25))+-0.2692*(cos(x26))+0.1186*(cos(x27))+-0.0079*(cos(x28))+0.0201*(cos(x29))+0.0734*(cos(x30))+-0.9925)))+1.4782)	
2	0.46087560	0.09490332	0.07442134	18.90892982	(-3.3225*(((-2.1468*(sin(x0))+0.0740*(sin(x1))+-0.1588*(sin(x2))+0.1448*(sin(x3))+0.1321*(sin(x4))+-0.0555*(sin(x5))+0.0561*(sin(x6))+-0.0211*(sin(x7))+0.0233*(sin(x8))+-0.0080*(sin(x9))+-0.0679*(sin(x10))+0.0021*(sin(x11))+-0.0851*(sin(x12))+-0.0162*(sin(x13))+0.1098*(sin(x14))+-0.0675*(sin(x15))+0.0407*(sin(x16))+-0.0566*(sin(x17))+0.1842*(sin(x18))+-0.0809*(sin(x19))+0.0563*(sin(x20))+-0.0048*(sin(x21))+0.0814*(sin(x22))+-0.0325*(sin(x23))+-0.0261*(sin(x24))+0.0241*(sin(x25))+0.1310*(sin(x26))+-0.1034*(sin(x27))+-0.0576*(sin(x28))+-0.0043*(sin(x29))+-0.0160*(sin(x30))+-1.2318))+((0.2125*(cos(x0))+0.0418*(cos(x1))+0.0631*(cos(x2))+-0.0738*(cos(x3))+-0.1643*(cos(x4))+0.2473*(cos(x5))+-0.0402*(cos(x6))+0.0121*(cos(x7))+-0.1976*(cos(x8))+-0.1021*(cos(x9))+0.1082*(cos(x10))+0.0767*(cos(x11))+-0.0175*(cos(x12))+-0.0754*(cos(x13))+0.1013*(cos(x14))+-0.0879*(cos(x15))+0.0929*(cos(x16))+0.0974*(cos(x17))+-0.0127*(cos(x18))+-0.0883*(cos(x19))+0.0085*(cos(x20))+-0.1068*(cos(x21))+-0.1783*(cos(x22))+-0.0224*(cos(x23))+0.0936*(cos(x24))+0.0960*(cos(x25))+-0.2692*(cos(x26))+0.1186*(cos(x27))+-0.0079*(cos(x28))+0.0201*(cos(x29))+0.0734*(cos(x30))+-0.9925)))+1.4782)	
3	0.24482024	0.09576704	0.11217781	13.16012859	(-0.6282*(((0.4120*(cos(x0))+0.1719*(cos(x1))+0.0974*(cos(x2))+0.1481*(cos(x3))+0.0823*(cos(x4))+0.0630*(cos(x5))+0.0787*(cos(x6))+0.0522*(cos(x7))+0.1782*(cos(x8))+0.2045*(cos(x9))+0.0211*(cos(x10))+-0.0529*(cos(x11))+0.0125*(cos(x12))+-0.1438*(cos(x13))+-0.0814*(cos(x14))+0.1069*(cos(x15))+0.0770*(cos(x16))+-0.0522*(cos(x17))+-0.0170*(cos(x18))+0.1677*(cos(x19))+0.0651*(cos(x20))+0.2552*(cos(x21))+0.2434*(cos(x22))+-0.0136*(cos(x23))+0.1755*(cos(x24))+0.0313*(cos(x25))+0.0867*(cos(x26))+0.1685*(cos(x27))+-0.0055*(cos(x28))+-0.0214*(cos(x29))+0.2345*(cos(x30))+-0.0232))+((-2.2635*(exp(x0))+-0.3668*(exp(x1))+-0.1242*(exp(x2))+-0.1197*(exp(x3))+-0.5949*(exp(x4))+-0.2571*(exp(x5))+-0.3069*(exp(x6))+-0.5287*(exp(x7))+-0.4486*(exp(x8))+-0.5116*(exp(x9))+-0.1441*(exp(x10))+-0.2417*(exp(x11))+-0.3358*(exp(x12))+-0.4085*(exp(x13))+-0.3901*(exp(x14))+-0.5134*(exp(x15))+-0.7351*(exp(x16))+-0.3178*(exp(x17))+-0.6151*(exp(x18))+-0.5424*(exp(x19))+-0.5611*(exp(x20))+-0.2544*(exp(x21))+-0.3923*(exp(x22))+-0.5689*(exp(x23))+-0.2722*(exp(x24))+-0.0274*(exp(x25))+-0.2953*(exp(x26))+-0.2765*(exp(x27))+-0.5244*(exp(x28))+-0.4755*(exp(x29))+-0.3615*(exp(x30))+-0.1653)))+0.0801)	
4	0.59945589	0.09528914	0.08620908	7.50466108	(-0.7468*(((-1.4894*(1)+-1.4881*(1)+-1.4066*(1)+-1.5116*(1)+-1.5138*(1)+-1.4581*(1)+-1.4436*(1)+-1.3739*(1)+-1.5286*(1)+-1.3521*(1)+-1.3803*(1)+-1.4545*(1)+-1.4368*(1)+-1.4466*(1)+-1.4707*(1)+-1.4807*(1)+-1.3129*(1)+-1.5476*(1)+-1.5838*(1)+-1.4431*(1)+-1.4321*(1)+-1.5079*(1)+-1.3249*(1)+-1.4305*(1)+-1.4052*(1)+-1.7137*(1)+-1.5124*(1)+-1.6319*(1)+-1.4411*(1)+-1.4642*(1)+-1.4225*(1)+-1.5289))+((5.3030*(cos(x0))+0.6852*(cos(x1))+1.4765*(cos(x2))+1.2911*(cos(x3))+0.6038*(cos(x4))+1.2112*(cos(x5))+1.5026*(cos(x6))+1.9020*(cos(x7))+1.1271*(cos(x8))+0.9994*(cos(x9))+1.4230*(cos(x10))+0.3102*(cos(x11))+2.4069*(cos(x12))+2.3562*(cos(x13))+1.4695*(cos(x14))+0.9877*(cos(x15))+0.3212*(cos(x16))+1.5164*(cos(x17))+1.6413*(cos(x18))+1.0544*(cos(x19))+1.7604*(cos(x20))+0.5308*(cos(x21))+3.7039*(cos(x22))+1.0454*(cos(x23))+1.4531*(cos(x24))+1.7534*(cos(x25))+1.5556*(cos(x26))+0.8155*(cos(x27))+2.1678*(cos(x28))+0.6812*(cos(x29))+2.9342*(cos(x30))+-1.5189)))+0.7913)	
5	0.03598929	0.09504155	0.09033734	7.50466108	(-0.7468*(((-1.4894*(1)+-1.4881*(1)+-1.4066*(1)+-1.5116*(1)+-1.5138*(1)+-1.4581*(1)+-1.4436*(1)+-1.3739*(1)+-1.5286*(1)+-1.3521*(1)+-1.3803*(1)+-1.4545*(1)+-1.4368*(1)+-1.4466*(1)+-1.4707*(1)+-1.4807*(1)+-1.3129*(1)+-1.5476*(1)+-1.5838*(1)+-1.4431*(1)+-1.4321*(1)+-1.5079*(1)+-1.3249*(1)+-1.4305*(1)+-1.4052*(1)+-1.7137*(1)+-1.5124*(1)+-1.6319*(1)+-1.4411*(1)+-1.4642*(1)+-1.4225*(1)+-1.5289))+((5.3030*(cos(x0))+0.6852*(cos(x1))+1.4765*(cos(x2))+1.2911*(cos(x3))+0.6038*(cos(x4))+1.2112*(cos(x5))+1.5026*(cos(x6))+1.9020*(cos(x7))+1.1271*(cos(x8))+0.9994*(cos(x9))+1.4230*(cos(x10))+0.3102*(cos(x11))+2.4069*(cos(x12))+2.3562*(cos(x13))+1.4695*(cos(x14))+0.9877*(cos(x15))+0.3212*(cos(x16))+1.5164*(cos(x17))+1.6413*(cos(x18))+1.0544*(cos(x19))+1.7604*(cos(x20))+0.5308*(cos(x21))+3.7039*(cos(x22))+1.0454*(cos(x23))+1.4531*(cos(x24))+1.7534*(cos(x25))+1.5556*(cos(x26))+0.8155*(cos(x27))+2.1678*(cos(x28))+0.6812*(cos(x29))+2.9342*(cos(x30))+-1.5189)))+0.7913)	
6	0.63202667	0.09764235	0.14705744	1.04989982	(-1.4158*(((-0.3004*((x0)**2)+-0.3244*((x1)**2)+-0.2563*((x2)**2)+-0.3421*((x3)**2)+-0.2893*((x4)**2)+-0.3428*((x5)**2)+-0.2875*((x6)**2)+-0.2929*((x7)**2)+-0.4153*((x8)**2)+-0.2910*((x9)**2)+-0.3693*((x10)**2)+-0.2944*((x11)**2)+-0.3441*((x12)**2)+-0.2733*((x13)**2)+-0.3402*((x14)**2)+-0.3625*((x15)**2)+-0.3632*((x16)**2)+-0.2464*((x17)**2)+-0.2776*((x18)**2)+-0.3156*((x19)**2)+-0.2374*((x20)**2)+-0.2698*((x21)**2)+-0.2628*((x22)**2)+-0.3350*((x23)**2)+-0.2900*((x24)**2)+-0.3586*((x25)**2)+-0.3055*((x26)**2)+-0.2456*((x27)**2)+-0.1957*((x28)**2)+-0.2790*((x29)**2)+-0.3555*((x30)**2)+-0.2380))+((-0.1681*((x0)**3)+-0.0059*((x1)**3)+0.0211*((x2)**3)+-0.0043*((x3)**3)+0.0056*((x4)**3)+0.0072*((x5)**3)+0.0210*((x6)**3)+-0.0097*((x7)**3)+-0.0040*((x8)**3)+0.0029*((x9)**3)+0.0066*((x10)**3)+0.0149*((x11)**3)+0.0089*((x12)**3)+0.0220*((x13)**3)+0.0016*((x14)**3)+-0.0073*((x15)**3)+-0.0039*((x16)**3)+-0.0124*((x17)**3)+-0.0269*((x18)**3)+0.0124*((x19)**3)+-0.0067*((x20)**3)+-0.0025*((x21)**3)+0.0076*((x22)**3)+-0.0056*((x23)**3)+-0.0041*((x24)**3)+-0.0044*((x25)**3)+0.0015*((x26)**3)+0.0059*((x27)**3)+-0.0112*((x28)**3)+0.0022*((x29)**3)+0.0173*((x30)**3)+-0.2001)))+0.5186)	
7	0.02485319	0.09719384	0.08867224	1.04989982	(-1.4158*(((-0.3004*((x0)**2)+-0.3244*((x1)**2)+-0.2563*((x2)**2)+-0.3421*((x3)**2)+-0.2893*((x4)**2)+-0.3428*((x5)**2)+-0.2875*((x6)**2)+-0.2929*((x7)**2)+-0.4153*((x8)**2)+-0.2910*((x9)**2)+-0.3693*((x10)**2)+-0.2944*((x11)**2)+-0.3441*((x12)**2)+-0.2733*((x13)**2)+-0.3402*((x14)**2)+-0.3625*((x15)**2)+-0.3632*((x16)**2)+-0.2464*((x17)**2)+-0.2776*((x18)**2)+-0.3156*((x19)**2)+-0.2374*((x20)**2)+-0.2698*((x21)**2)+-0.2628*((x22)**2)+-0.3350*((x23)**2)+-0.2900*((x24)**2)+-0.3586*((x25)**2)+-0.3055*((x26)**2)+-0.2456*((x27)**2)+-0.1957*((x28)**2)+-0.2790*((x29)**2)+-0.3555*((x30)**2)+-0.2380))+((-0.1681*((x0)**3)+-0.0059*((x1)**3)+0.0211*((x2)**3)+-0.0043*((x3)**3)+0.0056*((x4)**3)+0.0072*((x5)**3)+0.0210*((x6)**3)+-0.0097*((x7)**3)+-0.0040*((x8)**3)+0.0029*((x9)**3)+0.0066*((x10)**3)+0.0149*((x11)**3)+0.0089*((x12)**3)+0.0220*((x13)**3)+0.0016*((x14)**3)+-0.0073*((x15)**3)+-0.0039*((x16)**3)+-0.0124*((x17)**3)+-0.0269*((x18)**3)+0.0124*((x19)**3)+-0.0067*((x20)**3)+-0.0025*((x21)**3)+0.0076*((x22)**3)+-0.0056*((x23)**3)+-0.0041*((x24)**3)+-0.0044*((x25)**3)+0.0015*((x26)**3)+0.0059*((x27)**3)+-0.0112*((x28)**3)+0.0022*((x29)**3)+0.0173*((x30)**3)+-0.2001)))+0.5186)	
8	0.21224009	0.09701224	0.09356181	1.04989982	(-1.4158*(((-0.3004*((x0)**2)+-0.3244*((x1)**2)+-0.2563*((x2)**2)+-0.3421*((x3)**2)+-0.2893*((x4)**2)+-0.3428*((x5)**2)+-0.2875*((x6)**2)+-0.2929*((x7)**2)+-0.4153*((x8)**2)+-0.2910*((x9)**2)+-0.3693*((x10)**2)+-0.2944*((x11)**2)+-0.3441*((x12)**2)+-0.2733*((x13)**2)+-0.3402*((x14)**2)+-0.3625*((x15)**2)+-0.3632*((x16)**2)+-0.2464*((x17)**2)+-0.2776*((x18)**2)+-0.3156*((x19)**2)+-0.2374*((x20)**2)+-0.2698*((x21)**2)+-0.2628*((x22)**2)+-0.3350*((x23)**2)+-0.2900*((x24)**2)+-0.3586*((x25)**2)+-0.3055*((x26)**2)+-0.2456*((x27)**2)+-0.1957*((x28)**2)+-0.2790*((x29)**2)+-0.3555*((x30)**2)+-0.2380))+((-0.1681*((x0)**3)+-0.0059*((x1)**3)+0.0211*((x2)**3)+-0.0043*((x3)**3)+0.0056*((x4)**3)+0.0072*((x5)**3)+0.0210*((x6)**3)+-0.0097*((x7)**3)+-0.0040*((x8)**3)+0.0029*((x9)**3)+0.0066*((x10)**3)+0.0149*((x11)**3)+0.0089*((x12)**3)+0.0220*((x13)**3)+0.0016*((x14)**3)+-0.0073*((x15)**3)+-0.0039*((x16)**3)+-0.0124*((x17)**3)+-0.0269*((x18)**3)+0.0124*((x19)**3)+-0.0067*((x20)**3)+-0.0025*((x21)**3)+0.0076*((x22)**3)+-0.0056*((x23)**3)+-0.0041*((x24)**3)+-0.0044*((x25)**3)+0.0015*((x26)**3)+0.0059*((x27)**3)+-0.0112*((x28)**3)+0.0022*((x29)**3)+0.0173*((x30)**3)+-0.2001)))+0.5186)	
9	0.20315154	0.09630315	0.08283052	1.04989982	(-1.4158*(((-0.3004*((x0)**2)+-0.3244*((x1)**2)+-0.2563*((x2)**2)+-0.3421*((x3)**2)+-0.2893*((x4)**2)+-0.3428*((x5)**2)+-0.2875*((x6)**2)+-0.2929*((x7)**2)+-0.4153*((x8)**2)+-0.2910*((x9)**2)+-0.3693*((x10)**2)+-0.2944*((x11)**2)+-0.3441*((x12)**2)+-0.2733*((x13)**2)+-0.3402*((x14)**2)+-0.3625*((x15)**2)+-0.3632*((x16)**2)+-0.2464*((x17)**2)+-0.2776*((x18)**2)+-0.3156*((x19)**2)+-0.2374*((x20)**2)+-0.2698*((x21)**2)+-0.2628*((x22)**2)+-0.3350*((x23)**2)+-0.2900*((x24)**2)+-0.3586*((x25)**2)+-0.3055*((x26)**2)+-0.2456*((x27)**2)+-0.1957*((x28)**2)+-0.2790*((x29)**2)+-0.3555*((x30)**2)+-0.2380))+((-0.1681*((x0)**3)+-0.0059*((x1)**3)+0.0211*((x2)**3)+-0.0043*((x3)**3)+0.0056*((x4)**3)+0.0072*((x5)**3)+0.0210*((x6)**3)+-0.0097*((x7)**3)+-0.0040*((x8)**3)+0.0029*((x9)**3)+0.0066*((x10)**3)+0.0149*((x11)**3)+0.0089*((x12)**3)+0.0220*((x13)**3)+0.0016*((x14)**3)+-0.0073*((x15)**3)+-0.0039*((x16)**3)+-0.0124*((x17)**3)+-0.0269*((x18)**3)+0.0124*((x19)**3)+-0.0067*((x20)**3)+-0.0025*((x21)**3)+0.0076*((x22)**3)+-0.0056*((x23)**3)+-0.0041*((x24)**3)+-0.0044*((x25)**3)+0.0015*((x26)**3)+0.0059*((x27)**3)+-0.0112*((x28)**3)+0.0022*((x29)**3)+0.0173*((x30)**3)+-0.2001)))+0.5186)	
10	0.36282820	0.09552024	0.08064512	1.04989982	(-1.4158*(((-0.3004*((x0)**2)+-0.3244*((x1)**2)+-0.2563*((x2)**2)+-0.3421*((x3)**2)+-0.2893*((x4)**2)+-0.3428*((x5)**2)+-0.2875*((x6)**2)+-0.2929*((x7)**2)+-0.4153*((x8)**2)+-0.2910*((x9)**2)+-0.3693*((x10)**2)+-0.2944*((x11)**2)+-0.3441*((x12)**2)+-0.2733*((x13)**2)+-0.3402*((x14)**2)+-0.3625*((x15)**2)+-0.3632*((x16)**2)+-0.2464*((x17)**2)+-0.2776*((x18)**2)+-0.3156*((x19)**2)+-0.2374*((x20)**2)+-0.2698*((x21)**2)+-0.2628*((x22)**2)+-0.3350*((x23)**2)+-0.2900*((x24)**2)+-0.3586*((x25)**2)+-0.3055*((x26)**2)+-0.2456*((x27)**2)+-0.1957*((x28)**2)+-0.2790*((x29)**2)+-0.3555*((x30)**2)+-0.2380))+((-0.1681*((x0)**3)+-0.0059*((x1)**3)+0.0211*((x2)**3)+-0.0043*((x3)**3)+0.0056*((x4)**3)+0.0072*((x5)**3)+0.0210*((x6)**3)+-0.0097*((x7)**3)+-0.0040*((x8)**3)+0.0029*((x9)**3)+0.0066*((x10)**3)+0.0149*((x11)**3)+0.0089*((x12)**3)+0.0220*((x13)**3)+0.0016*((x14)**3)+-0.0073*((x15)**3)+-0.0039*((x16)**3)+-0.0124*((x17)**3)+-0.0269*((x18)**3)+0.0124*((x19)**3)+-0.0067*((x20)**3)+-0.0025*((x21)**3)+0.0076*((x22)**3)+-0.0056*((x23)**3)+-0.0041*((x24)**3)+-0.0044*((x25)**3)+0.0015*((x26)**3)+0.0059*((x27)**3)+-0.0112*((x28)**3)+0.0022*((x29)**3)+0.0173*((x30)**3)+-0.2001)))+0.5186)	
