iteration	loss	baseline	error	formula	error	
1	0.29070625	0.23467398	0.23467398	2.25090265	(2.0688*cos((((-0.2854*(1)+-0.0522*(1)+-0.2214*(1)+0.0350*(1)+-0.1005*(1)+0.0207*(1)+-0.1368*(1)+-0.1036*(1)+-0.1671*(1)+-0.0658))+((0.2136*(cos(x0))+0.5679*(cos(x1))+0.6521*(cos(x2))+0.5789*(cos(x3))+0.4856*(cos(x4))+0.6885*(cos(x5))+0.5938*(cos(x6))+0.6939*(cos(x7))+0.7250*(cos(x8))+-0.1349))))+4.6983)	
2	1.09767783	0.23975332	0.33626091	0.55010074	(0.1191*((((-0.1723*(1)+-0.0812*(1)+-0.0315*(1)+-0.1699*(1)+-0.0530*(1)+-0.2020*(1)+-0.2125*(1)+-0.3778*(1)+-0.2023*(1)+-0.1568))+((-0.0261*((x0)**2)+-0.0564*((x1)**2)+-0.0587*((x2)**2)+-0.0530*((x3)**2)+-0.0514*((x4)**2)+-0.0571*((x5)**2)+-0.0532*((x6)**2)+-0.0560*((x7)**2)+-0.0555*((x8)**2)+-0.2328))))**4+0.2928)	
3	0.68223131	0.24012712	0.24722944	0.49182448	(4.7460*sin((((-0.1079*(0)+-0.1493*(0)+-0.0393*(0)+-0.0262*(0)+0.0147*(0)+-0.1502*(0)+-0.0434*(0)+-0.0344*(0)+-0.1551*(0)+0.9273))+((0.0588*(cos(x0))+0.3835*(cos(x1))+0.3731*(cos(x2))+0.3772*(cos(x3))+0.3510*(cos(x4))+0.3446*(cos(x5))+0.3227*(cos(x6))+0.3632*(cos(x7))+0.3613*(cos(x8))+0.8178))))+5.5091)	
4	0.78643340	0.24373661	0.31231698	0.15167207	(-5.6755*sin((((0.0690*((x0)**2)+-0.0607*((x1)**2)+-0.0639*((x2)**2)+-0.0583*((x3)**2)+-0.0824*((x4)**2)+-0.0417*((x5)**2)+-0.1047*((x6)**2)+-0.0343*((x7)**2)+-0.0533*((x8)**2)+0.1293))-((-0.1612*(cos(x0))+-0.1240*(cos(x1))+-0.1090*(cos(x2))+-0.1192*(cos(x3))+-0.0729*(cos(x4))+-0.1928*(cos(x5))+0.0253*(cos(x6))+-0.2311*(cos(x7))+-0.1217*(cos(x8))+-0.0128))))+5.8828)	
5	1.47637975	0.24834052	0.33581483	0.15167207	(-5.6755*sin((((0.0690*((x0)**2)+-0.0607*((x1)**2)+-0.0639*((x2)**2)+-0.0583*((x3)**2)+-0.0824*((x4)**2)+-0.0417*((x5)**2)+-0.1047*((x6)**2)+-0.0343*((x7)**2)+-0.0533*((x8)**2)+0.1293))-((-0.1612*(cos(x0))+-0.1240*(cos(x1))+-0.1090*(cos(x2))+-0.1192*(cos(x3))+-0.0729*(cos(x4))+-0.1928*(cos(x5))+0.0253*(cos(x6))+-0.2311*(cos(x7))+-0.1217*(cos(x8))+-0.0128))))+5.8828)	
6	0.12090105	0.24965164	0.27456307	0.15167207	(-5.6755*sin((((0.0690*((x0)**2)+-0.0607*((x1)**2)+-0.0639*((x2)**2)+-0.0583*((x3)**2)+-0.0824*((x4)**2)+-0.0417*((x5)**2)+-0.1047*((x6)**2)+-0.0343*((x7)**2)+-0.0533*((x8)**2)+0.1293))-((-0.1612*(cos(x0))+-0.1240*(cos(x1))+-0.1090*(cos(x2))+-0.1192*(cos(x3))+-0.0729*(cos(x4))+-0.1928*(cos(x5))+0.0253*(cos(x6))+-0.2311*(cos(x7))+-0.1217*(cos(x8))+-0.0128))))+5.8828)	
7	0.59970820	0.24974439	0.25150648	0.15167207	(-5.6755*sin((((0.0690*((x0)**2)+-0.0607*((x1)**2)+-0.0639*((x2)**2)+-0.0583*((x3)**2)+-0.0824*((x4)**2)+-0.0417*((x5)**2)+-0.1047*((x6)**2)+-0.0343*((x7)**2)+-0.0533*((x8)**2)+0.1293))-((-0.1612*(cos(x0))+-0.1240*(cos(x1))+-0.1090*(cos(x2))+-0.1192*(cos(x3))+-0.0729*(cos(x4))+-0.1928*(cos(x5))+0.0253*(cos(x6))+-0.2311*(cos(x7))+-0.1217*(cos(x8))+-0.0128))))+5.8828)	
8	2.49525905	0.25540408	0.36293808	0.00427567	(0.6262*(((-0.1274*(1)+-0.1834*(1)+-0.0503*(1)+0.2482*(1)+0.1782*(1)+-0.0420*(1)+0.0118*(1)+-0.0966*(1)+-0.0451*(1)+0.0383))-((-0.0198*((x0)**2)+-0.8229*((x1)**2)+-0.7900*((x2)**2)+-0.7861*((x3)**2)+-0.8077*((x4)**2)+-0.7873*((x5)**2)+-0.8193*((x6)**2)+-0.7933*((x7)**2)+-0.7443*((x8)**2)+0.0817)))+0.0721)	
9	0.72592402	0.25182563	0.18383522	0.00427567	(0.6262*(((-0.1274*(1)+-0.1834*(1)+-0.0503*(1)+0.2482*(1)+0.1782*(1)+-0.0420*(1)+0.0118*(1)+-0.0966*(1)+-0.0451*(1)+0.0383))-((-0.0198*((x0)**2)+-0.8229*((x1)**2)+-0.7900*((x2)**2)+-0.7861*((x3)**2)+-0.8077*((x4)**2)+-0.7873*((x5)**2)+-0.8193*((x6)**2)+-0.7933*((x7)**2)+-0.7443*((x8)**2)+0.0817)))+0.0721)	
10	0.13860309	0.25074661	0.23024502	0.00427567	(0.6262*(((-0.1274*(1)+-0.1834*(1)+-0.0503*(1)+0.2482*(1)+0.1782*(1)+-0.0420*(1)+0.0118*(1)+-0.0966*(1)+-0.0451*(1)+0.0383))-((-0.0198*((x0)**2)+-0.8229*((x1)**2)+-0.7900*((x2)**2)+-0.7861*((x3)**2)+-0.8077*((x4)**2)+-0.7873*((x5)**2)+-0.8193*((x6)**2)+-0.7933*((x7)**2)+-0.7443*((x8)**2)+0.0817)))+0.0721)	
11	0.46798706	0.25212634	0.27834135	0.00427567	(0.6262*(((-0.1274*(1)+-0.1834*(1)+-0.0503*(1)+0.2482*(1)+0.1782*(1)+-0.0420*(1)+0.0118*(1)+-0.0966*(1)+-0.0451*(1)+0.0383))-((-0.0198*((x0)**2)+-0.8229*((x1)**2)+-0.7900*((x2)**2)+-0.7861*((x3)**2)+-0.8077*((x4)**2)+-0.7873*((x5)**2)+-0.8193*((x6)**2)+-0.7933*((x7)**2)+-0.7443*((x8)**2)+0.0817)))+0.0721)	
12	0.85848659	0.25467837	0.30316684	0.00427567	(0.6262*(((-0.1274*(1)+-0.1834*(1)+-0.0503*(1)+0.2482*(1)+0.1782*(1)+-0.0420*(1)+0.0118*(1)+-0.0966*(1)+-0.0451*(1)+0.0383))-((-0.0198*((x0)**2)+-0.8229*((x1)**2)+-0.7900*((x2)**2)+-0.7861*((x3)**2)+-0.8077*((x4)**2)+-0.7873*((x5)**2)+-0.8193*((x6)**2)+-0.7933*((x7)**2)+-0.7443*((x8)**2)+0.0817)))+0.0721)	
13	1.32488704	0.25153381	0.19178699	0.00427567	(0.6262*(((-0.1274*(1)+-0.1834*(1)+-0.0503*(1)+0.2482*(1)+0.1782*(1)+-0.0420*(1)+0.0118*(1)+-0.0966*(1)+-0.0451*(1)+0.0383))-((-0.0198*((x0)**2)+-0.8229*((x1)**2)+-0.7900*((x2)**2)+-0.7861*((x3)**2)+-0.8077*((x4)**2)+-0.7873*((x5)**2)+-0.8193*((x6)**2)+-0.7933*((x7)**2)+-0.7443*((x8)**2)+0.0817)))+0.0721)	
14	1.62984049	0.25191623	0.25918266	0.00427567	(0.6262*(((-0.1274*(1)+-0.1834*(1)+-0.0503*(1)+0.2482*(1)+0.1782*(1)+-0.0420*(1)+0.0118*(1)+-0.0966*(1)+-0.0451*(1)+0.0383))-((-0.0198*((x0)**2)+-0.8229*((x1)**2)+-0.7900*((x2)**2)+-0.7861*((x3)**2)+-0.8077*((x4)**2)+-0.7873*((x5)**2)+-0.8193*((x6)**2)+-0.7933*((x7)**2)+-0.7443*((x8)**2)+0.0817)))+0.0721)	
15	1.23940134	0.25515309	0.31665379	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
16	1.18784535	0.25649756	0.28204247	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
17	1.40607822	0.25548223	0.23619094	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
18	0.70561719	0.25869048	0.31964728	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
19	0.11369146	0.25632042	0.21128944	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
20	0.06058431	0.25695395	0.26899129	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
21	0.15030706	0.25708431	0.25956142	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
22	1.28264594	0.25821617	0.27972180	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
23	0.24559844	0.25621554	0.21820381	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
24	0.38903955	0.25741124	0.28012952	0.00027065	(1.3843*(((0.0537*(0)+0.0351*(0)+0.0390*(0)+0.0553*(0)+-0.0043*(0)+-0.1307*(0)+0.1592*(0)+0.0502*(0)+-0.0354*(0)+-0.1931))-((-0.0011*((x0)**2)+-0.3597*((x1)**2)+-0.3617*((x2)**2)+-0.3649*((x3)**2)+-0.3648*((x4)**2)+-0.3622*((x5)**2)+-0.3619*((x6)**2)+-0.3629*((x7)**2)+-0.3632*((x8)**2)+0.1334)))+0.4388)	
25	1.51065886	0.26232740	0.35573456	0.00008504	(1.4292*(((-0.0021*(sin(x0))+-0.0005*(sin(x1))+0.0041*(sin(x2))+0.0010*(sin(x3))+-0.0025*(sin(x4))+-0.0024*(sin(x5))+0.0035*(sin(x6))+-0.0025*(sin(x7))+-0.0043*(sin(x8))+-0.4002))+((0.0014*((x0)**2)+0.3514*((x1)**2)+0.3498*((x2)**2)+0.3498*((x3)**2)+0.3497*((x4)**2)+0.3507*((x5)**2)+0.3489*((x6)**2)+0.3498*((x7)**2)+0.3494*((x8)**2)+-0.3336)))+1.0450)	
26	0.34057471	0.26184335	0.25264665	0.00008504	(1.4292*(((-0.0021*(sin(x0))+-0.0005*(sin(x1))+0.0041*(sin(x2))+0.0010*(sin(x3))+-0.0025*(sin(x4))+-0.0024*(sin(x5))+0.0035*(sin(x6))+-0.0025*(sin(x7))+-0.0043*(sin(x8))+-0.4002))+((0.0014*((x0)**2)+0.3514*((x1)**2)+0.3498*((x2)**2)+0.3498*((x3)**2)+0.3497*((x4)**2)+0.3507*((x5)**2)+0.3489*((x6)**2)+0.3498*((x7)**2)+0.3494*((x8)**2)+-0.3336)))+1.0450)	
27	0.55866951	0.26158592	0.25669509	0.00008504	(1.4292*(((-0.0021*(sin(x0))+-0.0005*(sin(x1))+0.0041*(sin(x2))+0.0010*(sin(x3))+-0.0025*(sin(x4))+-0.0024*(sin(x5))+0.0035*(sin(x6))+-0.0025*(sin(x7))+-0.0043*(sin(x8))+-0.4002))+((0.0014*((x0)**2)+0.3514*((x1)**2)+0.3498*((x2)**2)+0.3498*((x3)**2)+0.3497*((x4)**2)+0.3507*((x5)**2)+0.3489*((x6)**2)+0.3498*((x7)**2)+0.3494*((x8)**2)+-0.3336)))+1.0450)	
28	0.53468794	0.25847027	0.19927290	0.00008504	(1.4292*(((-0.0021*(sin(x0))+-0.0005*(sin(x1))+0.0041*(sin(x2))+0.0010*(sin(x3))+-0.0025*(sin(x4))+-0.0024*(sin(x5))+0.0035*(sin(x6))+-0.0025*(sin(x7))+-0.0043*(sin(x8))+-0.4002))+((0.0014*((x0)**2)+0.3514*((x1)**2)+0.3498*((x2)**2)+0.3498*((x3)**2)+0.3497*((x4)**2)+0.3507*((x5)**2)+0.3489*((x6)**2)+0.3498*((x7)**2)+0.3494*((x8)**2)+-0.3336)))+1.0450)	
29	1.28982961	0.25595856	0.20823653	0.00008504	(1.4292*(((-0.0021*(sin(x0))+-0.0005*(sin(x1))+0.0041*(sin(x2))+0.0010*(sin(x3))+-0.0025*(sin(x4))+-0.0024*(sin(x5))+0.0035*(sin(x6))+-0.0025*(sin(x7))+-0.0043*(sin(x8))+-0.4002))+((0.0014*((x0)**2)+0.3514*((x1)**2)+0.3498*((x2)**2)+0.3498*((x3)**2)+0.3497*((x4)**2)+0.3507*((x5)**2)+0.3489*((x6)**2)+0.3498*((x7)**2)+0.3494*((x8)**2)+-0.3336)))+1.0450)	
30	0.66410702	0.25388607	0.21450901	0.00008504	(1.4292*(((-0.0021*(sin(x0))+-0.0005*(sin(x1))+0.0041*(sin(x2))+0.0010*(sin(x3))+-0.0025*(sin(x4))+-0.0024*(sin(x5))+0.0035*(sin(x6))+-0.0025*(sin(x7))+-0.0043*(sin(x8))+-0.4002))+((0.0014*((x0)**2)+0.3514*((x1)**2)+0.3498*((x2)**2)+0.3498*((x3)**2)+0.3497*((x4)**2)+0.3507*((x5)**2)+0.3489*((x6)**2)+0.3498*((x7)**2)+0.3494*((x8)**2)+-0.3336)))+1.0450)	
